,Compiler,torchbench,huggingface,timm_models
eager,eager,3.50,4.90,4.22
aot_eager,aot_eager,9.45,14.82,13.44
inductor,inductor,31.70,45.75,46.17
inductor_no_cudagraphs,inductor_no_cudagraphs,31.37,40.26,44.87
