dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,14.123803,12.045257,4.533301,1.931490,9.415853,3.593473,1.308594,0.157866,1.307119,1.460460,8.215155
cuda,AlbertForQuestionAnswering,4,14.156716,12.090868,4.555160,2.074227,9.209922,3.323184,1.280005,0.151817,0.938540,1.051521,7.763217
cuda,AllenaiLongformerBase,4,59.586211,50.945402,29.350570,6.575905,36.871642,17.461646,6.167426,0.457513,16.714135,3.243111,31.188998
cuda,BartForCausalLM,4,18.956672,15.391663,6.883069,2.152142,10.313028,4.139112,1.880986,0.344831,2.012743,2.280729,7.711120
cuda,BartForConditionalGeneration,2,48.653782,40.145638,17.789093,6.094574,23.812280,11.500655,4.759267,1.405913,0.931511,1.296446,13.356129
cuda,BertForMaskedLM,16,19.120723,15.585349,6.559332,2.282913,9.772446,4.464656,1.928325,0.349964,1.806636,2.226461,7.425663
cuda,BertForQuestionAnswering,16,19.092530,15.581568,6.617714,2.216534,9.705573,4.399363,1.878924,0.340610,1.437706,1.737650,6.863891
cuda,BlenderbotSmallForCausalLM,64,12.120886,9.737020,3.993042,1.423857,6.381823,2.540142,1.278052,0.203737,2.992836,6.886269,2.762741
cuda,BlenderbotSmallForConditionalGeneration,64,32.035946,26.306728,11.547458,3.632988,15.740368,7.575391,3.213456,0.739789,1.896968,1.903043,10.182952
cuda,CamemBert,16,19.277634,15.683832,6.565763,2.270769,9.751189,4.460241,1.916616,0.354109,0.708189,1.062282,6.289001
cuda,DebertaForMaskedLM,4,29.825354,22.592964,12.476209,3.078997,16.571485,5.798922,2.744347,0.408185,15.278375,2.615427,22.726665
cuda,DebertaForQuestionAnswering,8,30.039434,22.765212,12.518484,3.086716,16.211453,5.803164,2.762522,0.400188,17.165611,3.153015,24.226979
cuda,DebertaV2ForMaskedLM,1,47.256897,33.630412,15.455349,4.657547,18.774501,7.359407,3.844294,0.700520,34.385645,1.847759,42.830278
cuda,DebertaV2ForQuestionAnswering,2,47.845033,34.298297,16.075168,5.222185,20.575526,8.863285,4.537293,0.720049,35.405694,0.544420,45.604759
cuda,DistilBertForMaskedLM,128,11.486736,9.639848,4.909759,1.194086,6.902323,2.376369,1.049955,0.147151,1.482187,4.004372,4.736508
cuda,DistilBertForQuestionAnswering,256,11.596058,9.751553,4.897839,1.333069,6.864235,2.230342,1.049477,0.142857,0.818903,2.987890,4.182999
cuda,DistillGPT2,16,9.862990,8.168704,4.135120,1.252922,6.201410,2.206409,0.959679,0.130842,1.694636,2.677315,5.071344
cuda,ElectraForCausalLM,32,21.261890,17.623307,8.482151,2.269528,14.708724,4.586926,1.980583,0.350568,3.589306,3.981444,12.215353
cuda,ElectraForQuestionAnswering,64,19.390358,15.834553,6.765641,2.271855,12.165766,4.491849,1.934153,0.356435,2.122084,2.419975,9.918356
cuda,GPT2ForSequenceClassification,4,17.137635,14.019598,6.200490,2.457735,9.045210,3.911131,1.968024,0.301368,1.596207,2.431551,7.200243
cuda,LayoutLMForMaskedLM,16,20.807097,16.938030,7.706398,2.339770,10.947891,4.551911,1.955791,0.358303,1.797711,2.631225,7.505867
cuda,LayoutLMForSequenceClassification,16,21.161123,17.304279,8.009307,2.394544,12.875611,5.368117,2.229781,0.351629,5.919578,6.696047,13.304009
cuda,M2M100ForConditionalGeneration,16,45.871519,37.348242,16.121579,5.947819,23.856447,10.457368,4.762729,1.003558,4.440366,11.490526,18.421699
cuda,MBartForCausalLM,4,19.504115,15.976093,7.374043,2.341975,11.127589,4.408931,1.976895,0.375001,2.114493,2.296173,8.330220
cuda,MBartForConditionalGeneration,2,47.916321,39.312524,16.895154,6.476240,24.688363,12.291687,5.636764,1.564288,0.788387,0.721433,15.377662
cuda,MT5ForConditionalGeneration,16,30.928613,25.837712,11.060499,4.074262,16.811823,7.979489,2.903350,0.574267,4.166090,22.402336,14.203978
cuda,MegatronBertForCausalLM,4,37.612454,30.634686,12.700712,5.229779,18.667403,9.649842,3.894648,1.050752,1.062214,1.828878,12.505897
cuda,MegatronBertForQuestionAnswering,8,37.663537,30.540942,12.643899,5.137233,18.544171,9.488310,3.830551,1.034890,1.381972,1.739668,12.673221
cuda,MobileBertForMaskedLM,64,51.118766,42.409482,12.367047,6.240171,29.699761,15.495972,6.829450,4.212673,3.087814,4.212762,27.061396
cuda,MobileBertForQuestionAnswering,128,51.224327,42.399245,11.926408,6.366921,29.525740,15.611500,6.456889,4.148795,2.640522,2.829958,27.006476
cuda,OPTForCausalLM,2,18.921204,15.596739,7.315187,2.258296,10.578635,4.676561,2.028682,0.340085,2.343723,3.019999,8.174618
cuda,PLBartForCausalLM,8,11.087177,9.236823,4.840023,1.303458,6.930172,2.021458,0.996741,0.142831,1.338652,1.562768,4.794090
cuda,PLBartForConditionalGeneration,4,24.998268,20.693810,9.040162,2.984604,13.144854,5.642340,2.525618,0.504901,2.429516,2.648327,9.906139
cuda,PegasusForCausalLM,32,19.431146,15.714149,6.873890,2.434865,10.789882,4.176247,1.961106,0.376386,2.626687,2.461857,9.103558
cuda,PegasusForConditionalGeneration,32,36.614225,32.218294,11.884073,4.780792,20.735617,9.644780,4.256270,0.981499,1.947834,0.645371,15.842832
cuda,RobertaForCausalLM,16,20.225341,16.456781,6.799408,2.315506,9.763034,4.570866,1.976772,0.359531,0.701561,1.436146,6.108018
cuda,RobertaForQuestionAnswering,16,19.343168,15.768765,6.650970,2.256906,9.438351,4.429020,1.910254,0.348594,0.393193,0.732872,5.562317
cuda,Speech2Text2ForCausalLM,256,11.020072,9.257716,4.912128,1.007293,7.494745,1.971451,0.991613,0.142744,1.481915,1.338393,5.132291
cuda,T5ForConditionalGeneration,4,22.230705,18.726934,8.597974,2.669520,12.707829,5.598613,2.089476,0.363902,3.084193,8.034878,10.006489
cuda,T5Small,4,22.283912,18.790304,8.725262,2.675248,12.833323,5.614665,2.100410,0.361497,3.041341,7.903831,9.968348
cuda,TrOCRForCausalLM,32,18.938656,15.468782,6.947644,2.138505,10.464959,4.174798,1.896638,0.347705,1.274843,1.393272,7.049975
cuda,XGLMForCausalLM,8,37.982253,31.401746,13.408096,4.991896,20.890258,9.755015,3.994862,1.070225,4.598152,32.876844,17.329116
cuda,XLNetLMHeadModel,8,51.771831,43.554035,19.183565,7.281372,24.915407,14.462266,4.289467,1.057440,10.613514,13.819644
cuda,YituTechConvBert,16,29.348477,24.214747,10.542176,4.277907,16.454747,6.865636,2.888573,0.585582,5.666010,8.859346,16.050476
