dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BartForCausalLM,2,1.352761,3.643766
cuda,BertForQuestionAnswering,64,1.600617,3.686473
cuda,BlenderbotSmallForCausalLM,64,0.992041,2.543183
cuda,BlenderbotSmallForConditionalGeneration,32,2.252887,6.993838
cuda,CamemBert,1,1.611056,3.810926
cuda,DebertaForMaskedLM,4,3.707229,5.404868
cuda,DistilBertForMaskedLM,16,0.777164,1.930106
cuda,DistilBertForQuestionAnswering,32,0.774695,1.889166
cuda,DistillGPT2,1,0.884269,1.742951
cuda,ElectraForCausalLM,1,1.620831,3.800937
cuda,ElectraForQuestionAnswering,64,1.587457,3.726101
cuda,GoogleFnet,1,1.014088,1.716624
cuda,LayoutLMForSequenceClassification,16,1.700564,3.932230
cuda,MBartForCausalLM,16,1.341622,3.640006
cuda,MT5ForConditionalGeneration,2,3.515832,9.647304
cuda,MegatronBertForCausalLM,2,3.247240,8.205835
cuda,MegatronBertForQuestionAnswering,8,3.455074,7.943555
cuda,MobileBertForMaskedLM,16,7.791222,21.016540
cuda,MobileBertForQuestionAnswering,32,7.799526,21.012895
cuda,OPTForCausalLM,4,1.435796,3.785853
cuda,PLBartForCausalLM,16,0.792938,1.780797
cuda,PLBartForConditionalGeneration,8,1.761289,5.260564
cuda,PegasusForCausalLM,8,1.432452,3.821256
cuda,PegasusForConditionalGeneration,4,3.378518,9.849404
cuda,RobertaForCausalLM,4,1.613988,3.800278
cuda,RobertaForQuestionAnswering,64,1.586562,3.699224
cuda,Speech2Text2ForCausalLM,64,0.827829,1.807217
cuda,T5ForConditionalGeneration,4,2.418244,6.145887
cuda,T5Small,1,2.399606,5.797449
cuda,TrOCRForCausalLM,8,1.343714,3.657790
cuda,YituTechConvBert,1,2.245424,6.686209
