,Compiler,torchbench,huggingface,timm_models
eager,eager,2.17,2.26,2.05
ts_nvfuser,ts_nvfuser,14.52,7.64,27.80
aot_eager,aot_eager,5.01,7.83,7.84
aot_cudagraphs,aot_cudagraphs,5.67,12.13,10.18
aot_nvfuser,aot_nvfuser,5.05,8.17,20.78
inductor_cudagraphs,inductor_cudagraphs,nan,nan,nan
