dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,0.9977,6.7408,16.3078
cuda,beit_base_patch16_224,64,0.9808,4.9421,15.5457
cuda,botnet26t_256,128,1.0005,3.5755,14.2202
cuda,cait_m36_384,2,0.9998,16.5829,25.0369
cuda,coat_lite_mini,0,0.0000
cuda,convit_base,0,0.0000
cuda,convmixer_768_32,32,0.9989,5.1930,14.7141
cuda,convnext_base,32,0.9971,6.0877,13.3898
cuda,crossvit_9_240,64,0.9852,6.5528,4.6809
cuda,cspdarknet53,64,0.9976,5.0887,13.7804
cuda,deit_base_distilled_patch16_224,64,0.9987,4.0147,14.7656
cuda,densenet121,64,0.9934,10.5191,9.6639
cuda,dla102,64,0.9958,7.1548,11.7951
cuda,dm_nfnet_f0,128,0.9994,7.0038,18.5883
cuda,dpn107,32,0.9967,10.2378,16.1842
cuda,eca_botnext26ts_256,64,0.7796,3.7917,10.9050
cuda,eca_halonext26ts,64,0.7860,3.9703,10.9735
cuda,ese_vovnet19b_dw,128,0.9994,2.6589,11.2268
cuda,fbnetc_100,128,0.9975,4.4526,8.4137
cuda,fbnetv3_b,128,0.9958,7.4829,14.4317
cuda,gernet_l,128,0.9977,4.4787,12.0292
cuda,ghostnet_100,128,0.9928,6.2360,6.3046
cuda,gluon_inception_v3,128,0.9976,6.5893,16.3078
cuda,gluon_senet154,32,0.9948,16.3443,19.3247
cuda,gluon_xception65,32,0.9975,7.5237,16.6563
cuda,gmixer_24_224,64,0.8435,6.1208,9.2334
cuda,gmlp_s16_224,64,0.9971,5.5501,10.4065
cuda,hrnet_w18,2,0.9924,24.4976,1.5892
cuda,inception_v3,128,0.9979,6.6185,16.3078
cuda,jx_nest_base,0,0.0000
cuda,lcnet_050,128,1.0016,1.9826,2.9177
cuda,mixer_b16_224,64,0.9987,2.7926,11.4683
cuda,mixnet_l,64,0.8948,10.1095,9.3023
cuda,mnasnet_100,128,0.9974,3.4341,6.6441
cuda,mobilenetv2_100,128,0.9977,3.3120,13.5194
cuda,mobilenetv3_large_100,128,0.9969,3.6542,7.0032
cuda,mobilevit_s,32,0.7665,5.3926,8.2767
cuda,nfnet_l0,64,0.7952,6.7781,9.1391
cuda,pit_b_224,0,0.0000
cuda,pnasnet5large,16,0.9979,19.4638,22.6227
cuda,poolformer_m36,64,0.9990,7.5580,19.7773
cuda,regnety_002,128,1.0144,4.4147,3.2941
cuda,repvgg_a2,128,0.9980,3.7962,7.9861
cuda,res2net101_26w_4s,64,0.9958,13.0725,14.1776
cuda,res2net50_14w_8s,2,0.9518,11.5509,1.8128
cuda,res2next50,2,0.9647,5.9160,1.7736
cuda,resmlp_12_224,128,0.9985,2.6465,8.1646
cuda,resnest101e,32,0.9942,12.7584,11.6500
cuda,resnet18,128,0.9973,1.4432,4.5860
cuda,rexnet_100,128,0.8298,5.1546,15.4606
cuda,sebotnet33ts_256,64,0.8200,5.0197,15.2718
cuda,selecsls42b,128,0.9984,2.7873,8.5313
cuda,spnasnet_100,128,0.9963,4.3496,7.2386
cuda,swin_base_patch4_window7_224,64,0.9772,11.3284,20.8185
cuda,swsl_resnext101_32x16d,32,0.9971,7.2026,25.8871
cuda,tf_efficientnet_b0,128,0.7939,5.3328,15.3488
cuda,tf_mixnet_l,64,0.8987,10.4756,10.0741
cuda,tinynet_a,128,0.7957,6.0889,12.1587
cuda,tnt_s_patch16_224,64,0.9989,9.4441,10.9960
cuda,twins_pcpvt_base,0,0.0000
cuda,visformer_small,128,0.9984,3.6957,13.6323
cuda,vit_base_patch16_224,64,0.9983,3.9415,14.7001
cuda,volo_d1_224,64,0.9962,6.9604,11.6812
cuda,xcit_large_24_p8_224,5,0.9834,14.8402,15.5167
