dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,4,8.726723,6.496133,6.476171
cuda,AlbertForQuestionAnswering,4,8.553948,6.375190,6.355379
cuda,AllenaiLongformerBase,4,29.699479,19.434882,19.395694
cuda,BartForCausalLM,4,11.456496,6.551867,6.532695
cuda,BartForConditionalGeneration,2,29.594566,17.605846,17.587136
cuda,BertForMaskedLM,16,12.386575,7.221328,7.199798
cuda,BertForQuestionAnswering,16,12.023209,7.037524,7.020122
cuda,BlenderbotForCausalLM,4,22.620392,13.360477,13.338439
cuda,BlenderbotSmallForCausalLM,64,7.871879,4.805814,4.787701
cuda,BlenderbotSmallForConditionalGeneration,64,18.896999,11.681576,11.664325
cuda,CamemBert,16,12.736096,7.542165,7.524745
cuda,DebertaForMaskedLM,4,12.909675,7.143597,7.113603
cuda,DebertaForQuestionAnswering,8,12.898492,7.182674,7.148422
cuda,DebertaV2ForMaskedLM,1,26.794141,13.273304,13.229620
cuda,DebertaV2ForQuestionAnswering,2,28.290064,13.880792,13.837255
cuda,DistilBertForMaskedLM,128,5.707602,3.724360,3.708879
cuda,DistilBertForQuestionAnswering,256,5.643032,3.664613,3.648628
cuda,DistillGPT2,16,5.025904,3.232385,3.218026
cuda,ElectraForCausalLM,32,12.088419,7.046945,7.026667
cuda,ElectraForQuestionAnswering,64,12.115630,7.113157,7.096943
cuda,GPT2ForSequenceClassification,4,9.711860,6.128951,6.112031
cuda,LayoutLMForMaskedLM,16,12.337505,7.300107,7.282676
cuda,LayoutLMForSequenceClassification,16,13.005394,7.946068,7.928447
cuda,M2M100ForConditionalGeneration,16,28.433081,16.795273,16.773499
cuda,MBartForCausalLM,4,11.001697,6.390920,6.373161
cuda,MBartForConditionalGeneration,2,29.629954,17.525797,17.507223
cuda,MT5ForConditionalGeneration,16,18.195698,11.845382,11.827511
cuda,MegatronBertForCausalLM,4,24.399671,13.735639,13.715598
cuda,MegatronBertForQuestionAnswering,8,24.167465,13.744061,13.726948
cuda,MobileBertForMaskedLM,64,39.075403,25.726835,25.706233
cuda,MobileBertForQuestionAnswering,128,38.687926,25.585645,25.566229
cuda,OPTForCausalLM,2,11.084846,6.708547,6.686191
cuda,PLBartForCausalLM,8,6.070035,3.401560,3.384268
cuda,PLBartForConditionalGeneration,4,16.021641,9.090980,9.072800
cuda,PegasusForCausalLM,32,11.095967,6.507918,6.488657
cuda,PegasusForConditionalGeneration,32,20.216396,15.592380,15.573272
cuda,RobertaForCausalLM,16,12.222222,7.188378,7.172097
cuda,RobertaForQuestionAnswering,16,12.082503,7.095680,7.079416
cuda,Speech2Text2ForCausalLM,256,5.738101,3.456300,3.440470
cuda,T5ForConditionalGeneration,4,12.489119,7.944984,7.928910
cuda,T5Small,4,12.385320,7.880332,7.863933
cuda,TrOCRForCausalLM,32,11.151580,6.468925,6.450259
cuda,XGLMForCausalLM,8,22.087602,13.363670,13.341932
cuda,XLNetLMHeadModel,8,28.754635,18.271948,18.250500
cuda,YituTechConvBert,16,18.059076,10.607616,10.590522
