,Compiler,torchbench,huggingface,timm_models
eager,eager,4.25,6.53,5.15
aot_eager,aot_eager,10.43,16.61,14.13
inductor,inductor,43.34,58.10,59.01
inductor_no_cudagraphs,inductor_no_cudagraphs,41.87,54.85,57.74
