dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,BERT_pytorch,16,3.713900,0.000534
cuda,Background_Matting,4,2.822165,0.000429
cuda,LearningToPaint,96,1.100271,0.000183
cuda,Super_SloMo,6,2.264027,0.000311
cuda,alexnet,128,0.366159,0.000090
cuda,attention_is_all_you_need_pytorch,256,3.501637,0.000536
cuda,dcgan,32,0.324095,0.000088
cuda,demucs,4,1.018594,0.000274
cuda,densenet121,4,6.815970,0.000897
cuda,dlrm,1024,0.313950,0.000053
cuda,drq,1,0.526770,0.000132
cuda,fastNLP_Bert,6,4.088308,0.000699
cuda,functorch_dp_cifar10,64,0.969771,0.000199
cuda,hf_Albert,8,2.120396,0.000293
cuda,hf_Bart,4,7.812698,0.000876
cuda,hf_Bert,4,4.861220,0.000573
cuda,hf_Bert_large,4,10.357713,0.001030
cuda,hf_BigBird,2,11.125258,0.002591
cuda,hf_DistilBert,8,1.938103,0.000293
cuda,hf_GPT2,4,3.340378,0.000507
cuda,hf_GPT2_large,4,12.100048,0.001565
cuda,hf_Longformer,2,9.941290,0.004557
cuda,hf_Reformer,4,2.551475,0.000697
cuda,hf_T5,8,4.651383,0.000726
cuda,hf_T5_large,2,19.937552,0.002095
cuda,lennard_jones,1000,0.291057,0.000083
cuda,mnasnet1_0,32,2.550981,0.000373
cuda,mobilenet_v2,96,2.535181,0.000367
cuda,mobilenet_v3_large,32,2.810251,0.000431
cuda,moco,32,26.065562,0.795425
cuda,nvidia_deeprecommender,256,0.356668,0.000085
cuda,phlippe_densenet,128,2.583150,0.000375
cuda,phlippe_resnet,128,1.061243,0.000180
cuda,pytorch_CycleGAN_and_pix2pix,1,0.955910,0.000167
cuda,pytorch_stargan,16,0.966817,0.000170
cuda,pytorch_struct,200,0.550105,0.000114
cuda,pytorch_unet,1,1.267702,0.000209
cuda,resnet152,32,9.426990,0.001059
cuda,resnet18,16,1.069214,0.000196
cuda,resnet50,32,2.590933,0.000413
cuda,resnext50_32x4d,8,2.575714,0.000380
cuda,shufflenet_v2_x1_0,128,2.815488,0.000400
cuda,soft_actor_critic,256,0.323848,0.000095
cuda,speech_transformer,32,5.067510,0.000916
cuda,squeezenet1_1,32,0.772296,0.000158
cuda,timm_efficientdet,1,19.255683,0.001910
cuda,timm_efficientnet,32,4.390516,0.000677
cuda,timm_nfnet,128,4.994641,0.000704
cuda,timm_regnet,32,5.385458,0.000850
cuda,timm_resnest,32,1.471747,0.000269
cuda,timm_vision_transformer,8,2.620435,0.000465
cuda,timm_vision_transformer_large,8,10.404135,0.001335
cuda,timm_vovnet,32,2.664720,0.000473
cuda,torchrec_dlrm,32,1.247589,0.000202
cuda,tts_angular,64,0.304662,0.000092
cuda,vgg16,64,0.536044,0.000122
cuda,yolov3,16,4.387858,0.000534
