dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,BERT_pytorch,16,11.511349,7.619624,7.569549
cuda,Background_Matting,4,8.144020,5.300686,5.285617
cuda,LearningToPaint,96,3.012153,1.913733,1.899771
cuda,Super_SloMo,6,7.911875,5.647705,5.633298
cuda,alexnet,128,0.737676,0.375508,0.361676
cuda,attention_is_all_you_need_pytorch,256,11.119174,7.643696,7.629203
cuda,dcgan,32,0.682895,0.357054,0.343073
cuda,demucs,4,2.004293,0.980721,0.967011
cuda,densenet121,4,19.918197,13.118338,13.100477
cuda,dlrm,1024,0.774050,0.452125,0.438084
cuda,drq,1,0.968304,0.450375,0.436373
cuda,fastNLP_Bert,6,11.154236,7.180302,7.164176
cuda,functorch_dp_cifar10,64,2.470325,1.511506,1.496974
cuda,hf_Albert,8,8.554845,6.390131,6.375592
cuda,hf_Bart,4,16.787260,8.981429,8.964079
cuda,hf_Bert,4,11.744329,6.793425,6.777812
cuda,hf_Bert_large,4,23.920740,13.502544,13.485464
cuda,hf_BigBird,2,37.585487,26.353787,26.327742
cuda,hf_DistilBert,8,5.486830,3.411593,3.397460
cuda,hf_GPT2,4,9.619522,6.087450,6.073071
cuda,hf_GPT2_large,4,30.454492,18.488262,18.469555
cuda,hf_Longformer,2,29.722227,19.659878,19.621983
cuda,hf_Reformer,4,4.705858,1.996818,1.980259
cuda,hf_T5,8,12.599668,7.993112,7.976388
cuda,hf_T5_large,2,51.472677,31.160839,31.139306
cuda,lennard_jones,1000,0.562730,0.270050,0.256274
cuda,mnasnet1_0,32,7.391481,4.823930,4.808265
cuda,mobilenet_v2,96,7.519002,4.946872,4.931528
cuda,mobilenet_v3_large,32,8.326803,5.506955,5.491867
cuda,nvidia_deeprecommender,256,0.723161,0.359051,0.345537
cuda,phlippe_densenet,128,7.563239,4.970728,4.955614
cuda,phlippe_resnet,128,2.858234,1.800446,1.786140
cuda,pytorch_CycleGAN_and_pix2pix,1,3.030118,2.084444,2.070407
cuda,pytorch_stargan,16,3.244409,2.279057,2.264707
cuda,pytorch_struct,200,1.320543,0.768090,0.754665
cuda,pytorch_unet,1,3.737262,2.392306,2.378063
cuda,resnet152,32,23.534875,14.165101,14.145219
cuda,resnet18,16,2.902552,1.838506,1.824272
cuda,resnet50,32,7.535260,4.890158,4.874974
cuda,resnext50_32x4d,8,7.468563,4.860129,4.844832
cuda,shufflenet_v2_x1_0,128,8.374410,5.396047,5.380675
cuda,soft_actor_critic,256,0.549478,0.221137,0.207208
cuda,speech_transformer,32,14.411314,9.215385,9.198058
cuda,squeezenet1_1,32,1.741121,0.954327,0.940130
cuda,timm_efficientdet,1,42.955760,23.763351,23.743096
cuda,timm_efficientnet,32,10.908287,6.543839,6.528209
cuda,timm_nfnet,128,11.471473,6.624920,6.610159
cuda,timm_regnet,32,12.539588,7.112308,7.096619
cuda,timm_resnest,32,4.177598,2.555596,2.540952
cuda,timm_vision_transformer,8,7.423907,4.830808,4.816149
cuda,timm_vision_transformer_large,8,27.157209,16.393022,16.372572
cuda,timm_vovnet,32,6.325030,3.663766,3.649876
cuda,torchrec_dlrm,32,2.238233,0.993820,0.980064
cuda,tts_angular,64,0.421444,0.116712,0.103058
cuda,vgg16,64,1.176975,0.634098,0.620718
cuda,yolov3,16,11.641506,7.226516,7.209846
