dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.5183,38.2777,0.8842
cuda,beit_base_patch16_224,0,0.0000
cuda,botnet26t_256,128,1.3620,21.4503,0.8193
cuda,cait_m36_384,2,2.0187,74.3900,1.0753
cuda,coat_lite_mini,128,1.4311,25.9862,0.7411
cuda,convit_base,32,1.3227,33.4435,1.1227
cuda,convmixer_768_32,32,1.0505,20.9575,0.9830
cuda,convnext_base,32,0.7258,41.6199,0.7361
cuda,crossvit_9_240,0,0.0000
cuda,cspdarknet53,64,1.3145,25.4623,0.8424
cuda,deit_base_distilled_patch16_224,0,0.0000
cuda,dla102,64,1.4895,36.7506,1.0905
cuda,dm_nfnet_f0,128,1.5138,29.7537,1.0952
cuda,dpn107,32,1.1239,47.4878,0.8966
cuda,eca_botnext26ts_256,64,1.2918,22.0202,1.1157
cuda,eca_halonext26ts,64,1.2680,27.4154,1.1093
cuda,ese_vovnet19b_dw,128,1.3383,13.2566,0.9423
cuda,fbnetc_100,128,1.3359,23.7366,0.8412
cuda,fbnetv3_b,128,1.3728,41.8469,0.9647
cuda,gernet_l,128,1.0519,19.6007,0.8613
cuda,ghostnet_100,128,1.9503,36.0423,0.9974
cuda,gluon_inception_v3,128,1.5175,37.6234,0.8842
cuda,gluon_xception65,32,1.1267,41.7703,0.8875
cuda,gmixer_24_224,64,1.6612,24.1267,0.8057
cuda,gmlp_s16_224,64,1.3766,30.2540,0.7597
cuda,hrnet_w18,2,4.1898,147.7153,0.7171
cuda,inception_v3,128,1.5144,37.3828,0.8842
cuda,jx_nest_base,32,1.4578,42.1144,0.9127
cuda,lcnet_050,128,1.9492,12.7484,0.8345
cuda,mixer_b16_224,64,1.3407,14.3047,0.7420
cuda,mixnet_l,64,1.1998,37.1740,0.8670
cuda,mnasnet_100,128,1.4101,19.1043,0.8525
cuda,mobilenetv2_100,128,1.3845,19.3288,1.0078
cuda,mobilenetv3_large_100,128,1.4316,22.4220,0.8966
cuda,mobilevit_s,32,1.5615,41.3514,1.1591
cuda,nfnet_l0,64,1.6822,22.0684,1.2483
cuda,pit_b_224,64,1.3898,18.1204,1.1921
cuda,pnasnet5large,16,1.2726,107.9455,1.2285
cuda,poolformer_m36,64,1.3032,48.1693,1.1054
cuda,regnety_002,128,1.9871,19.8310,0.8250
cuda,repvgg_a2,128,1.1309,18.0162,0.7871
cuda,res2net101_26w_4s,64,1.4730,68.6196,0.8925
cuda,res2net50_14w_8s,2,2.0727,56.6746,0.8493
cuda,res2next50,2,2.0885,29.0382,0.8543
cuda,resmlp_12_224,128,1.4103,14.5219,1.0189
cuda,resnest101e,32,2.0525,67.0605,1.0347
cuda,rexnet_100,128,1.2515,30.2342,1.2264
cuda,sebotnet33ts_256,64,1.4123,28.0273,1.1284
cuda,selecsls42b,128,1.3871,17.5302,0.9822
cuda,spnasnet_100,128,1.3461,22.6970,0.8632
cuda,swin_base_patch4_window7_224,64,1.4544,53.7638,0.7000
cuda,swsl_resnext101_32x16d,32,1.1094,33.1358,0.8498
cuda,tf_efficientnet_b0,128,1.3304,24.5929,1.1758
cuda,tf_mixnet_l,64,1.2078,37.3142,0.9327
cuda,tinynet_a,128,1.2280,28.8077,1.3783
cuda,tnt_s_patch16_224,64,1.6344,39.3164,0.9797
cuda,twins_pcpvt_base,32,2.4263,82.6107,0.7506
cuda,visformer_small,128,1.2333,17.1752,0.9960
cuda,vit_base_patch16_224,0,0.0000
cuda,volo_d1_224,64,1.6510,32.3993,0.8711
cuda,xcit_large_24_p8_224,0,0.0000
