dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,1.972415,14.868974,5.573002,1.752777,8.445185,5.400287,1.428577,0.195829,0.444525,5.203809
cuda,Background_Matting,4,1.238241,10.717214,4.032356,1.233346,7.301332,4.102388,1.801480,0.143609,0.000005,4.592003
cuda,LearningToPaint,96,0.529804,4.586993,1.891548,0.537162,2.722856,1.068904,0.458985,0.066761,0.265592,1.673443
cuda,alexnet,128,0.142932,1.427483,0.953167,0.125634,1.267538,0.435193,0.184213,0.014757,0.118484,0.565185
cuda,attention_is_all_you_need_pytorch,256,1.694802,13.716170,4.803367,1.958435,7.718711,4.388287,1.546244,0.230656,0.600713,5.609889
cuda,dcgan,32,0.145406,1.237667,0.739182,0.115098,0.866509,0.175749,0.069104,0.013119,0.094304,0.344529
cuda,demucs,4,0.272466
cuda,densenet121,4,2.835596,33.446119,13.239179,2.977428,20.825315,11.884960,3.656559,0.365641,0.000006,10.827985
cuda,drq,1,0.234263,1.264324,0.719445,0.089918,0.891891,0.146914,0.069062,0.015129,0.218982,0.490987
cuda,fastNLP_Bert,6,1.811888,12.363199,4.966241,1.622707,7.800117,4.554707,1.500821,0.194522,0.924005,5.494841
cuda,functorch_dp_cifar10,64,0.383708,5.351224,2.340487,0.628273,3.824428,2.080203,0.597294,0.063994,0.197684,2.357013
cuda,hf_Albert,8,1.407225,9.591258,2.775250,1.572625,4.718952,2.683639,1.010603,0.132642,0.448195,4.060652
cuda,hf_Bart,4,2.106975,15.453667,4.780342,1.818482,8.435628,4.690974,1.649042,0.225558,0.561041,6.181597
cuda,hf_Bert,4,1.768986,11.823522,4.117280,1.489612,6.003555,3.182562,1.284226,0.179041,0.418277,3.909516
cuda,hf_BigBird,2,8.941643,8.658163,2.768694,1.359769,4.576527,2.570734,1.146775,0.215065,11.565520,14.862951
cuda,hf_GPT2,4,1.830411,10.367594,3.887819,1.472663,6.540380,3.477087,1.606295,0.163645,0.328767,4.554293
cuda,hf_GPT2_large,4,6.411653,31.112243,10.532126,4.081065,18.302502,11.168056,3.592320,0.482799,1.266550,13.434145
cuda,hf_Reformer,4,2.644687,5.475246,3.027571,0.542874,2.740092,1.176740,0.575431,0.062881,0.615850,0.917765
cuda,hf_T5,8,2.677160,14.104785,4.805317,1.529074,7.055535,3.884855,1.298737,0.216479,0.640705,4.553443
cuda,hf_T5_large,2,14.838576,64.331154,22.102963,6.370193,31.960130,21.409204,4.929625,0.841892,1.870780,18.647801
cuda,lennard_jones,1000,0.114044,0.760399,0.484884,0.054560,0.563721,0.069112,0.037040,0.006306,0.081643,0.220279
cuda,mnasnet1_0,32,1.093453,11.263149,4.597305,1.261492,6.667425,3.201130,1.273604,0.157418,0.343744,3.768715
cuda,mobilenet_v2,96,1.137001,12.533485,5.392253,1.676822,6.949521,3.393708,1.409675,0.169788,0.519767,3.862694
cuda,mobilenet_v3_large,32,1.182737,12.208898,4.937879,1.593794,7.423345,3.389278,1.738384,0.180798,0.297450,4.480980
cuda,moco,32,2.779504,16.857034,8.193500,2.750909,8.337735,4.474280,1.887140,0.211571,0.752198,3.801810
cuda,nvidia_deeprecommender,256,0.151588,0.866078,0.493581,0.081203,0.639386,0.126855,0.056760,0.008735,0.103883,0.337744
cuda,pytorch_CycleGAN_and_pix2pix,1,0.515694,5.091234,1.841455,0.567488,3.115036,1.685610,0.699037,0.064418,0.208035,2.095905
cuda,pytorch_stargan,16,0.530442,4.449208,1.412141,0.456750,1.846139,0.800945,0.286831,0.049444,0.186946,1.117089
cuda,pytorch_unet,1,0.591149,5.189245,2.304042,0.552960,3.379014,1.739098,0.573598,0.063877,0.216376,1.885402
cuda,resnet18,16,0.499908,4.979757,2.354938,0.546684,3.166826,1.581517,0.568313,0.061305,0.187368,1.582572
cuda,resnet50,32,1.182108,10.874606,3.708581,1.202070,5.186211,2.946792,1.139014,0.150912,0.382409,3.159700
cuda,resnext50_32x4d,8,1.188255,10.457889,3.274935,1.113752,5.335877,2.362052,1.040763,0.146706,0.270531,3.542321
cuda,shufflenet_v2_x1_0,128,1.320471,12.630206,4.967655,1.594629,7.566412,4.185004,1.713512,0.176303,0.000006,4.515438
cuda,soft_actor_critic,256,0.155567,0.752945,0.506098,0.052822,0.593219,0.067633,0.034740,0.006409,0.138386,0.283670
cuda,speech_transformer,32,2.197706,14.508246,5.380957,1.882891,7.866263,4.304970,1.760398,0.240209,1.050792,5.867370
cuda,squeezenet1_1,32,0.302108,2.794694,1.289778,0.232672,1.819593,0.706151,0.361279,0.040926,0.144232,0.923481
cuda,timm_efficientnet,32,2.100937,14.526310,5.466070,1.571838,8.649459,4.603746,1.698355,0.208413,0.461781,5.342032
cuda,timm_nfnet,128,2.383770,18.592017,5.671288,2.143681,8.833618,5.570502,1.473407,0.210440,0.641775,6.461533
cuda,timm_regnet,32,2.872151,15.863756,4.539368,1.503129,7.337811,3.735785,1.877888,0.229534,0.479933,4.932106
cuda,timm_resnest,32,0.714264,7.099808,3.541826,0.911296,5.921353,3.253424,1.238086,0.089447,0.290645,3.631886
cuda,timm_vovnet,32,1.646470,9.595938,4.157103,1.302576,6.837550,3.511550,1.503781,0.126550,0.000007,4.065043
cuda,tts_angular,64,0.175556,0.514887,0.405587,0.037387,0.416327,0.026015,0.013868,0.001427,0.000005,0.050396
cuda,vgg16,64,0.205130,1.992846,1.122695,0.175078,1.603444,0.714989,0.239256,0.024725,0.178738,0.845625
