dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,23.076889,19.222780,7.834894,2.434907,10.655002,4.588505,1.740301,0.298670,10.735714,5.585804
cuda,Background_Matting,4,23.343678,19.941457,8.572849,3.929488,11.047416,5.337331,2.793151,0.251232,6.513269
cuda,LearningToPaint,96,9.542946,8.254005,3.896470,1.486475,4.491523,1.570955,0.638007,0.087409,2.127682
cuda,Super_SloMo,6,28.843140,24.470152,9.990763,4.632234,11.274485,5.442638,2.238478,0.147583,6.154576
cuda,alexnet,128,3.184414,2.924896,2.264629,0.302638,3.521604,0.775622,0.397248,0.016964,1.566673
cuda,attention_is_all_you_need_pytorch,256,23.772428,20.590933,9.374496,2.396422,12.430808,5.080894,1.923159,0.352805,11.592572,5.829026
cuda,dcgan,32,3.111311,2.852298,2.104763,0.301604,2.619674,0.204451,0.091379,0.014015,0.825112
cuda,demucs,4,2.718361,1.791098,1.585652,0.128730,1.450486,0.166022,0.082544,0.023735
cuda,densenet121,4,59.633929,51.090121,23.713002,12.865222,24.332603,13.914338,4.715949,0.746487,13.775012
cuda,dlrm,1024,1.987797,1.809047,1.224537,0.377765,2.068425,0.349391,0.115217,0.015507,1.229383
cuda,drq,1,3.332876,2.993918,2.423584,0.231447,3.339825,0.162732,0.084702,0.017082,1.157760
cuda,fastNLP_Bert,6,22.402546,18.631716,8.984367,2.152173,12.234511,4.203897,1.739192,0.292891,5.459800,5.519888
cuda,functorch_dp_cifar10,64,7.838679,7.020808,3.813789,1.655238,6.325625,2.428427,0.731028,0.069776,4.213123,0.569423
cuda,hf_Albert,8,12.109328,10.503049,4.585757,1.684347,7.991333,3.379923,1.177932,0.153120,3.675714,5.168651
cuda,hf_Bart,4,28.820885,24.423708,11.220007,3.014642,14.968839,5.436531,2.143148,0.416903,3.599315,7.176039
cuda,hf_Bert,4,19.310921,15.867277,6.592534,2.112658,9.445712,3.783308,1.838755,0.290895,1.886760,5.070996
cuda,hf_Bert_large,4,36.828486,29.787006,11.096123,4.351361,15.850316,7.814178,3.139632,0.742250,1.640991,9.613908
cuda,hf_DistilBert,8,10.887040,9.359416,5.006957,1.089572,6.934951,2.025416,1.054248,0.127403,4.915956,3.071818
cuda,hf_GPT2,4,21.425489,17.763182,8.069571,2.628009,10.159590,3.430267,1.542574,0.262157,4.217617,4.811902
cuda,hf_GPT2_large,4,57.925877,47.302597,18.907734,8.225305,23.999089,11.680098,4.444512,1.188432,2.890271,13.598620
cuda,hf_Longformer,2,69.282796,59.768214,31.754523,6.415262,39.317003,17.567170,5.865018,0.439615,4.514193,14.306335
cuda,hf_Reformer,4,14.924219,12.028121,9.118634,1.191794,9.282344,1.338305,0.680327,0.063049,3.555790,1.632070
cuda,hf_T5,8,25.826542,21.684762,8.623326,2.197874,11.870440,4.735692,1.790620,0.334515,5.847671,5.797184
cuda,hf_T5_large,2,95.958148,77.685203,28.602365,8.794955,41.571172,21.498160,6.769321,2.751183,24.669778,22.952148
cuda,lennard_jones,1000,1.894752,1.757300,1.516727,0.035688,2.070251,0.087076,0.042500,0.007837,0.593796
cuda,mnasnet1_0,32,22.310072,19.257490,8.536085,3.760821,9.179940,3.817746,1.680214,0.238759,4.686790,2.896876
cuda,mobilenet_v2,96,23.734344,20.304990,9.242133,3.737614,9.417989,4.228875,1.811815,0.273434,4.438731
cuda,mobilenet_v3_large,32,23.530290,20.258386,9.059163,4.210840,10.343305,4.452350,1.823239,0.276397,5.610883,32.848978
