,Compiler,torchbench,huggingface,timm_models
eager,eager,4.12,4.87,5.19
aot_eager,aot_eager,11.58,13.99,16.87
inductor,inductor,34.13,43.22,50.07
inductor_no_cudagraphs,inductor_no_cudagraphs,35.49,38.52,48.89
