dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BERT_pytorch,16,11.590652,7.853484
cuda,Background_Matting,4,12.438493,8.910621
cuda,LearningToPaint,96,4.441136,3.068539
cuda,Super_SloMo,6,17.390628,13.158367
cuda,alexnet,128,0.852496,0.481997
cuda,attention_is_all_you_need_pytorch,256,11.144761,7.724696
cuda,dcgan,32,0.881767,0.516381
cuda,demucs,4,1.225856,0.203608
cuda,densenet121,4,27.847748,20.023740
cuda,dlrm,1024,0.741601,0.440204
cuda,drq,1,0.926639,0.435750
cuda,fastNLP_Bert,6,10.139246,6.563133
cuda,functorch_dp_cifar10,64,2.749268,1.821456
cuda,hf_Albert,8,6.276612,4.560762
cuda,hf_Bart,4,13.320420,8.714274
cuda,hf_Bert,4,9.881451,6.253799
cuda,hf_Bert_large,4,19.611959,12.281006
cuda,hf_DistilBert,8,4.742234,2.972871
cuda,hf_GPT2,4,10.302989,6.934570
cuda,hf_GPT2_large,4,31.562800,20.820345
cuda,hf_Longformer,2,32.744424,23.261976
cuda,hf_Reformer,4,4.834633,2.152713
cuda,hf_T5,8,13.551465,9.373739
cuda,hf_T5_large,2,53.075458,35.147098
cuda,lennard_jones,1000,0.399749,0.153903
cuda,mnasnet1_0,32,10.627861,7.501932
cuda,mobilenet_v2,96,10.937722,7.781624
cuda,mobilenet_v2_quantized_qat,96,18.233504,14.237283
cuda,mobilenet_v3_large,32,11.462697,8.045106
cuda,nvidia_deeprecommender,256,0.590917,0.265384
cuda,phlippe_densenet,128,11.062500,7.775908
cuda,phlippe_resnet,128,4.184421,2.889705
cuda,pytorch_CycleGAN_and_pix2pix,1,5.985243,4.376548
cuda,pytorch_stargan,16,4.540272,3.315159
cuda,pytorch_struct,200,1.039674,0.591986
cuda,pytorch_unet,1,6.517141,4.697069
cuda,resnet152,32,33.006701,23.160735
cuda,resnet18,16,4.438216,3.064671
cuda,resnet50,32,11.532521,8.170715
cuda,resnet50_quantized_qat,32,17.916167,14.045500
cuda,resnext50_32x4d,8,11.131444,7.874744
cuda,shufflenet_v2_x1_0,128,12.047917,8.424181
cuda,soft_actor_critic,256,0.443102,0.149086
cuda,speech_transformer,32,12.450810,8.233178
cuda,squeezenet1_1,32,2.373446,1.522394
cuda,timm_efficientdet,1,55.114019,35.540417
cuda,timm_efficientnet,32,14.272021,9.456906
cuda,timm_nfnet,128,16.222751,10.710920
cuda,timm_regnet,32,17.474651,11.366583
cuda,timm_resnest,32,5.546511,3.776182
cuda,timm_vision_transformer,8,5.671531,3.675336
cuda,timm_vision_transformer_large,8,19.018924,12.226185
cuda,timm_vovnet,32,9.051558,5.897089
cuda,tts_angular,64,0.470059,0.107773
cuda,vgg16,64,1.515481,0.934955
cuda,yolov3,16,16.125580,10.998533
