dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,Background_Matting,4,1.431025
cuda,LearningToPaint,96,0.674050
cuda,Super_SloMo,6,1.529529
cuda,alexnet,128,0.444565
cuda,attention_is_all_you_need_pytorch,256,2.011185
cuda,dcgan,32,0.420681
cuda,demucs,4,0.825906
cuda,densenet121,4,2.811199
cuda,dlrm,2048,0.642132
cuda,drq,1,0.450936
cuda,fastNLP_Bert,6,2.059955
cuda,hf_Albert,8,1.592136
cuda,hf_Bart,4,2.166294
cuda,hf_Bert,4,1.842588
cuda,hf_BigBird,2,35.063771
cuda,hf_DistilBert,8,0.950932
cuda,hf_GPT2,4,2.060695
cuda,hf_Longformer,2,6.560158
cuda,mnasnet1_0,32,1.156438
cuda,mobilenet_v2,96,1.204971
cuda,mobilenet_v2_quantized_qat,96,7.594292
cuda,mobilenet_v3_large,32,1.328002
cuda,moco,32,2.656160
cuda,nvidia_deeprecommender,256,0.397751
cuda,pytorch_CycleGAN_and_pix2pix,1,0.811375
cuda,pytorch_stargan,16,0.684593
cuda,pytorch_struct,200,0.466728
cuda,pytorch_unet,1,0.807895
cuda,resnet18,16,0.687393
cuda,resnet50,32,1.212551
cuda,resnet50_quantized_qat,32,7.405293
cuda,resnext50_32x4d,8,1.196231
cuda,shufflenet_v2_x1_0,128,1.357980
cuda,speech_transformer,32,2.467181
cuda,squeezenet1_1,32,0.647580
cuda,tacotron2,64,11.843749
cuda,timm_efficientdet,1,14.453762
cuda,timm_efficientnet,32,1.904813
cuda,timm_nfnet,128,2.591035
cuda,timm_regnet,32,2.564446
cuda,timm_resnest,32,0.895864
cuda,timm_vision_transformer,8,1.325295
cuda,timm_vovnet,32,1.296601
cuda,tts_angular,64,0.540127
cuda,vgg16,64,0.622796
cuda,yolov3,16,7.115849
