,Compiler,torchbench,huggingface,timm_models
eager,eager,2.20,2.28,2.18
ts_nvfuser,ts_nvfuser,14.82,7.91,30.67
aot_eager,aot_eager,4.24,6.56,6.36
aot_cudagraphs,aot_cudagraphs,0.81,nan,nan
aot_nvfuser,aot_nvfuser,16.62,22.68,38.88
inductor_cudagraphs,inductor_cudagraphs,87.92,56.29,147.31
