dev,name,batch_size,speedup,start_latency,peak_memory
cuda,BERT_pytorch,16,1.7313,12.6964,9.0883
cuda,Background_Matting,0,0.0000
cuda,LearningToPaint,96,1.2608,13.6106,2.1426
cuda,Super_SloMo,6,0.9927,18.2371,12.7399
cuda,alexnet,128,0.9980,1.9035,4.6848
cuda,attention_is_all_you_need_pytorch,256,0.9903,20.0737,12.6796
cuda,dcgan,32,1.1356,3.4829,0.2340
cuda,demucs,4,0.9997,0.8171,18.3466
cuda,densenet121,4,1.3863,74.3114,1.3907
cuda,dlrm,2048,1.0237,2.9083,16.2050
cuda,drq,1,1.0841,3.4892,0.2215
cuda,fastNLP_Bert,6,1.3031,10.0127,13.7636
cuda,hf_Albert,8,1.5181,16.1733,15.7938
cuda,hf_Bart,4,1.0565,11.9384,17.2431
cuda,hf_Bert,4,1.0883,11.0570,12.1051
cuda,hf_BigBird,2,0.8589,18.1098,13.5649
cuda,hf_DistilBert,8,1.0564,8.3823,11.2780
cuda,hf_GPT2,4,1.4112,9.4561,17.0028
cuda,hf_Longformer,2,0.8771,28.1990,24.8222
cuda,hf_Reformer,0,0.0000
cuda,hf_T5,8,0.8961,17.3895,35.5162
cuda,mnasnet1_0,32,1.3522,18.2608,3.1382
cuda,mobilenet_v2,96,1.2362,19.1837,15.3519
cuda,mobilenet_v2_quantized_qat,96,1.5787,43.1791,29.7312
cuda,mobilenet_v3_large,32,1.4178,35.2654,3.3709
cuda,moco,32,0.9968,2.5135,5.2153
cuda,nvidia_deeprecommender,256,0.9541,2.3606,15.1152
cuda,pytorch_CycleGAN_and_pix2pix,1,1.2015,2.7524,1.5836
cuda,pytorch_stargan,16,0.9837,2.8178,3.2403
cuda,pytorch_struct,200,0.9032,4.0360,1.5121
cuda,pytorch_unet,1,1.1915,12.3084,6.6331
cuda,resnet18,16,1.3879,12.2886,1.4201
cuda,resnet50,32,1.2956,17.8697,7.0382
cuda,resnet50_quantized_qat,32,1.6093,31.0683,15.6778
cuda,resnext50_32x4d,8,1.3358,18.2923,3.2647
cuda,shufflenet_v2_x1_0,0,0.0000
cuda,soft_actor_critic,0,0.0000
cuda,speech_transformer,32,1.4380,16.7734,3.3484
cuda,squeezenet1_1,32,1.1450,5.0285,1.1314
cuda,tacotron2,64,0.9903,40.6809,22.1690
cuda,timm_efficientdet,0,0.0000
cuda,timm_efficientnet,32,1.1946,35.5249,9.9757
cuda,timm_nfnet,128,1.2122,26.8516,31.2182
cuda,timm_regnet,32,1.2382,26.2277,14.7479
cuda,timm_resnest,32,1.3238,21.6408,4.2971
cuda,timm_vision_transformer,8,1.3076,7.5251,2.5965
cuda,timm_vovnet,32,1.1756,16.4389,5.6590
cuda,tts_angular,64,1.0026,1.2359,0.8290
cuda,vgg16,64,0.9975,2.3200,18.4348
cuda,vision_maskrcnn,0,0.0000
cuda,yolov3,16,1.1782,43.3267,16.5703
