dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,1.2537,21.8921,14.3009
cuda,beit_base_patch16_224,64,1.0323,6.3480,16.4807
cuda,botnet26t_256,128,1.3610,21.1527,12.5005
cuda,cait_m36_384,2,1.0008,12.6983,23.8523
cuda,coat_lite_mini,128,1.0586,8.0167,12.2472
cuda,convit_base,32,1.1539,4.8923,11.9651
cuda,convmixer_768_32,32,1.0509,19.4500,14.5528
cuda,convnext_base,32,0.9970,5.8415,12.5089
cuda,crossvit_9_240,64,1.0492,15.2167,5.0294
cuda,cspdarknet53,64,1.2238,28.5993,15.4898
cuda,deit_base_distilled_patch16_224,64,1.0650,5.1853,15.6774
cuda,densenet121,64,1.2241,66.0121,8.9030
cuda,dla102,64,1.3663,34.0265,10.9366
cuda,dm_nfnet_f0,128,1.1330,12.3081,17.6063
cuda,dpn107,32,1.1771,51.7253,15.3605
cuda,eca_botnext26ts_256,64,1.3958,25.0756,8.7116
cuda,eca_halonext26ts,64,1.3732,25.6881,8.7571
cuda,ecaresnet101d,64,1.3295,40.6932,13.6908
cuda,ese_vovnet19b_dw,128,1.3170,15.0450,10.0616
cuda,fbnetc_100,128,1.3539,22.7109,7.3137
cuda,fbnetv3_b,128,1.0312,5.7226,11.4424
cuda,gernet_l,128,1.1723,25.6836,9.9352
cuda,ghostnet_100,128,1.2669,23.9564,5.6416
cuda,gluon_inception_v3,128,1.2545,22.2011,14.3009
cuda,gluon_senet154,32,1.2211,58.4969,18.3403
cuda,gluon_xception65,32,1.1291,28.7432,15.7483
cuda,gmixer_24_224,64,1.0716,18.3988,9.0603
cuda,gmlp_s16_224,64,1.0290,6.2002,10.1903
cuda,hardcorenas_a,128,1.2085,9.7028,6.2932
cuda,hrnet_w18,2,1.0738,102.8342,1.5272
cuda,inception_v3,128,1.2539,22.2106,14.3009
cuda,jx_nest_base,32,1.1572,12.7698,16.1343
cuda,lcnet_050,128,1.0353,1.2402,2.2629
cuda,legacy_senet154,32,1.2282,57.8295,18.3263
cuda,mixer_b16_224,64,0.9934,6.8267,11.1682
cuda,mixnet_l,64,1.0894,27.3869,7.9642
cuda,mnasnet_100,128,1.3609,18.6431,6.1101
cuda,mobilenetv2_100,128,1.0538,3.4460,10.3905
cuda,mobilenetv3_large_100,128,1.2446,10.3241,6.1119
cuda,mobilevit_s,32,1.2364,26.0090,6.7370
cuda,nasnetalarge,16,1.1229,71.6527,19.7457
cuda,nfnet_l0,64,1.2070,12.8127,7.8475
cuda,pit_b_224,64,1.1001,7.4436,19.3310
cuda,pnasnet5large,16,1.1136,58.5843,21.2549
cuda,poolformer_m36,64,1.0584,8.4023,18.9724
cuda,regnety_002,128,1.4373,27.7046,2.7456
cuda,repvgg_a2,128,1.2445,20.3245,6.7195
cuda,res2net101_26w_4s,64,1.1699,41.7118,13.3614
cuda,res2net50_14w_8s,2,1.0744,27.3440,1.7472
cuda,res2next50,2,1.0760,25.4835,1.7040
cuda,resmlp_12_224,128,1.2211,5.9981,7.8083
cuda,resnest101e,32,1.1569,52.4367,10.6889
cuda,resnet18,128,1.3086,13.2527,3.6601
cuda,rexnet_100,128,1.2296,45.9356,12.2852
cuda,sebotnet33ts_256,64,1.3394,30.0032,12.1414
cuda,selecsls42b,128,1.3723,21.6975,7.8369
cuda,spnasnet_100,128,1.3528,22.0602,6.7043
cuda,swin_base_patch4_window7_224,64,1.0466,18.8769,20.2757
cuda,swsl_resnext101_32x16d,32,1.1588,38.1043,24.1990
cuda,tf_efficientnet_b0,128,1.3200,32.8049,11.9661
cuda,tf_mixnet_l,64,1.0863,27.6327,8.7369
cuda,tinynet_a,128,1.3444,34.8671,9.6277
cuda,tnt_s_patch16_224,64,1.3134,9.6933,12.1030
cuda,twins_pcpvt_base,32,1.1000,16.7323,8.3463
cuda,visformer_small,128,1.0756,8.5022,13.4816
cuda,vit_base_patch16_224,64,1.0177,4.8910,15.5983
cuda,volo_d1_224,64,1.1219,12.5984,12.6531
cuda,xcit_large_24_p8_224,5,1.0737,23.2761,14.6457
