dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,3.212091
cuda,botnet26t_256,128,2.097134
cuda,coat_lite_mini,128,1.981667
cuda,convit_base,64,2.047984
cuda,crossvit_9_240,128,3.074811
cuda,cspdarknet53,64,3.860900
cuda,deit_base_distilled_patch16_224,64,1.787797
cuda,dla102,128,3.519133
cuda,dm_nfnet_f0,128,3.393352
cuda,eca_botnext26ts_256,128,2.366326
cuda,ese_vovnet19b_dw,128,1.581920
cuda,fbnetc_100,128,3.343752
cuda,gernet_l,128,3.074485
cuda,ghostnet_100,128,4.630994
cuda,gluon_inception_v3,128,3.091707
cuda,gmixer_24_224,128,2.802673
cuda,gmlp_s16_224,128,2.644817
cuda,inception_v3,128,3.152380
cuda,lcnet_050,128,1.751154
cuda,mixer_b16_224,128,1.346161
cuda,mnasnet_100,128,2.657888
cuda,mobilenetv2_100,128,2.699372
cuda,mobilenetv3_large_100,128,2.657551
cuda,nfnet_l0,128,3.080006
cuda,pit_b_224,64,2.069550
cuda,regnety_002,128,2.592340
cuda,repvgg_a2,128,3.136182
cuda,res2net50_14w_8s,128,5.232338
cuda,res2next50,128,3.036116
cuda,resmlp_12_224,128,1.254698
cuda,sebotnet33ts_256,64,2.687054
cuda,selecsls42b,128,1.532806
cuda,spnasnet_100,128,3.249972
cuda,tf_efficientnet_b0,128,3.135540
cuda,tinynet_a,128,3.473107
cuda,vit_base_patch16_224,64,1.763682
