dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,28.736347,23.869359,20.999060,11.835454,3.016592,15.757418,4.150189,2.269892,0.318696,0.008203,26.709333,10.527256
cuda,Background_Matting,4,23.899963,20.554475,17.735293,10.486292,2.708357,16.144260,5.698316,2.971967,0.236582,0.002930,21.883214,11.191896
cuda,LearningToPaint,96,15.286692,13.812329,9.370318,6.597359,1.061405,10.194811,1.251564,0.727617,0.073380,0.002938,15.387000,5.802606
cuda,Super_SloMo,6,24.231715,21.289330,18.633356,11.785800,2.805368,15.969753,6.130368,2.728425,0.147629,9.286422,5.771657
cuda,alexnet,128,5.808856,5.303782,2.666833,2.263114,0.182774,5.257456,0.935758,0.323955,0.015421,0.002541,3.339702,3.137569
cuda,attention_is_all_you_need_pytorch,256,28.585114,24.269802,21.737644,12.349623,2.745080,17.480577,4.993006,2.346058,0.387179,0.003237,31.426279,11.601516
cuda,dcgan,32,5.548670,5.103393,2.495799,1.969282,0.351438,2.757122,0.210915,0.114639,0.012485,0.002595,1.361189
cuda,demucs,4,12.679399,11.129465,8.448185,7.390947,0.479626,11.719388,1.166782,0.672936,0.044390,0.002631,6.653060,5.286317
cuda,densenet121,4,53.963890,46.524069,43.739146,25.923841,7.087565,34.558539,13.757832,6.274262,0.695698,0.003355,41.322139,23.447150
cuda,drq,1,7.677575,6.974833,3.601325,3.091322,0.138538,4.747769,0.193445,0.112686,0.015971,0.002694,2.003827
cuda,fastNLP_Bert,6,29.280050,24.312278,21.852412,14.125896,2.217449,17.889265,4.296533,2.102394,0.310742,0.002885,6.609939,9.282461
cuda,functorch_dp_cifar10,64,12.226483,11.003191,8.424446,5.611161,1.385326,10.424449,2.370871,0.940398,0.066032,0.002676,22.176473,7.426540
cuda,hf_Albert,8,22.563218,19.897636,16.106695,8.850612,2.011283,13.050344,3.501584,1.523221,0.151109,0.002620,7.724367,8.932486
cuda,hf_Bart,4,32.025292,26.007861,23.429364,13.244490,2.849293,18.212621,5.231417,2.567180,0.426429,0.002896,2.327915,11.926218
