dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,40.257190,34.453451,31.585570,19.021798,5.792593,25.285955,9.375710,5.047007,0.582094,98.171041,17.218121
cuda,beit_base_patch16_224,64,24.063089,19.639031,15.931314,9.676653,2.268253,13.003664,3.456155,2.020725,0.268227,3.251809,8.209826
cuda,botnet26t_256,128,25.079051,22.050056,19.181749,13.987221,2.997266,19.568555,5.888298,2.703682,0.140104,52.847910,10.638015
cuda,cait_m36_384,4,65.339488,49.954246,46.680992,22.580495,7.205861,34.355474,15.465931,7.602088,2.345179,20.728400,28.353239
cuda,coat_lite_mini,128,28.037044,24.471822,20.576901,14.493581,2.511168,25.952224,8.326128,3.199027,0.233443,43.207733,16.501233
cuda,convit_base,64,25.828851,21.591332,17.891598,10.825999,2.290508,18.559269,5.465373,2.496904,0.292521,9.109663,12.897698
cuda,convmixer_768_32,32,23.340351,21.598282,17.841828,8.586938,3.109568,11.574980,3.838189,2.106290,0.312157,10.306394,2.601538
cuda,convnext_base,64,29.889105,22.599629,19.386583,11.069548,4.261744,18.683014,5.862909,2.905210,0.501586,12.394652,15.770679
cuda,crossvit_9_240,128,32.860437,26.642676,23.770401,13.622034,3.208257,24.288352,7.502871,3.631237,0.451083,32.817060,18.639570
cuda,cspdarknet53,64,32.662692,26.333023,23.541023,13.264272,4.173812,16.601603,5.031361,2.614327,0.325364,55.443302,12.139504
cuda,deit_base_distilled_patch16_224,64,22.058580,18.442811,14.764955,9.327832,1.716224,20.770747,4.095381,1.912586,0.235584,3.746557,15.513361
cuda,dla102,128,42.745170,35.644345,32.085688,17.587202,5.443292,21.868986,7.916760,3.851548,0.559525,39.611576,15.558941
cuda,dm_nfnet_f0,128,29.046869,22.218600,19.233467,9.772452,4.069495,15.815297,5.259138,2.328659,0.275456,26.505762,14.156580
cuda,dpn107,32,50.893583,41.010907,37.810868,20.072449,6.195329,25.165548,8.014526,4.376230,0.564760,29.343072,18.105691
cuda,eca_botnext26ts_256,128,28.264241,24.591838,20.859219,15.113016,3.065899,20.786667,6.550262,2.522958,0.158942,56.121027,11.166508
cuda,ese_vovnet19b_dw,128,19.258985,16.684787,12.905795,9.355211,1.762149,13.639314,3.440656,1.612716,0.118521,48.016325,7.724297
cuda,fbnetc_100,128,30.371796,24.983958,22.040133,13.822407,3.517187,17.622157,4.642232,2.497663,0.301193,87.626041,11.061329
cuda,fbnetv3_b,128,47.538994,38.707173,35.883538,20.346356,6.179022,25.885040,9.135613,4.251564,0.646016,106.130748,18.659578
cuda,gernet_l,128,25.038164,20.002609,17.229038,9.920393,3.250610,12.555909,2.970815,1.885006,0.234886,46.312393,8.963365
cuda,ghostnet_100,128,42.386616,34.482370,31.733189,19.330164,5.041171,27.871616,8.407033,4.233538,0.480901,179.603103,18.999337
cuda,gluon_inception_v3,128,40.328465,34.390393,31.645874,19.150263,5.424146,25.517111,9.326809,4.979651,0.562167,101.015754,17.470156
cuda,gluon_xception65,32,45.227078,36.839081,34.065792,17.132993,6.268513,19.349571,7.535599,3.613731,0.717885,31.653391,16.130005
cuda,gmixer_24_224,128,29.207854,23.100395,20.237077,11.057576,2.853313,16.697355,5.561494,2.932739,0.394110,7.095674,12.494800
cuda,gmlp_s16_224,128,29.586165,23.517402,20.689285,11.680422,3.225583,18.520077,6.147904,3.088135,0.429003,13.218225,14.126938
cuda,hrnet_w18,128,110.628343,101.053123,98.120908,49.830034,19.049168,57.305025,28.436980,12.122021,4.906914,89.601140,44.345121
cuda,inception_v3,128,40.492286,34.668329,31.790374,19.265005,5.764069,25.614877,9.404478,4.996470,0.582022,99.771959,17.241093
