dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,AlbertForMaskedLM,4,2.211415,0.000298
cuda,AlbertForQuestionAnswering,4,2.159069,0.000299
cuda,AllenaiLongformerBase,4,10.137581,0.004606
cuda,BartForCausalLM,4,4.056581,0.000508
cuda,BartForConditionalGeneration,2,11.923323,0.001408
cuda,BertForMaskedLM,16,5.025301,0.000574
cuda,BertForQuestionAnswering,16,5.370648,0.000690
cuda,BlenderbotForCausalLM,4,8.983357,0.001028
cuda,BlenderbotSmallForCausalLM,64,2.943546,0.000437
cuda,BlenderbotSmallForConditionalGeneration,64,7.190377,0.000901
cuda,CamemBert,16,5.015850,0.000607
cuda,DebertaForMaskedLM,4,5.752597,0.002559
cuda,DebertaForQuestionAnswering,8,5.709299,0.002532
cuda,DebertaV2ForMaskedLM,1,13.537059,0.004886
cuda,DebertaV2ForQuestionAnswering,2,13.602437,0.004881
cuda,DistilBertForMaskedLM,128,1.978340,0.000296
cuda,DistilBertForQuestionAnswering,256,2.013284,0.000333
cuda,DistillGPT2,16,1.796489,0.000286
cuda,ElectraForCausalLM,32,5.241670,0.000669
cuda,ElectraForQuestionAnswering,64,5.073481,0.000570
cuda,GPT2ForSequenceClassification,4,3.875573,0.000580
cuda,LayoutLMForMaskedLM,16,5.022090,0.000634
cuda,LayoutLMForSequenceClassification,16,4.949960,0.000659
cuda,M2M100ForConditionalGeneration,16,11.444478,0.001398
cuda,MBartForCausalLM,4,4.088397,0.000534
cuda,MBartForConditionalGeneration,2,12.074352,0.001455
cuda,MT5ForConditionalGeneration,16,6.459229,0.000905
cuda,MegatronBertForCausalLM,4,10.838029,0.000983
cuda,MegatronBertForQuestionAnswering,8,10.751966,0.001061
cuda,MobileBertForMaskedLM,64,13.792668,0.000602
cuda,MobileBertForQuestionAnswering,128,13.457224,0.000592
cuda,OPTForCausalLM,2,4.010437,0.000586
cuda,PLBartForCausalLM,8,2.199217,0.000297
cuda,PLBartForConditionalGeneration,4,5.543702,0.000704
cuda,PegasusForCausalLM,32,4.169080,0.000605
cuda,PegasusForConditionalGeneration,32,4.600784,0.000507
cuda,RobertaForCausalLM,16,5.073980,0.000568
cuda,RobertaForQuestionAnswering,16,5.020808,0.000557
cuda,Speech2Text2ForCausalLM,256,2.195181,0.000360
cuda,T5ForConditionalGeneration,4,4.488075,0.000643
cuda,T5Small,4,4.510087,0.000649
cuda,TrOCRForCausalLM,32,4.133000,0.000522
cuda,XGLMForCausalLM,8,8.595042,0.001064
cuda,XLNetLMHeadModel,8,10.304263,0.001567
cuda,YituTechConvBert,16,7.465542,0.000852
