dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,4,8.804762,6.437180,6.421155
cuda,AlbertForQuestionAnswering,4,8.681167,6.351569,6.336961
cuda,AllenaiLongformerBase,4,28.836063,18.496214,18.450264
cuda,BartForCausalLM,4,10.706337,6.738911,6.723765
cuda,BartForConditionalGeneration,2,31.301801,18.627099,18.609785
cuda,BertForMaskedLM,16,12.925086,7.414527,7.397255
cuda,BertForQuestionAnswering,16,13.052363,7.467341,7.449987
cuda,BlenderbotForCausalLM,4,21.906983,12.993755,12.976991
cuda,BlenderbotSmallForCausalLM,64,7.425468,4.519776,4.504209
cuda,BlenderbotSmallForConditionalGeneration,64,18.992879,11.724346,11.707004
cuda,CamemBert,16,12.385305,7.064271,7.047558
cuda,DebertaForMaskedLM,4,12.916733,7.097662,7.069416
cuda,DebertaForQuestionAnswering,8,12.942743,6.949501,6.920198
cuda,DebertaV2ForMaskedLM,1,26.810928,13.229803,13.187281
cuda,DebertaV2ForQuestionAnswering,2,27.001030,13.160857,13.118087
cuda,DistilBertForMaskedLM,128,5.701997,3.665633,3.651034
cuda,DistilBertForQuestionAnswering,256,5.674508,3.661808,3.647095
cuda,DistillGPT2,16,5.374222,3.462899,3.448973
cuda,ElectraForCausalLM,32,12.531100,7.080641,7.064599
cuda,ElectraForQuestionAnswering,64,12.372353,7.048495,7.032226
cuda,GPT2ForSequenceClassification,4,10.283739,6.681768,6.666855
cuda,LayoutLMForMaskedLM,16,12.692287,7.323979,7.306157
cuda,LayoutLMForSequenceClassification,16,12.604963,7.375542,7.357912
cuda,M2M100ForConditionalGeneration,16,28.415013,16.784064,16.764440
cuda,MBartForCausalLM,4,10.815590,6.771205,6.755080
cuda,MBartForConditionalGeneration,2,29.920963,17.745668,17.727683
cuda,MT5ForConditionalGeneration,16,18.182333,11.766880,11.749072
cuda,MegatronBertForCausalLM,4,25.922457,14.777354,14.756788
cuda,MegatronBertForQuestionAnswering,8,25.795433,14.498365,14.480917
cuda,MobileBertForMaskedLM,64,39.520342,26.015676,25.994683
cuda,MobileBertForQuestionAnswering,128,39.376529,25.907594,25.887308
cuda,OPTForCausalLM,2,10.545777,6.752765,6.736523
cuda,PLBartForCausalLM,8,5.649623,3.541114,3.527229
cuda,PLBartForConditionalGeneration,4,14.473916,9.141924,9.123736
cuda,PegasusForCausalLM,32,10.966785,6.845493,6.828820
cuda,PegasusForConditionalGeneration,32,20.389949,15.708176,15.689322
cuda,RobertaForCausalLM,16,12.303190,6.965375,6.948319
cuda,RobertaForQuestionAnswering,16,12.259537,6.989116,6.972141
cuda,Speech2Text2ForCausalLM,256,5.534942,3.454043,3.439003
cuda,T5ForConditionalGeneration,4,12.559819,8.029588,8.011353
cuda,T5Small,4,12.622302,8.049196,8.032959
cuda,TrOCRForCausalLM,32,10.931164,6.910778,6.891584
cuda,XGLMForCausalLM,8,22.519917,13.769855,13.750980
cuda,XLNetLMHeadModel,8,29.632712,18.716361,18.689811
cuda,YituTechConvBert,16,18.070496,10.669174,10.651805
