,Compiler,torchbench,huggingface,timm_models
eager,eager,4.31,6.38,5.26
aot_eager,aot_eager,10.62,16.70,14.18
inductor,inductor,46.08,56.65,60.16
inductor_no_cudagraphs,inductor_no_cudagraphs,46.16,56.96,60.34
