dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,28.622952,24.778539,21.297919,11.142649,3.100623,15.393574,4.690081,1.981409,0.363680,13.608297,7.508614
cuda,Background_Matting,4,29.207025,26.285192,20.314748,12.092603,3.168151,17.895969,6.412158,2.828657,0.282478,9.115033
cuda,LearningToPaint,96,16.748384,15.613761,10.305663,7.079592,1.100087,10.007166,1.659831,0.718685,0.093106,4.085948
cuda,Super_SloMo,6,28.254809,25.613863,21.025285,13.258997,3.019050,18.129134,6.162093,2.490364,0.177973,7.999365
cuda,alexnet,128,9.195973,8.823540,4.296413,3.798594,0.198675,6.121865,1.005213,0.321153,0.019248,2.531455
cuda,attention_is_all_you_need_pytorch,256,29.990378,26.155075,22.546116,12.586647,2.968062,17.219475,4.987244,2.185058,0.432436,13.962046,7.769045
cuda,dcgan,32,9.323892,8.992768,4.380448,3.787220,0.219374,5.297039,0.370095,0.109279,0.016174,1.740923
cuda,demucs,4,19.518646,18.461413,13.619770,12.237468,0.542173,17.837863,1.425606,0.681779,0.056353,1.849730,6.172573
cuda,densenet121,4,63.585334,55.949166,51.037378,30.573190,7.497526,42.454026,15.026535,5.301325,0.774658,20.275853
cuda,drq,1,11.733673,11.184004,5.566907,4.956883,0.153171,7.477358,0.228483,0.120267,0.019882,2.686430
cuda,fastNLP_Bert,6,32.639540,28.116109,24.569297,15.592252,2.544827,21.259568,4.371106,2.040741,0.341089,5.638595,8.361080
cuda,functorch_dp_cifar10,64,15.013822,13.868551,9.180501,6.143228,1.440516,11.470785,2.557918,0.858128,0.081820,6.829658,0.649889
cuda,hf_Albert,8,26.642289,24.450661,20.414567,12.674590,1.881745,22.330537,3.573258,1.339059,0.156391,4.116252,11.654634
cuda,hf_Bart,4,35.283070,30.132207,25.941810,14.007289,3.666008,21.116970,5.491343,2.528212,0.502385,3.390231,10.962908
cuda,hf_Bert,4,30.341847,25.304771,21.711202,12.964230,2.290766,19.624795,4.440875,1.931591,0.335047,7.483520,9.292574
cuda,hf_Bert_large,4,52.010901,40.910232,36.957524,19.203876,4.980271,28.566293,8.721158,3.745480,0.911788,11.620359,14.625684
cuda,hf_BigBird,2,82.016581,70.365098,66.487956,34.841700,9.246927,56.221369,23.142774,10.161619,0.624900,10.143112,31.120576
cuda,hf_DistilBert,8,17.711037,15.440622,12.235262,7.555514,1.208257,12.122743,2.170104,1.241809,0.147452,5.145667,5.851917
cuda,hf_GPT2,4,24.251066,20.871098,17.594759,9.770795,2.661348,13.628005,4.057041,1.731467,0.299246,1.655979,6.649314
cuda,hf_GPT2_large,4,61.128269,49.252515,45.247126,21.745071,8.869686,30.959119,12.908600,4.995598,1.525877,1.214440,18.464862
cuda,hf_Longformer,2,83.810124,73.287321,69.310034,47.734656,6.023587,61.772151,17.282365,5.397501,0.459288,4.689411,20.742727
