dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,adv_inception_v3,128,5.171718,0.000665
cuda,beit_base_patch16_224,64,3.619427,0.000579
cuda,botnet26t_256,128,2.476395,0.000463
cuda,cait_m36_384,4,16.529005,0.001803
cuda,coat_lite_mini,128,2.967604,0.000471
cuda,convit_base,64,3.414047,0.000538
cuda,convmixer_768_32,32,1.492181,0.000128
cuda,convnext_base,64,6.048473,0.000869
cuda,crossvit_9_240,128,5.066507,0.000702
cuda,cspdarknet53,64,4.719934,0.000819
cuda,deit_base_distilled_patch16_224,64,2.790522,0.000453
cuda,dla102,128,5.904097,0.000790
cuda,dm_nfnet_f0,128,5.168680,0.000802
cuda,dpn107,32,8.241212,0.001223
cuda,eca_botnext26ts_256,128,2.674389,0.000456
cuda,eca_halonext26ts,128,2.777107,0.000489
cuda,ese_vovnet19b_dw,128,1.955512,0.000364
cuda,fbnetc_100,128,4.392516,0.000748
cuda,fbnetv3_b,128,7.792641,0.001210
cuda,gernet_l,128,4.097022,0.000679
cuda,ghostnet_100,128,6.657020,0.000703
cuda,gluon_inception_v3,128,5.117465,0.000702
cuda,gluon_xception65,32,7.808514,0.001039
cuda,gmixer_24_224,128,5.203424,0.000806
cuda,gmlp_s16_224,128,5.377110,0.000791
cuda,hrnet_w18,128,7.592291,0.000441
cuda,inception_v3,128,5.177495,0.000672
cuda,jx_nest_base,32,5.805726,0.000849
cuda,lcnet_050,128,1.959832,0.000382
cuda,mixer_b16_224,128,2.466563,0.000399
cuda,mixnet_l,128,7.206658,0.001017
cuda,mnasnet_100,128,3.576251,0.000684
cuda,mobilenetv2_100,128,3.640182,0.000640
cuda,mobilenetv3_large_100,128,3.778278,0.000684
cuda,mobilevit_s,64,4.608764,0.000719
cuda,nfnet_l0,128,4.641612,0.000700
cuda,pit_b_224,64,3.230719,0.000516
cuda,pnasnet5large,16,5.590437,0.000325
cuda,poolformer_m36,64,6.713702,0.001023
cuda,regnety_002,128,3.733211,0.000655
cuda,repvgg_a2,128,3.979678,0.000692
cuda,res2net101_26w_4s,64,11.134989,0.001280
cuda,res2net50_14w_8s,128,9.782363,0.001214
cuda,res2next50,128,4.797863,0.000696
cuda,resmlp_12_224,128,2.239946,0.000398
cuda,resnest101e,64,11.957456,0.001444
cuda,rexnet_100,128,4.729354,0.000721
cuda,sebotnet33ts_256,64,1.948698,0.000321
cuda,selecsls42b,128,2.153032,0.000341
cuda,spnasnet_100,128,4.386212,0.000745
cuda,swin_base_patch4_window7_224,64,7.402625,0.001044
cuda,swsl_resnext101_32x16d,32,5.886501,0.000799
cuda,tf_efficientnet_b0,128,4.487150,0.000770
cuda,tf_mixnet_l,128,7.552371,0.001043
cuda,tinynet_a,128,5.219825,0.000805
cuda,tnt_s_patch16_224,128,6.680899,0.000947
cuda,twins_pcpvt_base,64,10.871647,0.001433
cuda,visformer_small,128,2.273176,0.000411
cuda,vit_base_patch16_224,64,2.772922,0.000469
cuda,volo_d1_224,64,4.550264,0.000719
cuda,xcit_large_24_p8_224,5,13.736088,0.001573
