dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,0.9947,268.3938,2.0273,0.9980
cuda,AlbertForQuestionAnswering,4,0.9947,266.3757,2.0108,0.9979
cuda,AllenaiLongformerBase,4,0.9569,206.7232,10.2440,0.8343
cuda,BartForCausalLM,4,0.9866,114.7485,4.0666,1.0000
cuda,BartForConditionalGeneration,2,0.9880,139.7497,11.8236,1.0000
cuda,BertForMaskedLM,16,0.9786,112.9144,5.0135,0.9976
cuda,BertForQuestionAnswering,16,0.9665,100.6297,5.3822,0.9989
cuda,BlenderbotForCausalLM,4,0.8965,112.0816,8.8063,0.9985
cuda,BlenderbotSmallForCausalLM,64,0.9778,60.9341,2.9018,1.0000
cuda,BlenderbotSmallForConditionalGeneration,64,0.9706,115.3869,7.0781,1.0000
cuda,CamemBert,16,0.9798,121.3468,5.0178,0.9979
cuda,DebertaForMaskedLM,4,0.8556,71.1288,5.8107,0.9686
cuda,DebertaForQuestionAnswering,8,0.9471,79.9140,5.7355,0.9504
cuda,DebertaV2ForMaskedLM,1,0.8144,126.0455,13.6179,0.9878
cuda,DebertaV2ForQuestionAnswering,2,0.8188,130.9140,13.7264,0.9765
cuda,DistilBertForMaskedLM,128,0.9867,85.4494,1.9552,1.0000
cuda,DistilBertForQuestionAnswering,256,0.9895,104.0811,1.9723,1.0114
cuda,DistillGPT2,16,0.9949,106.3525,1.7671,1.0000
cuda,ElectraForCausalLM,32,0.9713,91.8285,5.2236,0.9977
cuda,ElectraForQuestionAnswering,64,0.9796,118.5236,5.0706,0.9982
cuda,GPT2ForSequenceClassification,4,0.9761,94.4648,3.8772,1.0001
cuda,LayoutLMForMaskedLM,16,0.9786,115.5864,5.0348,0.9977
cuda,LayoutLMForSequenceClassification,16,0.9758,100.8181,4.9156,0.9986
cuda,M2M100ForConditionalGeneration,16,1.0270,104.3828,11.3352,0.9994
cuda,MBartForCausalLM,4,0.9850,114.7151,4.0913,1.0000
cuda,MBartForConditionalGeneration,2,0.9861,140.4849,11.9652,1.0000
cuda,MT5ForConditionalGeneration,16,0.9930,94.6271,6.4507,0.9943
cuda,MegatronBertForCausalLM,4,0.9905,89.0182,10.7993,0.9991
cuda,MegatronBertForQuestionAnswering,8,0.9745,146.3403,10.7340,0.9987
cuda,MobileBertForMaskedLM,64,1.0122,186.0531,13.6802,0.9977
cuda,MobileBertForQuestionAnswering,128,1.0146,165.7024,13.3326,1.0118
cuda,OPTForCausalLM,2,0.9866,169.1463,3.9824,0.9999
cuda,PLBartForCausalLM,8,0.9913,114.7341,2.1637,1.0000
cuda,PLBartForConditionalGeneration,4,0.9755,120.9236,5.5370,1.0000
cuda,PegasusForCausalLM,32,0.9797,71.7090,4.1113,0.9744
cuda,PegasusForConditionalGeneration,32,0.9990,137.5271,4.4219,0.9977
cuda,RobertaForCausalLM,16,0.9786,117.9228,5.0889,0.9977
cuda,RobertaForQuestionAnswering,16,0.9766,98.5637,5.0259,0.9984
cuda,Speech2Text2ForCausalLM,256,0.9774,55.0846,2.1559,0.9715
cuda,T5ForConditionalGeneration,4,0.9828,103.6336,4.4752,0.9846
cuda,T5Small,4,0.9803,104.0539,4.4762,0.9836
cuda,TrOCRForCausalLM,32,0.9902,139.3598,4.0857,1.0000
cuda,XGLMForCausalLM,8,0.9714,91.1286,8.5458,0.9901
cuda,XLNetLMHeadModel,8,0.9857,271.9261,10.2838,1.0000
cuda,YituTechConvBert,16,0.9758,138.0652,7.4272,0.9953
