,Compiler,torchbench,huggingface,timm_models
eager,eager,"0%, 0/58","0%, 0/46","0%, 0/61"
aot_eager,aot_eager,"0%, 0/58","0%, 0/46","0%, 0/61"
inductor,inductor,"0%, 0/58","0%, 0/46","0%, 0/61"
inductor_no_cudagraphs,inductor_no_cudagraphs,"0%, 0/58","0%, 0/46","0%, 0/61"
