dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.719041,6.925081,2.450757,10.256368,4.072495,1.584050,0.315026,0.000006,8.889007,6.089873
cuda,Background_Matting,4,1.699135,5.629518,2.444486,9.751840,5.124631,2.189061,0.227481,0.468153,7.131090
cuda,LearningToPaint,96,0.715969,2.885268,0.973331,3.826812,1.156806,0.536493,0.076080,0.247159,2.201786
cuda,Super_SloMo,6,1.954916,8.226913,2.967493,11.137466,5.837901,2.166398,0.138120,0.382817,6.352620
cuda,alexnet,128,0.130497,1.660704,0.221908,2.910193,0.791110,0.276225,0.015333,0.133922,1.612069
cuda,attention_is_all_you_need_pytorch,256,2.250206,7.642025,2.287155,10.190973,4.234680,1.706005,0.353263,0.390468,9.554091,5.560959
cuda,dcgan,32,0.157126,1.472732,0.204030,2.128018,0.191398,0.083405,0.012564,0.143507,1.011048
cuda,demucs,4,0.292683
cuda,densenet121,4,4.026797,15.214269,6.296884,23.043455,13.040360,4.850856,0.646512,0.422100,14.817921
cuda,dlrm,1024,0.271578,1.270534,0.175114,2.252744,0.371483,0.124300,0.015415,0.119823,1.285333
cuda,drq,1,0.250284,1.875278,0.147763,2.972380,0.167848,0.084030,0.015068,0.383867,1.637586
cuda,fastNLP_Bert,6,2.710246,8.120135,2.106300,11.261863,3.763699,1.619047,0.296176,0.811712,4.340721,6.163595
cuda,functorch_dp_cifar10,64,0.395785,3.234985,1.356271,5.668218,2.116407,0.692419,0.072054,3.644367,7.477909,3.488783
cuda,hf_Albert,8,2.257684,3.837145,1.974620,7.039510,3.192815,1.150708,0.142801,3.425409,8.692048,3.078614
cuda,hf_Bart,4,3.372743,8.421572,2.964869,12.503214,4.313324,1.929408,0.394307,3.344140,4.064183,10.525008
cuda,hf_Bert,4,2.653348,4.874904,1.973036,7.731716,3.415077,1.445214,0.285211,0.757436,5.683281,0.419279
cuda,hf_DistilBert,8,1.175724,2.960700,1.047064,5.137502,1.585081,0.804439,0.120088,2.195301,5.470245,1.855688
cuda,hf_GPT2,4,2.546284,4.905453,2.164929,7.784915,3.042784,1.695594,0.248711,2.251059,7.387137,2.010153
cuda,hf_Longformer,2,8.751735,112.185972,7.223963,118.065124,96.783233,4.496063,0.403037,17.933545,0.737736,31.383055
cuda,hf_Reformer,4,2.244264,7.844048,0.737511,8.658840,1.166119,0.590091,0.050989,2.389516,3.197127,3.979709
cuda,hf_T5,8,3.400453,7.081264,2.298270,10.996699,4.361202,1.532812,0.287677,2.793785,5.911090,9.133533
cuda,hf_T5_large,2,17.393212,22.315659,9.552086,37.503749,19.587846,5.793218,2.260110,4.092647,23.598065,29.334997
cuda,lennard_jones,1000,0.103623,1.000740,0.072075,1.571093,0.071709,0.045924,0.006536,0.099347,0.746373
cuda,mnasnet1_0,32,1.556174,6.263128,2.355843,8.698819,3.785325,1.508571,0.213701,2.800273,7.855656,2.477873
cuda,mobilenet_v2,96,1.659988,6.704591,2.437312,8.773913,3.887111,1.917953,0.240386,0.256441,4.865277
cuda,mobilenet_v3_large,32,1.700767,6.550826,2.558214,9.805849,4.288874,1.660558,0.239726,29.808997,35.725478,29.557419
cuda,nvidia_deeprecommender,256,0.174534,1.241119,0.132080,2.338227,0.124860,0.072799,0.010082,0.585248,1.820862,0.447016
cuda,pytorch_CycleGAN_and_pix2pix,1,0.659326,2.084166,0.977344,4.550188,1.663475,0.803967,0.061871,0.157884,3.635351
cuda,pytorch_stargan,16,0.657019,3.291164,0.965607,4.572437,1.226994,0.600901,0.059247,20.315304,30.409881,22.606377
cuda,pytorch_struct,200,0.285224,1.267513,0.179064,2.841587,0.232636,0.132244,0.021684,18.058869,19.823638,17.912838
cuda,pytorch_unet,1,0.789308,3.411687,1.188237,5.488111,2.100259,0.846514,0.083765,0.202178,3.512918
cuda,resnet152,32,4.834396,11.912124,7.227761,15.839039,8.767203,3.290537,0.949602,3.326535,14.778538,2.507571
cuda,resnet18,16,0.665658,3.432548,1.119064,4.720223,1.589503,0.654540,0.073845,2.791648,5.236243,2.598470
cuda,resnet50,32,1.671483,5.557060,2.339185,8.037082,3.325037,1.730610,0.216498,2.799968,7.730181,2.394663
cuda,resnext50_32x4d,8,1.652676,4.683141,2.188013,7.192634,3.076138,1.328177,0.194170,3.081392,7.876734,2.794380
cuda,shufflenet_v2_x1_0,128,1.877840,6.692137,2.527037,9.799144,4.404284,2.161736,0.282255,0.451357,6.201395
cuda,soft_actor_critic,256,0.162066,1.636541,0.068793,2.607998,0.069563,0.042049,0.006379,0.314709,1.360211
cuda,speech_transformer,32,3.225398,8.850404,2.534380,13.173110,5.099532,2.302573,0.292539,0.142787,7.263483
cuda,squeezenet1_1,32,0.302689,2.404946,0.507448,3.982654,1.529083,0.629075,0.045047,0.220630,2.322990
cuda,timm_efficientdet,1,13.707806,20.471147,11.211114,34.758908,19.610400,5.765971,1.308428,33.707792,45.104750,59.633477
cuda,timm_efficientnet,32,2.801657,7.188032,3.162647,10.723199,4.698873,2.231582,0.292868,36.756524,43.577954,36.453002
cuda,timm_nfnet,128,3.027149,4.747613,3.364374,10.978733,4.651284,1.707484,0.268914,1.100456,10.818635,0.663873
cuda,timm_regnet,32,3.569779,6.103515,3.213857,9.498139,4.509067,1.724282,0.342543,20.945937,27.695902,20.434830
cuda,timm_resnest,32,0.925016,5.351104,1.328034,8.359370,3.180690,1.290037,0.101597,29.845988,41.606863,34.232464
cuda,timm_vision_transformer,8,1.523552,4.349871,1.672970,10.070877,2.856289,1.322099,0.213336,11.522356,14.381767,18.996212
cuda,timm_vision_transformer_large,8,5.120721,11.486607,6.266517,28.043295,9.700767,5.263516,1.217699,9.470249,9.970963,32.549972
cuda,timm_vovnet,32,2.000686,5.212502,1.909876,8.563811,3.763758,1.746432,0.155876,2.768509,8.104669,2.534875
cuda,tts_angular,64,0.108903,0.973360,0.046466,1.488779,0.027433,0.014627,0.001437,0.095606,0.659682
cuda,vgg16,64,0.213789,2.100355,0.346862,3.246188,0.886184,0.380121,0.027551,0.235829,1.740288
cuda,yolov3,16,2.769903,8.812068,3.667717,12.990315,6.578171,2.392784,0.355172,0.500726,8.493818
