dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,BERT_pytorch,16,0.9935,53.0138,4.8740,1.0003,2.5823,2.5815,542,2,15,7
cuda,Background_Matting,4,0.9994,125.9180,2.9983,1.0125,6.0289,5.9542,187,2,13,7
cuda,LearningToPaint,96,0.9909,11.4907,1.4105,0.9192,0.6671,0.7257,75,2,13,7
cuda,Super_SloMo,6,0.9976,79.9461,2.7377,1.0014,3.7536,3.7482,378,2,13,7
cuda,alexnet,128,0.9987,9.8401,0.4830,0.9455,1.3357,1.4126,26,2,13,7
cuda,attention_is_all_you_need_pytorch,256,0.9887,55.3510,4.4554,0.9648,3.5980,3.7294,552,2,13,7
cuda,dcgan,32,0.8601,2.3769,0.4328,0.9647,0.0573,0.0594,17,2,13,7
cuda,demucs,4,0.9988,53.6044,1.4386,0.9663,4.3422,4.4937,89,7,16,8
cuda,densenet121,4,0.9881,55.2594,7.6390,0.9944,0.5013,0.5041,435,2,13,7
cuda,dlrm,1024,0.9428,4.3604,0.3738,0.9995,4.3716,4.3737,40,2,7,5
cuda,drq,1,0.9664,3.3932,0.6601,0.9877,0.0620,0.0627,34,3,12,7
cuda,fastNLP_Bert,6,0.9908,54.2729,5.2477,1.0003,4.1226,4.1216,451,9,18,9
cuda,functorch_dp_cifar10,64,0.9643,10.3856,1.2110,0.9953,0.1920,0.1929,73,2,13,7
cuda,gat,0,0.0000
cuda,gcn,0,0.0000
cuda,hf_Albert,8,0.9958,68.8106,2.5310,0.9599,5.8962,6.1425,440,2,12,7
cuda,hf_Bart,4,0.9680,64.9710,10.5305,0.9084,4.8273,5.3142,648,12,24,11
cuda,hf_Bert,4,0.9948,40.5217,5.0865,0.9645,3.3479,3.4713,371,2,12,7
cuda,hf_Bert_large,4,0.9967,83.0404,10.3358,0.9845,7.9635,8.0890,719,2,12,7
cuda,hf_BigBird,2,0.9505,205.1540,12.8893,0.9493,5.2433,5.5234,2911,67,69,12
cuda,hf_DistilBert,8,0.9809,32.1306,2.4223,0.9262,3.1594,3.4111,207,2,12,7
cuda,hf_GPT2,4,0.9923,49.0972,4.6246,0.9357,4.6124,4.9296,639,2,12,7
cuda,hf_GPT2_large,4,0.9829,212.7296,14.7812,0.9663,22.5399,23.3266,1887,2,12,7
cuda,hf_Longformer,2,0.8258,138.2097,11.5255,0.8567,4.1911,4.8920,1716,162,139,13
cuda,hf_Reformer,4,0.9867,82.0007,4.1451,0.8004,1.4973,1.8706,502,48,107,14
cuda,hf_T5,8,0.9851,181.9032,5.7278,0.9507,14.3347,15.0787,811,2,12,7
cuda,hf_T5_large,2,0.9743,230.1605,27.5618,0.9831,15.8642,16.1365,2935,2,12,7
cuda,lennard_jones,1000,0.8398,1.7752,0.3926,0.9996,0.0182,0.0183,13,2,13,7
cuda,mnasnet1_0,32,0.9932,25.0017,3.1678,0.9757,0.8430,0.8640,156,2,13,7
cuda,mobilenet_v2,96,0.9972,47.1041,3.1223,0.9869,4.0272,4.0808,157,2,13,7
cuda,mobilenet_v3_large,32,0.9952,27.1052,3.4736,0.9778,0.9559,0.9777,191,2,13,7
cuda,moco,32,0.9803,51.5426,27.5915,0.9979,2.4869,2.4921,735,81,87,15
cuda,nvidia_deeprecommender,256,0.9990,10.2402,0.4799,0.9176,3.3858,3.6898,17,2,13,7
cuda,phlippe_densenet,128,0.9850,23.2894,3.1868,0.9983,0.7554,0.7567,190,2,13,7
cuda,phlippe_resnet,128,0.9825,8.9777,1.3368,0.9881,0.1286,0.1302,75,2,13,7
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9733,14.3259,1.2120,0.9966,0.3449,0.3461,95,2,13,7
cuda,pytorch_stargan,16,0.9913,14.9226,1.1906,0.9914,0.6652,0.6709,60,2,13,7
cuda,pytorch_struct,200,0.9211,4.9915,0.7500,0.9992,0.7145,0.7150,45,2,13,7
cuda,pytorch_unet,1,0.9963,40.0006,1.5160,0.9953,1.9769,1.9862,75,2,13,7
cuda,resnet152,32,0.9958,64.2393,9.0487,0.9948,3.6407,3.6596,519,2,13,7
cuda,resnet18,16,0.9852,9.2875,1.3444,0.9751,0.3798,0.3895,73,2,13,7
cuda,resnet50,32,0.9981,26.4647,3.1838,0.9932,1.7702,1.7823,179,2,13,7
cuda,resnext50_32x4d,8,0.9825,20.4760,3.2386,0.9967,0.7699,0.7724,179,2,13,7
cuda,sage,0,0.0000
cuda,shufflenet_v2_x1_0,128,0.9951,31.1039,3.4684,0.9549,1.6567,1.7349,275,2,13,7
cuda,soft_actor_critic,256,0.8629,1.7222,0.4229,0.9995,0.0329,0.0329,21,3,12,7
cuda,speech_transformer,32,0.9799,64.1509,6.0662,0.9915,1.0199,1.0286,773,12,23,9
cuda,squeezenet1_1,32,0.9897,11.9831,1.0533,0.9674,0.5616,0.5805,70,2,13,7
cuda,tacotron2,0,0.0000
cuda,timm_efficientnet,32,0.9371,34.2296,4.9256,0.9862,1.6594,1.6827,366,2,15,7
cuda,timm_nfnet,128,0.9869,120.4148,5.7289,0.9071,7.0590,7.7819,619,2,13,7
cuda,timm_regnet,32,0.9155,61.1992,6.6450,0.9903,3.7049,3.7413,524,2,15,7
cuda,timm_resnest,32,0.9929,24.2962,1.8005,0.9888,1.4479,1.4642,152,2,13,7
cuda,timm_vision_transformer,32,0.9828,29.1715,3.3220,0.9907,1.9777,1.9963,377,2,13,7
cuda,timm_vision_transformer_large,32,0.9980,465.1005,9.2938,0.9992,36.1734,36.2016,1217,2,13,7
cuda,timm_vovnet,32,0.8497,29.1264,3.5911,0.9892,1.5828,1.6001,212,2,15,7
cuda,torchrec_dlrm,0,0.0000
cuda,tts_angular,64,0.9209,6.7034,0.4442,0.9957,0.3456,0.3471,8,4,15,8
cuda,vgg16,64,0.9994,66.4019,0.6265,0.9919,4.7098,4.7481,44,2,13,7
cuda,yolov3,16,0.9961,68.7860,4.9065,0.9837,4.2924,4.3634,266,2,13,7
