dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,BERT_pytorch,16,0.8029,76.4871,11.5101,0.8671,2.5823,2.9782,542,2,15,7
cuda,Background_Matting,4,0.1370,920.0697,11.5713,0.6486,6.0289,9.2956,187,2,13,7
cuda,LearningToPaint,96,0.7841,14.1889,2.8434,0.7116,0.6671,0.9375,75,2,13,7
cuda,Super_SloMo,6,0.1792,443.5160,9.7036,0.8220,3.7536,4.5662,378,2,13,7
cuda,alexnet,128,0.9972,9.8664,0.7756,0.7930,1.3357,1.6844,26,2,13,7
cuda,attention_is_all_you_need_pytorch,256,0.8418,67.1481,11.0279,0.9066,3.5980,3.9685,552,2,13,7
cuda,dcgan,32,0.6897,3.0927,0.7019,0.7957,0.0573,0.0720,17,2,13,7
cuda,demucs,4,1.0035,53.7455,2.1722,0.9664,4.3422,4.4933,89,7,16,8
cuda,densenet121,4,0.7232,72.2055,17.8983,0.9783,0.5013,0.5124,435,2,13,7
cuda,dlrm,1024,0.8338,5.5696,0.7840,0.9944,4.3716,4.3963,40,2,7,5
cuda,drq,1,0.7490,4.4346,1.0201,0.8852,0.0620,0.0700,34,3,12,7
cuda,fastNLP_Bert,6,0.8544,62.5380,11.2980,0.8878,4.1226,4.6438,451,9,18,9
cuda,functorch_dp_cifar10,64,0.9158,11.1501,2.3923,0.8396,0.1920,0.2286,73,2,13,7
cuda,gat,0,0.0000
cuda,gcn,0,0.0000
cuda,hf_Albert,8,0.9536,71.5500,8.0724,0.9008,5.8962,6.5453,440,2,12,7
cuda,hf_Bart,4,0.7717,98.6730,18.1122,0.8430,4.8273,5.7263,648,12,24,11
cuda,hf_Bert,4,0.8383,48.7778,10.5892,0.8353,3.3479,4.0083,371,2,12,7
cuda,hf_Bert_large,4,0.8797,93.1456,21.4540,0.8521,7.9635,9.3458,719,2,12,7
cuda,hf_BigBird,2,0.7672,244.3997,38.0693,0.9268,5.2433,5.6576,2911,67,69,12
cuda,hf_DistilBert,8,0.9362,35.2059,5.5367,0.8146,3.1594,3.8784,207,2,12,7
cuda,hf_GPT2,4,0.9093,53.3534,9.6261,0.8198,4.6124,5.6263,639,2,12,7
cuda,hf_GPT2_large,4,0.9718,215.4044,30.0606,0.8303,22.5399,27.1468,1887,2,12,7
cuda,hf_Longformer,2,0.5545,203.2810,31.2769,0.8296,4.1911,5.0517,1716,162,139,13
cuda,hf_Reformer,4,0.9649,83.9180,6.0242,0.8004,1.4973,1.8706,502,48,107,14
cuda,hf_T5,8,0.8487,211.1589,13.3625,0.8891,14.3347,16.1228,811,2,12,7
cuda,hf_T5_large,2,0.8115,275.1893,55.4875,0.8302,15.8642,19.1084,2935,2,12,7
