dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,39.404211,35.493359,31.012804,19.459214,5.378867,25.779562,9.757148,5.248018,0.553351,97.411484,16.869420
cuda,beit_base_patch16_224,64,21.323915,18.729961,14.281142,9.205497,1.620461,13.749935,3.496172,1.777368,0.232080,2.885875,8.261904
cuda,botnet26t_256,128,25.804345,23.518946,19.165110,14.633134,2.487241,20.439262,6.311287,2.437928,0.126251,54.174788,10.162703
cuda,cait_m36_384,4,50.535058,41.987880,38.483975,19.726063,5.561577,32.837525,13.365407,6.678680,1.937716,19.901438,26.899612
cuda,coat_lite_mini,128,25.512312,22.859208,18.330524,13.285193,2.192347,24.471277,6.812063,2.722720,0.206995,38.389071,15.630903
cuda,convit_base,64,22.441624,19.992134,16.030525,10.177233,2.578432,16.735718,4.401269,2.147564,0.254905,9.005145,11.516793
cuda,convmixer_768_32,32,20.791780,19.294699,15.800042,7.395723,3.022439,9.393014,2.590169,1.832832,0.259900,8.729327,2.873257
cuda,convnext_base,64,27.088394,22.550691,18.248585,11.603837,3.398068,19.395293,4.490042,2.770985,0.442129,7.122568,14.276582
cuda,crossvit_9_240,128,30.916144,26.839795,22.483642,13.942293,3.039794,25.710700,5.954044,3.084898,0.386107,33.061341,18.125455
cuda,cspdarknet53,64,30.450064,25.532816,21.053240,12.462128,3.539830,16.191346,4.637920,2.479504,0.336313,52.033808,10.774698
cuda,deit_base_distilled_patch16_224,64,19.997398,17.643107,13.052253,8.596426,1.348900,14.112597,2.777315,1.550833,0.186978,3.591373,9.122149
cuda,dla102,128,38.525846,33.999001,29.740803,16.542622,5.661592,19.762381,6.971528,3.646347,0.529566,37.036705,14.206817
cuda,dm_nfnet_f0,128,25.703718,20.573190,16.962752,8.840403,3.785797,14.388206,4.706484,2.165416,0.253467,28.684059,13.094038
cuda,dpn107,32,45.563027,37.282938,33.659549,18.178305,5.799972,22.736287,7.343126,4.189846,0.525080,26.967112,16.446472
cuda,eca_botnext26ts_256,128,27.663919,25.179871,20.621296,15.495752,3.642695,20.486075,5.869428,2.705065,0.145800,57.576241,10.834624
cuda,ese_vovnet19b_dw,128,18.634166,16.540890,12.064748,8.941587,1.688747,13.482564,3.209518,1.489137,0.104581,48.631092,7.576705
cuda,fbnetc_100,128,29.139163,25.551368,21.071116,13.644188,3.444048,17.357235,4.674667,2.342397,0.268613,90.620236,10.258050
cuda,fbnetv3_b,128,42.956910,36.518143,32.058558,18.640527,6.339694,22.714057,7.420083,3.924280,0.620449,100.191681,15.786340
cuda,gernet_l,128,24.763822,20.967811,16.580675,9.860856,2.619403,13.107349,3.224874,1.744999,0.211843,45.006239,8.625212
cuda,ghostnet_100,128,39.877312,34.063915,29.631454,18.145885,5.076375,25.540949,7.570118,3.947988,0.463363,171.257252,16.926306
cuda,gluon_inception_v3,128,39.437474,35.520772,30.945113,19.453726,5.346637,25.580198,9.483015,5.210840,0.545198,95.200129,16.412033
cuda,gluon_xception65,32,42.475584,36.824239,32.449380,16.734949,5.995262,18.851228,6.328762,3.693697,0.674816,32.266120,14.338252
cuda,gmixer_24_224,128,26.181822,22.354788,17.820500,10.292193,2.425473,16.860003,4.980546,2.582450,0.372411,6.138562,12.094550
cuda,gmlp_s16_224,128,26.914864,23.415233,18.854606,11.349909,2.929594,20.062547,5.420712,2.695184,0.372365,11.911325,14.879661
cuda,hrnet_w18,128,105.514386,96.716731,92.197852,48.063493,18.536046,55.435006,27.712343,11.475645,4.721035,84.235140,43.212991
cuda,inception_v3,128,39.165503,34.939496,30.979407,19.542142,5.300492,25.976133,9.435694,5.195792,0.546429,102.097559,16.716797
cuda,jx_nest_base,32,35.625221,30.581815,26.758106,17.086267,3.476727,27.319469,8.907759,3.793193,0.536333,19.571000,17.997531
cuda,lcnet_050,128,18.753866,16.830641,12.782327,8.783853,1.950701,12.811074,2.882540,1.423704,0.115146,67.629501,7.854185
cuda,mixer_b16_224,128,16.825844,15.081768,11.126429,7.635852,1.399844,12.488987,2.008257,1.084131,0.131936,5.204554,7.788333
cuda,mixnet_l,128,37.106202,30.427506,26.498705,16.245722,4.316611,22.535628,6.086888,3.534024,0.474093,93.714070,14.811631
cuda,mnasnet_100,128,25.141646,22.298755,18.281843,12.391504,2.564992,16.320039,4.053876,1.943779,0.196685,81.902836,9.207265
cuda,mobilenetv2_100,128,25.862810,22.912090,18.909588,12.496219,2.908656,15.977731,3.880187,1.932928,0.209995,90.934324,9.040239
cuda,mobilenetv3_large_100,128,26.237505,23.279825,19.237776,12.805731,3.169699,17.756300,4.352561,2.231779,0.231238,110.127986,10.780081
cuda,mobilevit_s,64,40.891010,36.765026,32.847529,25.198461,4.101395,37.662419,13.168202,6.350658,0.328701,130.415145,19.947576
cuda,nfnet_l0,128,24.669046,20.581876,16.556799,8.998566,2.839898,15.783647,4.648374,2.072798,0.250004,36.632122,13.007856
cuda,pit_b_224,64,20.967006,18.654669,14.747660,9.772592,1.636856,15.663457,3.832279,1.825526,0.216893,11.416283,9.516400
