dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,26.124155,22.899413,19.162676,11.539128,2.566598,15.725189,4.180020,1.878666,0.251723,0.009666,23.283525,9.584340
cuda,Background_Matting,4,22.953794,20.820897,16.929642,10.588802,2.659404,16.585701,5.378756,2.830301,0.206469,0.002729,20.860354,11.137938
cuda,LearningToPaint,96,14.947363,14.027235,9.068267,6.441357,1.035188,10.047563,1.119352,0.688191,0.066084,0.002860,16.024917,5.687003
cuda,Super_SloMo,6,22.183191,20.036528,16.860068,10.643728,2.649741,14.238941,5.332670,2.486794,0.120394,8.417383,7.334774
cuda,alexnet,128,6.103673,5.789791,2.459433,2.117731,0.179029,5.601567,0.861999,0.283231,0.012182,0.002670,3.789716,3.372016
cuda,attention_is_all_you_need_pytorch,256,25.180311,22.289249,19.312406,11.638940,2.327149,16.078044,4.365239,1.981026,0.329919,0.002821,29.653070,9.733748
cuda,dcgan,32,6.691914,6.387795,2.590440,2.126249,0.328707,3.296907,0.173920,0.104730,0.010544,0.002936,1.683147
cuda,demucs,4,13.390824,12.527107,8.884355,8.074752,0.441953,12.827197,1.030613,0.535527,0.031467,0.002726,6.671823,5.560143
cuda,densenet121,4,51.506773,46.651541,43.336752,26.024216,7.592509,33.655208,12.674229,5.739844,0.664362,0.003011,41.243368,22.365386
cuda,drq,1,6.605267,6.132550,2.819464,2.427631,0.120027,3.934652,0.118824,0.072906,0.012715,0.002733,1.781396
cuda,fastNLP_Bert,6,25.570454,22.215349,19.308750,13.013067,1.983126,17.162797,3.679959,1.762808,0.263805,0.003023,6.396768,8.653779
cuda,functorch_dp_cifar10,64,11.598258,10.857978,7.748561,5.167290,1.262524,10.625839,2.108115,0.862977,0.053623,0.002618,22.132931,7.810852
cuda,hf_Albert,8,18.987583,17.029026,13.542298,7.947545,1.808516,12.217153,2.958486,1.470905,0.146224,0.002721,7.333585,8.237111
cuda,hf_Bart,4,27.743275,23.971722,20.888136,12.040075,2.551594,17.100067,4.263886,2.146883,0.379677,0.002874,2.735291,10.923200
cuda,hf_Bert,4,21.361192,17.982769,15.015610,8.795016,1.946659,12.740163,3.339813,1.619299,0.261227,0.002807,3.021910,8.359307
cuda,hf_Bert_large,4,36.322725,28.793238,25.788376,13.607670,3.703547,18.628991,6.342698,3.110463,0.729865,0.002738,2.866453,13.919732
cuda,hf_BigBird,2,73.269108,62.850404,59.692882,32.470711,9.660820,48.756679,21.460571,10.501726,0.561978,0.003949,6.908391,34.430842
cuda,hf_DistilBert,8,16.996349,15.430540,10.952885,7.653471,1.023013,11.130944,1.564036,0.888107,0.109232,0.002790,5.153908,5.971452
cuda,hf_GPT2,4,22.130924,18.934676,15.883554,10.133611,2.021388,12.623174,3.532616,1.621279,0.229916,0.002719,7.246061,6.820258
cuda,hf_Reformer,4,28.372964,24.824639,21.075015,18.907905,0.781907,22.201191,1.398629,0.696791,0.064843,0.002907,5.370531,5.027625
cuda,hf_T5,8,28.515049,24.165039,19.637647,11.244804,2.440512,16.403635,4.285121,1.700217,0.285501,0.003290,6.437526,10.831280
cuda,hf_T5_large,2,94.952152,73.656788,69.482692,36.723528,9.854391,46.730060,18.600744,6.590264,2.488784,0.003524,24.875657,32.398511
cuda,lennard_jones,1000,4.989275,4.733616,1.500790,1.290068,0.031262,2.265830,0.071293,0.037569,0.005792,0.003046,1.073472
cuda,mnasnet1_0,32,23.613571,21.415221,17.266562,11.117993,2.501699,14.834663,3.780326,1.826162,0.191071,0.002718,52.207785,8.971872
cuda,mobilenet_v2,96,25.950832,23.521860,19.229639,12.652863,3.197220,15.677856,3.906594,1.980625,0.217904,0.002711,60.794220,9.253944
cuda,mobilenet_v3_large,32,24.656011,22.525167,18.242082,11.551383,2.757983,16.127906,4.265639,1.984743,0.216135,0.003036,69.483125,10.128129
cuda,nvidia_deeprecommender,256,5.851105,5.526888,1.911690,1.552852,0.116988,5.021456,0.087279,0.061748,0.008754,0.002728,3.725868,0.488172
cuda,phlippe_densenet,128,26.429518,24.381806,20.543437,14.242911,2.633806,19.575064,4.300300,2.267756,0.209263,0.002799,88.825315,10.832278
cuda,phlippe_resnet,128,12.090079,11.220162,7.462184,5.032131,0.974959,7.525355,0.924815,0.652446,0.060400,0.002597,9.548107,4.426492
cuda,pytorch_CycleGAN_and_pix2pix,1,13.124475,12.327121,8.131957,5.402917,1.053351,8.942033,2.175405,0.925432,0.058241,0.002661,9.175702,5.605258
cuda,pytorch_stargan,16,13.751657,12.913172,8.664607,5.750348,0.967626,8.902643,1.144371,0.516798,0.053203,0.002632,20.983216,5.209460
cuda,pytorch_struct,200,8.021275,7.555256,4.259843,3.646658,0.154995,7.508910,0.190956,0.127402,0.019700,0.002726,12.098378,4.260797
cuda,pytorch_unet,1,14.851756,13.780639,10.092452,7.088933,1.178315,11.477385,2.348334,1.066676,0.075760,0.002771,22.654552,6.733032
cuda,resnet152,32,49.086122,42.741844,38.598635,19.396621,7.364832,21.489768,8.438378,4.265809,0.886028,0.002901,23.322644,17.057183
cuda,resnet18,16,13.830399,12.935224,9.116079,6.590482,1.070302,10.285223,1.623283,0.817375,0.063190,0.002423,17.371804,5.750988
cuda,resnet50,32,22.315405,20.302120,16.483452,10.165441,2.558427,13.666646,3.540967,1.711781,0.186800,0.002631,21.910707,8.866795
cuda,resnext50_32x4d,8,21.543971,19.537966,15.704198,9.403003,2.298986,12.794913,2.982936,1.702729,0.178803,0.002657,14.517343,8.484083
cuda,shufflenet_v2_x1_0,128,24.616766,22.095823,18.248693,11.157004,2.890868,15.482266,4.547702,2.639425,0.258045,0.002882,31.623461,10.123050
cuda,soft_actor_critic,256,6.112226,5.797817,2.446619,2.239374,0.058734,3.909404,0.054006,0.041069,0.006343,0.002843,1.796486
cuda,speech_transformer,32,31.046922,27.097378,23.728103,15.555386,2.760841,22.188361,4.384395,2.317152,0.303514,0.003167,27.669699,12.832858
cuda,squeezenet1_1,32,8.124355,7.356586,3.564325,2.721476,0.419980,7.277941,1.229263,0.614778,0.032396,0.002740,5.288959,7.437406
cuda,timm_efficientnet,32,27.293361,23.891602,20.029088,12.534158,3.013092,17.607778,4.572951,2.169410,0.264576,0.002858,74.389459,11.258473
cuda,timm_nfnet,128,25.852562,21.112136,17.093807,9.089199,3.705415,14.703762,4.621624,2.129318,0.252588,0.002699,21.403501,12.784937
cuda,timm_regnet,32,27.654990,22.887491,19.038263,10.792469,3.447339,14.883693,4.089274,2.028846,0.316378,0.002765,23.875805,11.058850
cuda,timm_resnest,32,17.835899,16.375128,12.611799,9.437313,1.339158,15.194680,3.308865,1.489940,0.090906,0.003001,52.054668,8.362091
cuda,timm_vision_transformer,32,18.605374,16.616069,12.757747,8.402940,1.546955,13.149409,2.692753,1.449887,0.177634,0.002768,12.647023,8.073927
cuda,timm_vovnet,32,20.756439,18.136494,14.288981,9.469263,1.951140,14.554039,3.898924,1.812006,0.135724,0.002724,22.640790,9.011400
cuda,tts_angular,64,5.208800,4.932124,1.512628,1.386139,0.048755,2.338585,0.030032,0.018861,0.001937,0.003077,1.032330
cuda,vgg16,64,7.084764,6.655481,2.949196,2.457938,0.239000,6.558431,0.913549,0.357519,0.019443,0.002743,4.544111,3.715797
cuda,yolov3,16,33.227979,29.907745,25.976934,16.655282,4.204824,21.276658,6.642882,3.033177,0.340192,0.002970,49.724970,12.605433
