dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,BERT_pytorch,16,2.0586,23.1127,59.5910,1.1153,2.9107,2.6098,538,1,5,4
cuda,Background_Matting,4,1.0709,171.1609,55.6099,1.0424,11.5230,11.0538,183,1,5,4
cuda,LearningToPaint,96,1.1370,11.9975,37.4094,0.8321,0.9467,1.1376,71,1,5,4
cuda,Super_SloMo,6,1.1397,104.3732,37.7288,1.3192,6.3301,4.7985,374,1,5,4
cuda,alexnet,128,1.1104,11.0601,13.6323,0.9604,1.6092,1.6756,22,1,5,4
cuda,attention_is_all_you_need_pytorch,256,1.0846,66.7416,65.2644,0.9520,4.7293,4.9676,548,1,5,4
cuda,dcgan,32,1.0524,1.8046,8.7407,0.9866,0.0788,0.0799,13,1,5,4
cuda,demucs,4,1.0474,71.5580,26.3619,1.0016,5.1808,5.1725,83,4,7,5
cuda,densenet121,4,1.6441,28.7049,117.2288,0.7438,0.6310,0.8484,431,1,5,4
cuda,dlrm,0,0.0000
cuda,drq,1,1.2458,1.9804,9.0550,1.0000,0.0588,0.0588,30,2,4,3
cuda,fastNLP_Bert,6,1.3966,42.5441,42.1345,1.2207,5.3672,4.3969,445,6,9,6
cuda,functorch_dp_cifar10,64,2.6086,3.2195,42.0643,0.4317,0.1866,0.4323,69,1,5,4
cuda,gat,0,0.0000
cuda,gcn,0,0.0000
cuda,hf_Albert,8,1.6404,45.7365,34.7227,1.1733,6.5757,5.6043,436,1,4,3
cuda,hf_Bart,4,1.3760,44.8459,42.1589,0.9961,5.7607,5.7832,642,1,4,3
cuda,hf_Bert,4,1.2020,32.8447,33.2397,0.9909,4.1537,4.1919,367,1,4,3
cuda,hf_Bert_large,4,1.1823,78.2932,53.7365,1.0287,9.5187,9.2529,715,1,4,3
cuda,hf_BigBird,2,2.2333,83.2748,144.6155,1.0410,6.1191,5.8783,2905,64,60,8
cuda,hf_DistilBert,8,1.1682,33.7834,28.6369,0.9549,4.3259,4.5300,203,1,4,3
cuda,hf_GPT2,4,1.4212,35.1804,36.7370,1.0639,5.7904,5.4425,635,1,4,3
cuda,hf_GPT2_large,0,0.0000
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,1.1153,73.5124,44.1275,0.7930,1.5087,1.9024,490,45,98,10
cuda,hf_T5,8,1.4078,131.1986,46.2466,1.1060,19.2917,17.4432,795,1,4,3
cuda,hf_T5_large,2,1.6088,122.5429,155.1745,1.1128,17.3599,15.6002,2883,1,4,3
cuda,lennard_jones,1000,1.1778,1.0347,6.3883,1.0758,0.0184,0.0171,9,1,5,4
cuda,mnasnet1_0,32,1.1580,22.4433,85.5740,0.8777,1.5430,1.7579,152,1,5,4
cuda,mobilenet_v2,96,1.3436,51.7017,96.8700,1.2582,7.7612,6.1683,153,1,5,4
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,1.3780,19.9082,105.0739,0.9316,1.6504,1.7717,187,1,5,4
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9075,9.4271,10.4563,0.9440,3.2850,3.4799,13,1,5,4
cuda,phlippe_densenet,128,1.5098,16.4229,126.8452,0.9307,1.3470,1.4473,186,1,5,4
cuda,phlippe_resnet,128,1.3035,6.3210,26.5504,0.4975,0.2265,0.4553,71,1,5,4
cuda,pytorch_CycleGAN_and_pix2pix,1,1.8141,8.1910,28.4996,0.7124,0.5091,0.7146,91,1,5,4
cuda,pytorch_stargan,16,1.2013,19.7240,40.5173,1.0725,1.1983,1.1174,56,1,5,4
cuda,pytorch_struct,200,1.3051,2.9562,24.7219,0.7421,0.7118,0.9592,41,1,5,4
cuda,pytorch_unet,1,1.1805,49.4297,44.7314,0.9925,3.5526,3.5793,71,1,5,4
cuda,resnet152,32,1.0129,82.0103,91.5512,0.9677,6.2610,6.4703,515,1,5,4
cuda,resnet18,16,1.1631,7.7947,37.4167,0.7051,0.5306,0.7525,69,1,5,4
cuda,resnet50,32,1.1320,33.6590,53.9059,0.9369,3.0587,3.2646,175,1,5,4
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,1.1560,17.8838,45.3932,0.9331,1.2946,1.3874,175,1,5,4
cuda,sage,0,0.0000
cuda,shufflenet_v2_x1_0,128,1.3540,25.2297,67.2017,1.0719,2.8612,2.6694,271,1,5,4
cuda,soft_actor_critic,256,0.8585,1.4083,8.4625,1.1052,0.0329,0.0298,17,2,4,3
cuda,speech_transformer,32,1.3544,36.4196,71.6607,0.8450,1.1026,1.3049,767,9,14,6
cuda,squeezenet1_1,32,1.3633,6.9073,21.2294,0.9832,0.7667,0.7798,66,1,5,4
cuda,tacotron2,0,0.0000
cuda,timm_efficientnet,32,1.0918,33.9631,113.9741,1.0611,3.0649,2.8885,362,1,5,4
cuda,timm_nfnet,128,1.4529,133.0497,60.3041,1.1338,13.2213,11.6613,615,1,5,4
cuda,timm_regnet,32,1.0433,88.2067,63.7519,0.9827,6.6255,6.7419,520,1,5,4
cuda,timm_resnest,32,1.3774,22.5028,78.8754,1.0072,2.3765,2.3595,148,1,5,4
cuda,timm_vision_transformer,32,1.1357,26.0467,39.9291,0.9298,2.5476,2.7400,373,1,5,4
cuda,timm_vovnet,32,0.9275,40.4082,53.2367,0.9542,2.7041,2.8339,208,1,5,4
cuda,torchrec_dlrm,0,0.0000
cuda,tts_angular,64,0.9810,9.4835,6.5647,1.0010,0.3911,0.3907,2,1,6,5
cuda,vgg16,64,1.1643,92.2827,15.7425,0.9956,6.5739,6.6029,40,1,5,4
cuda,yolov3,16,1.1545,86.1071,96.5183,1.1038,7.7353,7.0079,262,1,5,4
