dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,BERT_pytorch,16,3.262421,0.000880
cuda,Background_Matting,4,2.379020,0.000620
cuda,LearningToPaint,96,0.968378,0.000436
cuda,Super_SloMo,6,2.055550,0.000470
cuda,alexnet,128,0.333791,0.000476
cuda,attention_is_all_you_need_pytorch,256,2.970771,0.000770
cuda,dcgan,32,0.299362,0.000398
cuda,demucs,4,0.876151,0.000865
cuda,densenet121,4,5.342463,0.000760
cuda,dlrm,1024,0.331591,0.000251
cuda,drq,1,0.488617,0.000606
cuda,fastNLP_Bert,6,3.461978,0.001272
cuda,functorch_dp_cifar10,64,0.806033,0.000476
cuda,hf_Albert,8,2.046388,0.000472
cuda,hf_Bart,4,4.265989,0.000670
cuda,hf_Bert,4,3.430603,0.000638
cuda,hf_Bert_large,4,7.121834,0.000858
cuda,hf_BigBird,2,10.773214,0.009067
cuda,hf_DistilBert,8,1.682690,0.000530
cuda,hf_GPT2,4,2.975369,0.000538
cuda,hf_GPT2_large,4,9.461691,0.000941
cuda,hf_Longformer,2,8.909624,0.021943
cuda,hf_Reformer,4,2.428963,0.002800
cuda,hf_T5,8,3.640836,0.000610
cuda,hf_T5_large,2,16.260382,0.001029
cuda,lennard_jones,1000,0.269974,0.000365
cuda,mnasnet1_0,32,2.104788,0.000525
cuda,mobilenet_v2,96,2.216246,0.000565
cuda,mobilenet_v3_large,32,2.339130,0.002360
cuda,moco,32,25.303143,0.835311
cuda,nvidia_deeprecommender,256,0.333961,0.000369
cuda,phlippe_densenet,128,2.232387,0.000678
cuda,phlippe_resnet,128,0.935930,0.000457
cuda,pytorch_CycleGAN_and_pix2pix,1,0.859421,0.000523
cuda,pytorch_stargan,16,0.864422,0.000459
cuda,pytorch_struct,200,0.500000,0.000391
cuda,pytorch_unet,1,1.098936,0.000461
cuda,resnet152,32,7.022867,0.001007
cuda,resnet18,16,0.968777,0.000422
cuda,resnet50,32,2.210566,0.000547
cuda,resnext50_32x4d,8,2.195979,0.000650
cuda,shufflenet_v2_x1_0,128,2.420763,0.000536
cuda,soft_actor_critic,256,0.310828,0.000561
cuda,speech_transformer,32,4.232718,0.002038
cuda,squeezenet1_1,32,0.660967,0.000419
cuda,timm_efficientdet,1,16.102767,0.001231
cuda,timm_efficientnet,32,3.669482,0.000740
cuda,timm_nfnet,128,3.875405,0.000626
cuda,timm_regnet,32,4.824439,0.001158
cuda,timm_resnest,32,1.295838,0.000515
cuda,timm_vision_transformer,8,2.178519,0.000541
cuda,timm_vision_transformer_large,8,7.755768,0.001106
cuda,timm_vovnet,32,2.390491,0.000606
cuda,tts_angular,64,0.264846,0.000372
cuda,vgg16,64,0.471448,0.000390
cuda,yolov3,16,3.724886,0.000776
