dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,28.243292,24.971407,21.349284,11.234634,2.752676,16.003771,4.738136,1.973437,0.364369,0.330302,13.406674,7.985131
cuda,Background_Matting,4,27.593156,25.228589,19.498541,11.486569,2.909358,17.143708,6.186661,2.769918,0.283288,0.449860,9.136424
cuda,LearningToPaint,96,14.404126,13.434694,8.906135,5.721699,1.109102,8.127882,1.459649,0.708737,0.094046,0.235076,3.799067
cuda,Super_SloMo,6,25.780262,23.735394,19.871104,12.273577,3.005049,16.563117,6.227511,2.460660,0.179752,0.348749,7.735710
cuda,alexnet,128,7.318931,6.989510,3.108412,2.624367,0.197008,4.296344,0.871070,0.311987,0.019426,0.138281,2.015647
cuda,attention_is_all_you_need_pytorch,256,28.084673,25.130518,21.909970,11.873386,2.722547,16.579024,5.333209,2.209880,0.437185,0.394552,14.447914,7.965845
cuda,dcgan,32,7.192951,6.893749,3.014663,2.427445,0.217934,3.190835,0.370755,0.107626,0.015915,0.112904,1.104832
cuda,demucs,4,16.360154,15.460461,11.274473,10.013333,0.547133,14.001887,1.340078,0.685050,0.057308,0.301764,1.882384,4.863991
cuda,densenet121,4,58.264120,52.945760,48.699307,28.479482,7.525662,39.797148,15.629762,5.219480,0.782003,0.804591,19.965133
cuda,dlrm,1024,4.844732,4.529462,1.490135,0.802447,0.170979,2.141315,0.400898,0.143784,0.017409,0.125004,1.643051
cuda,drq,1,10.701853,10.203965,4.610618,4.035420,0.151872,6.781774,0.228280,0.123258,0.020269,0.412776,3.322294
cuda,fastNLP_Bert,6,29.803903,26.374692,22.782809,13.739406,2.346340,19.377605,4.767176,2.065258,0.350479,0.706060,5.833440,8.817775
cuda,functorch_dp_cifar10,64,13.089133,12.288955,7.792592,4.788521,1.406486,9.951014,2.589336,0.862666,0.083795,0.818863,7.439164,0.637989
cuda,hf_Albert,8,19.870505,17.841727,14.176478,6.471395,1.892471,12.114180,3.574191,1.311343,0.161762,3.170230,3.977257,10.797487
cuda,hf_Bart,4,32.878162,28.700240,24.839915,12.958635,3.024838,19.292554,5.772694,2.525512,0.505416,3.336524,4.360471,12.855887
cuda,hf_Bert,4,24.751363,21.313687,17.630130,8.659443,2.526548,13.144664,4.233951,1.904139,0.350897,0.772707,2.450626,7.908521
cuda,hf_Bert_large,4,43.552962,36.536074,32.444842,14.587138,4.762726,21.049542,9.176505,3.739852,0.983160,1.060924,1.899717,12.535162
cuda,hf_BigBird,2,75.821686,65.141978,60.801484,31.020938,8.717416,50.794409,22.492771,10.017507,0.634299,13.986518,10.659483,43.044843
cuda,hf_DistilBert,8,16.007703,14.319999,10.468815,5.773154,1.195372,9.314197,2.160500,1.043811,0.144982,2.162829,5.218142,6.962000
cuda,hf_GPT2,4,22.683724,19.740450,15.986056,8.139800,2.323002,12.072174,4.066641,1.727444,0.303308,0.326399,1.828316,6.688697
cuda,hf_GPT2_large,4,56.720807,47.413817,43.334237,19.906197,7.578796,30.817725,13.781042,5.942843,1.568876,0.696226,1.211541,19.511441
cuda,hf_Reformer,4,21.445724,19.055681,15.786383,13.644452,0.913339,17.288266,1.500546,0.774543,0.071137,0.437076,3.090628,5.043721
cuda,hf_T5,8,28.887624,25.308008,21.346106,11.412731,2.579307,17.654471,5.118899,1.965438,0.346226,2.060401,6.382261,11.021450
cuda,hf_T5_large,2,98.948108,82.942797,78.689392,38.968173,11.178303,56.860357,23.835408,7.557469,2.848236,3.416040,25.423820,33.047321
cuda,lennard_jones,1000,5.341441,5.050505,1.907214,1.524754,0.079324,2.454295,0.107476,0.066257,0.008879,0.103405,1.118396
cuda,mnasnet1_0,32,26.070711,23.911636,18.993018,11.078829,2.701260,16.028136,4.341846,2.182349,0.262650,2.630083,10.406146,2.423610
cuda,mobilenet_v2,96,27.091024,24.939283,20.283985,11.854447,3.061218,15.828339,4.743935,2.042425,0.291872,0.231371,7.390983
cuda,mobilenet_v3_large,32,28.096262,25.730129,20.220925,11.430109,3.213613,17.260505,5.259360,2.117833,0.291005,29.432376,38.614765,29.146594
cuda,nvidia_deeprecommender,256,5.925928,5.590034,2.049884,1.499261,0.139224,4.314968,0.163011,0.089444,0.012685,0.554775,3.518412,0.425406
cuda,phlippe_densenet,128,28.551706,26.312176,21.542228,13.367567,3.071696,18.218446,5.277612,2.347791,0.299298,0.316123,8.361068
cuda,phlippe_resnet,128,11.693231,10.747243,6.127315,3.075987,1.036036,4.393950,1.411626,0.690570,0.090816,0.182719,2.582500
cuda,pytorch_CycleGAN_and_pix2pix,1,12.415172,11.551414,7.047505,3.622360,1.146722,6.497226,2.183817,0.875042,0.081255,0.206972,4.275143
cuda,pytorch_stargan,16,15.502580,14.622730,10.018542,6.570811,1.011066,9.958497,1.584608,0.517423,0.072341,19.886164,38.620964,24.334657
cuda,pytorch_struct,200,7.239918,6.596456,3.056188,2.145437,0.177934,4.912935,0.318362,0.176497,0.026992,0.000004,3.109370,13.739630
cuda,pytorch_unet,1,14.522089,13.398740,8.774084,5.060847,1.275714,8.183772,2.614114,1.083952,0.105349,0.223939,4.677289
cuda,resnet152,32,53.985143,47.318757,42.214230,18.148757,8.353488,21.111954,11.545500,4.528169,1.135326,3.327070,15.317367,2.507402
cuda,resnet18,16,12.752019,11.810557,7.237851,4.121800,1.105133,7.310802,2.085432,0.834026,0.090242,2.791043,7.138057,2.599024
cuda,resnet50,32,21.017371,18.804299,14.144231,6.172668,2.885165,7.133942,3.904679,1.965764,0.264904,2.557281,6.525993,2.329621
cuda,resnext50_32x4d,8,21.757257,19.556335,14.877382,6.891388,2.564330,11.228931,3.769263,1.785155,0.244087,3.024249,10.046793,2.721598
cuda,shufflenet_v2_x1_0,128,27.713344,25.223706,19.652529,10.781376,3.224401,14.548868,5.456031,2.706855,0.354183,0.524996,7.660408
cuda,soft_actor_critic,256,5.310831,4.998593,1.854085,1.550183,0.068794,3.221946,0.090048,0.053358,0.008253,0.220347,1.966578
cuda,speech_transformer,32,31.300655,27.207976,24.065563,12.936329,3.093583,19.748727,6.446409,2.613771,0.387364,0.000028,10.061355
cuda,squeezenet1_1,32,8.600730,7.931668,4.062778,2.832958,0.475209,5.492862,1.580009,0.740940,0.060266,0.156761,3.312245
cuda,timm_efficientdet,1,95.743247,80.230019,75.014664,40.143060,14.913593,64.424332,22.482688,7.505805,1.578135,33.695690,44.850089,73.889624
cuda,timm_efficientnet,32,28.118008,24.588616,20.461933,10.601423,3.607965,15.546344,5.848408,2.384170,0.351822,36.315927,45.023939,36.025414
cuda,timm_nfnet,128,27.376720,23.463348,19.232486,8.846166,4.186443,15.052980,5.881627,2.456934,0.323171,0.480310,11.042505
cuda,timm_regnet,32,30.511823,26.094577,21.864267,10.866499,3.765990,15.481062,5.525707,2.266101,0.414750,20.346387,29.138788,19.863725
cuda,timm_resnest,32,17.205190,15.921983,11.844974,7.810484,1.492419,13.493600,3.614079,1.535935,0.122690,29.526867,40.599883,36.763822
cuda,timm_vision_transformer,8,20.730791,18.538090,14.504563,8.191138,1.838815,17.456504,3.639648,1.697614,0.271193,11.212413,16.968357,22.409837
cuda,timm_vision_transformer_large,8,50.327748,43.069470,38.846780,18.329518,6.194060,38.484765,13.129390,5.899373,1.642697,9.371922,11.126902,36.364086
cuda,timm_vovnet,32,19.994773,17.626349,13.488118,7.511762,2.148515,11.914179,4.492246,1.802893,0.187381,2.618553,9.263005,2.396892
cuda,tts_angular,64,4.531806,4.259659,0.898651,0.719686,0.067611,1.251505,0.061138,0.034118,0.004541,0.101187,0.704835
cuda,vgg16,64,7.832994,7.357012,3.443713,2.676766,0.287367,4.310978,1.180860,0.442645,0.035712,0.190833,2.126146
cuda,yolov3,16,36.511419,32.977572,28.834457,16.466495,4.518021,21.953694,8.187345,3.083050,0.432226,0.524099,4.483967,10.718200
