dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.5297,11.9596,0.3634
cuda,Background_Matting,4,0.8939,8.1959,0.3700
cuda,LearningToPaint,96,1.1366,3.0707,0.3808
cuda,Super_SloMo,6,0.8860,7.4057,0.3747
cuda,alexnet,128,0.8068,0.9989,0.4780
cuda,attention_is_all_you_need_pytorch,256,0.8477,12.1593,0.3383
cuda,dcgan,32,1.6204,0.7771,0.4940
cuda,demucs,4,1.0019,0.3585,1.0005
cuda,densenet121,4,2.3617,22.5617,0.3504
cuda,dlrm,0,0.0000
cuda,drq,1,1.8728,0.9699,0.5042
cuda,fastNLP_Bert,6,0.7714,12.5584,0.3485
cuda,functorch_dp_cifar10,64,2.1768,3.0697,0.4192
cuda,hf_Albert,8,0.7750,10.5539,0.3256
cuda,hf_Bart,4,0.8449,14.0568,0.3227
cuda,hf_Bert,4,0.9182,10.4102,0.3495
cuda,hf_BigBird,2,0.8778,40.6345,0.4301
cuda,hf_DistilBert,8,0.7320,5.9671,0.3056
cuda,hf_GPT2,4,0.8002,9.6177,0.3449
cuda,hf_GPT2_large,0,0.0000
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,0.9451,9.3438,0.3449
cuda,hf_T5,0,0.0000
cuda,hf_T5_large,0,0.0000
cuda,lennard_jones,1000,1.2369,0.6547,0.9912
cuda,mnasnet1_0,32,1.2190,7.3276,0.3429
cuda,mobilenet_v2,96,0.7595,7.5127,0.3131
cuda,mobilenet_v3_large,32,1.4375,7.9336,0.3477
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.6544,0.7323,0.5145
cuda,pytorch_CycleGAN_and_pix2pix,1,1.6824,3.9212,0.3910
cuda,pytorch_stargan,16,0.9633,3.3814,0.4161
cuda,pytorch_struct,0,0.0000
cuda,pytorch_unet,1,0.8647,3.3787,0.3498
cuda,resnet18,16,1.5839,3.0518,0.3815
cuda,resnet50,32,1.0243,7.8014,0.3470
cuda,resnext50_32x4d,8,1.8110,7.6911,0.3677
cuda,shufflenet_v2_x1_0,128,0.9481,8.5823,0.3627
cuda,soft_actor_critic,256,1.3396,0.6325,0.5168
cuda,speech_transformer,32,1.9085,39.5208,0.3172
cuda,squeezenet1_1,32,1.4409,2.2981,0.3489
cuda,tacotron2,64,1.0116,44.9817,0.3138
cuda,timm_efficientdet,1,2.0310,90.9999,0.3029
cuda,timm_efficientnet,32,1.0511,17.9441,0.2702
cuda,timm_nfnet,128,0.8790,12.5864,0.3501
cuda,timm_regnet,32,0.8786,23.6701,0.3387
cuda,timm_resnest,32,0.8210,4.4649,0.3493
cuda,timm_vision_transformer,8,1.6672,6.9791,0.3632
cuda,timm_vision_transformer_large,0,0.0000
cuda,timm_vovnet,32,0.8573,11.1403,0.3303
cuda,tts_angular,64,0.9929,0.4357,0.9874
cuda,vgg16,64,0.8572,1.6210,0.3593
cuda,yolov3,16,0.8053,13.0954,0.3417
