dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.911175,95.963187,89.116172,1.739193,103.590334,3.401232,1.156810,0.186229,9.421598,25.749527
cuda,Background_Matting,4,2.230859,41.640488,35.858479,1.100025,66.537346,3.471679,1.990961,0.125338,0.000012,31.856891
cuda,LearningToPaint,96,0.727562,30.140113,27.875252,0.473114,56.392173,0.920106,0.414569,0.055459,0.253570,29.278601
cuda,Super_SloMo,6,1.698810,56.985327,51.893261,1.139428,81.336828,3.805591,1.409492,0.076949,0.000012,30.650595
cuda,alexnet,128,0.185494,7.308048,6.951658,0.101519,13.775984,0.374830,0.166172,0.012144,0.147669,7.079814
cuda,attention_is_all_you_need_pytorch,256,2.568618,114.440787,107.450670,1.924399,139.964124,3.796814,1.355427,0.210116,13.470408,48.029967
cuda,dcgan,32,0.188697,7.303927,6.880000,0.095646,12.933271,0.136887,0.057616,0.010903,0.125501,6.281894
cuda,demucs,4,0.450172
cuda,densenet121,4,7.189085,190.279905,173.013555,2.651776,326.176946,11.028881,3.420079,0.323510,0.000013,156.471626
cuda,dlrm,2048,0.477949,4.009767,3.611989,0.258534,14.767429,0.354865,0.097517,0.014145,0.141220,11.563170
cuda,drq,1,0.275279,8.870952,8.469677,0.072470,16.978627,0.099552,0.044218,0.012948,0.298661,8.889451
cuda,fastNLP_Bert,6,2.875599,82.192904,76.327163,1.369540,93.095009,3.704576,1.237095,0.174179,0.540922,18.788719
cuda,functorch_dp_cifar10,64,0.496803,17.333800,14.803540,0.609847,49.738519,1.798841,0.522683,0.052513,17.129360,52.719347
cuda,hf_Albert,8,1.326730,13.931760,8.764052,1.344406,37.810228,3.138657,0.990091,0.116980,19.556771,50.036968
cuda,hf_Bart,4,3.742719,64.804561,56.655238,1.673249,108.882906,4.144777,1.491683,0.213969,19.579355,73.887309
cuda,hf_Bert,4,2.837534,40.650034,34.679047,1.349494,43.494901,3.514367,1.125614,0.171222,1.537627,11.802888
cuda,hf_BigBird,2,9.719669,11.587505,7.384276,1.136656,15.985121,2.000531,0.868851,0.183789,9.162077,19.014043
cuda,hf_DistilBert,8,1.114271,17.114109,14.153466,0.815687,26.982736,1.532473,0.617158,0.087390,8.425631,22.124378
cuda,hf_GPT2,4,2.415947,72.384934,67.396466,1.428216,76.772566,2.941063,1.108216,0.156352,9.297239,20.190105
cuda,hf_Reformer,4,2.833187,33.032238,30.769748,0.515535,38.250906,1.059996,0.523327,0.056181,10.105674,18.156063
cuda,hf_T5_large,2,22.918608,349.309756,314.624541,5.006427,678.178605,19.111014,4.543276,0.780995,23.356754,392.397129
cuda,lennard_jones,1000,0.146664,1.125900,0.927051,0.048068,3.332694,0.040161,0.024791,0.005886,0.111971,2.570462
cuda,mnasnet1_0,32,1.913017,70.271964,64.513578,1.113838,121.744298,2.827762,1.181553,0.138259,14.216025,72.644241
