dev,name,batch_size,speedup
cuda,adv_inception_v3,128,0.9964
cuda,beit_base_patch16_224,64,0.9795
cuda,botnet26t_256,128,0.9986
cuda,cait_m36_384,2,0.7505
cuda,coat_lite_mini,128,0.9976
cuda,convmixer_768_32,32,0.9991
cuda,convnext_base,32,0.8961
cuda,crossvit_9_240,64,0.9069
cuda,cspdarknet53,64,0.9956
cuda,deit_base_distilled_patch16_224,64,0.9973
cuda,densenet121,64,0.9385
cuda,dla102,64,0.9775
cuda,dm_nfnet_f0,128,0.9986
cuda,dpn107,32,0.9928
cuda,eca_botnext26ts_256,64,0.8235
cuda,eca_halonext26ts,64,0.8184
cuda,ecaresnet101d,64,0.9266
cuda,ese_vovnet19b_dw,128,0.9972
cuda,fbnetc_100,128,0.9946
cuda,fbnetv3_b,128,0.9975
cuda,gernet_l,128,0.9970
cuda,ghostnet_100,128,0.9637
cuda,gluon_inception_v3,128,0.9964
cuda,gluon_senet154,32,0.9191
cuda,gluon_xception65,32,0.9934
cuda,gmixer_24_224,64,0.8753
cuda,gmlp_s16_224,64,0.9909
cuda,hardcorenas_a,128,0.9947
cuda,hrnet_w18,2,0.8983
cuda,inception_v3,128,0.9967
cuda,jx_nest_base,32,0.9975
cuda,lcnet_050,128,0.9808
cuda,legacy_senet154,32,0.9181
cuda,mixer_b16_224,64,1.0008
cuda,mixnet_l,64,0.9177
cuda,mnasnet_100,128,0.9952
cuda,mobilenetv2_100,128,0.9926
cuda,mobilenetv3_large_100,128,0.9978
cuda,mobilevit_s,32,0.7743
cuda,nasnetalarge,16,0.9708
cuda,nfnet_l0,64,0.7994
cuda,pit_b_224,64,0.9983
cuda,pnasnet5large,16,0.9791
cuda,poolformer_m36,64,0.9988
cuda,regnety_002,128,0.9516
cuda,repvgg_a2,128,0.9951
cuda,res2net101_26w_4s,64,0.9337
cuda,res2net50_14w_8s,2,0.8664
cuda,res2next50,2,0.8748
cuda,resmlp_12_224,128,1.0015
cuda,resnest101e,32,0.9150
cuda,resnet18,128,0.9964
cuda,rexnet_100,128,0.8743
cuda,sebotnet33ts_256,64,0.8548
cuda,selecsls42b,128,0.9952
cuda,spnasnet_100,128,0.9989
cuda,swin_base_patch4_window7_224,64,0.9544
cuda,swsl_resnext101_32x16d,32,0.9930
cuda,tf_efficientnet_b0,128,0.8330
cuda,tf_mixnet_l,64,0.8776
cuda,tinynet_a,128,0.8230
cuda,tnt_s_patch16_224,64,0.9983
cuda,twins_pcpvt_base,32,0.8186
cuda,visformer_small,128,1.0009
cuda,vit_base_patch16_224,64,0.9984
cuda,volo_d1_224,64,0.9979
