dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,2,2.201447,3.500648
cuda,AlbertForQuestionAnswering,2,2.280737,3.453122
cuda,AllenaiLongformerBase,1,10.561594,11.388140
cuda,BartForCausalLM,2,2.585319,3.220309
cuda,BartForConditionalGeneration,1,8.026158,8.364022
cuda,BertForMaskedLM,64,5.363036,3.334035
cuda,BertForQuestionAnswering,64,5.434659,3.373355
cuda,BigBird,1,10.061474,3.573735
cuda,BlenderbotSmallForCausalLM,64,1.606212,2.055269
cuda,BlenderbotSmallForConditionalGeneration,32,4.625979,5.434703
cuda,CamemBert,1,5.377805,3.243114
cuda,DebertaForMaskedLM,4,4.311199,7.101561
cuda,DebertaForQuestionAnswering,4,4.008223,6.863085
cuda,DistilBertForMaskedLM,16,1.280280,1.716712
cuda,DistilBertForQuestionAnswering,32,1.313156,1.700014
cuda,DistillGPT2,1,1.885631,1.587756
cuda,ElectraForCausalLM,1,5.494175,3.357871
cuda,ElectraForQuestionAnswering,64,5.595367,3.443753
cuda,GPT2ForSequenceClassification,4,4.787682,3.116519
cuda,LayoutLMForMaskedLM,16,5.705081,3.314209
cuda,LayoutLMForSequenceClassification,16,5.540829,3.401311
cuda,M2M100ForConditionalGeneration,2,7.252542,8.401112
cuda,MBartForCausalLM,16,2.696325,3.339877
cuda,MBartForConditionalGeneration,8,7.618001,8.336027
cuda,MT5ForConditionalGeneration,2,6.910306,7.723830
cuda,MegatronBertForCausalLM,2,17.457187,6.851532
cuda,MegatronBertForQuestionAnswering,8,17.347946,6.744461
cuda,MobileBertForMaskedLM,16,68.468365,17.810991
cuda,MobileBertForQuestionAnswering,32,68.804635,17.810427
cuda,OPTForCausalLM,4,2.769040,3.353613
cuda,PLBartForCausalLM,16,1.341985,1.659835
cuda,PLBartForConditionalGeneration,8,3.421884,4.288899
cuda,PegasusForCausalLM,8,2.493428,3.312376
cuda,PegasusForConditionalGeneration,4,7.236651,8.278510
cuda,RobertaForCausalLM,4,5.403174,3.424308
cuda,RobertaForQuestionAnswering,64,5.439006,3.288985
cuda,Speech2Text2ForCausalLM,64,1.278154,1.582753
cuda,T5ForConditionalGeneration,4,5.058405,5.564455
cuda,T5Small,1,5.079899,5.564662
cuda,TrOCRForCausalLM,8,2.522692,3.217001
cuda,XGLMForCausalLM,1,6.921531,6.728201
cuda,XLNetLMHeadModel,4,15.280659,15.100104
cuda,YituTechConvBert,1,8.653460,5.253902
