dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,1.2500
cuda,AlbertForQuestionAnswering,2,1.2595
cuda,AllenaiLongformerBase,1,1.1768
cuda,BartForCausalLM,2,1.0352
cuda,BartForConditionalGeneration,1,1.3561
cuda,BertForMaskedLM,64,0.9625
cuda,BertForQuestionAnswering,64,1.0092
cuda,BigBird,1,0.8517
cuda,BlenderbotSmallForCausalLM,64,0.9713
cuda,BlenderbotSmallForConditionalGeneration,32,1.0954
cuda,CamemBert,1,1.5430
cuda,DebertaForMaskedLM,4,1.2700
cuda,DebertaForQuestionAnswering,4,1.3380
cuda,DistilBertForMaskedLM,16,1.3876
cuda,DistilBertForQuestionAnswering,32,1.3871
cuda,DistillGPT2,1,1.7481
cuda,ElectraForCausalLM,1,1.4888
cuda,ElectraForQuestionAnswering,64,1.2553
cuda,GPT2ForSequenceClassification,4,1.5732
cuda,LayoutLMForMaskedLM,16,1.0538
cuda,LayoutLMForSequenceClassification,16,1.1119
cuda,M2M100ForConditionalGeneration,2,1.2449
cuda,MBartForCausalLM,16,1.1631
cuda,MBartForConditionalGeneration,8,1.3207
cuda,MT5ForConditionalGeneration,2,1.5978
cuda,MegatronBertForCausalLM,2,1.5220
cuda,MegatronBertForQuestionAnswering,8,1.4982
cuda,MobileBertForMaskedLM,16,1.4245
cuda,MobileBertForQuestionAnswering,32,1.4649
cuda,OPTForCausalLM,4,1.5573
cuda,PLBartForCausalLM,16,1.1552
cuda,PLBartForConditionalGeneration,8,1.2735
cuda,PegasusForCausalLM,8,1.4181
cuda,PegasusForConditionalGeneration,4,1.2889
cuda,RobertaForCausalLM,4,1.5077
cuda,RobertaForQuestionAnswering,64,1.0158
cuda,Speech2Text2ForCausalLM,64,1.3515
cuda,T5ForConditionalGeneration,4,0.9587
cuda,T5Small,1,1.4308
cuda,TrOCRForCausalLM,8,1.5209
cuda,XGLMForCausalLM,1,1.2986
cuda,XLNetLMHeadModel,4,1.1237
cuda,YituTechConvBert,1,1.4391
