,Compiler,torchbench,huggingface,timm_models
eager,eager,"94%, 48/51","100%, 44/44","100%, 68/68"
ts_nvfuser,ts_nvfuser,"88%, 45/51","89%, 39/44","100%, 68/68"
aot_eager,aot_eager,"86%, 44/51","100%, 44/44","91%, 62/68"
aot_cudagraphs,aot_cudagraphs,"78%, 40/51","77%, 34/44","62%, 42/68"
aot_nvfuser,aot_nvfuser,"80%, 41/51","100%, 44/44","87%, 59/68"
inductor_cudagraphs,inductor_cudagraphs,"67%, 34/51","70%, 31/44","65%, 44/68"
