dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.8910,254.5246,13.0784,0.8692
cuda,beit_base_patch16_224,64,0.9590,134.4966,8.0064,0.9562
cuda,botnet26t_256,128,0.8998,166.5751,5.8176,0.8496
cuda,cait_m36_384,4,0.9895,220.2288,31.3177,0.9350
cuda,coat_lite_mini,128,0.9963,191.4636,6.9297,0.8820
cuda,convit_base,64,0.9965,197.4837,8.1116,0.8836
cuda,convmixer_768_32,32,0.9807,371.9118,6.6117,0.9869
cuda,convnext_base,64,0.9938,264.6719,11.1745,0.9177
cuda,crossvit_9_240,128,0.8004,117.9263,11.9725,0.8742
cuda,cspdarknet53,64,0.8338,149.9325,10.3638,0.8637
cuda,deit_base_distilled_patch16_224,64,0.9940,120.9013,5.9324,0.9467
cuda,dla102,128,0.8818,305.5593,14.7693,0.9214
cuda,dm_nfnet_f0,128,0.9944,207.3710,10.4982,0.8975
cuda,dpn107,32,0.8904,205.8030,19.1578,0.9299
cuda,eca_botnext26ts_256,128,0.7196,223.3661,6.6642,0.7712
cuda,eca_halonext26ts,128,0.7263,229.5825,6.9118,0.7724
cuda,ese_vovnet19b_dw,128,0.8925,109.1894,4.2869,0.8938
cuda,fbnetc_100,128,0.8236,144.7682,9.4405,0.8605
cuda,fbnetv3_b,128,0.8289,189.4692,16.7182,0.7882
cuda,gernet_l,128,0.9021,178.2863,8.5641,0.7952
cuda,ghostnet_100,128,0.7824,146.4397,14.6428,0.8898
cuda,gluon_inception_v3,128,0.8883,254.9999,13.0046,0.8692
cuda,gluon_xception65,32,0.8912,205.1595,18.0048,0.9376
cuda,gmixer_24_224,128,0.8295,176.7318,11.2604,0.9768
cuda,gmlp_s16_224,128,0.9930,152.4066,10.6362,0.9823
cuda,hrnet_w18,128,0.7315,569.7203,34.1345,0.9297
cuda,inception_v3,128,0.8914,253.9101,13.1841,0.8692
cuda,jx_nest_base,32,0.9878,122.1173,13.5228,0.8972
cuda,lcnet_050,128,0.7675,47.7070,4.8437,0.7744
cuda,mixer_b16_224,128,0.9960,159.4538,4.8822,0.9704
cuda,mixnet_l,128,0.8312,293.3654,15.2581,0.8488
cuda,mnasnet_100,128,0.8147,116.9771,7.5128,0.9136
cuda,mobilenetv2_100,128,0.8247,114.4358,7.9265,0.7668
cuda,mobilenetv3_large_100,128,0.8181,101.0612,8.1880,0.8697
cuda,mobilevit_s,64,0.7127,161.2048,10.2934,0.7693
cuda,nfnet_l0,128,0.7855,223.9377,10.1889,0.8319
cuda,pit_b_224,64,0.9942,159.5338,7.0686,0.7935
cuda,pnasnet5large,16,0.9383,308.7130,23.5967,1.0120
cuda,poolformer_m36,64,0.9920,176.4496,12.9587,0.9524
cuda,regnety_002,128,0.7844,58.4856,7.9920,0.8303
cuda,repvgg_a2,128,0.8656,141.6525,8.6120,0.8122
cuda,res2net101_26w_4s,64,0.8659,175.5370,27.3924,0.9299
cuda,res2net50_14w_8s,128,0.8648,265.2729,24.6379,0.9088
cuda,res2next50,128,0.8860,233.3147,12.7096,0.9191
cuda,resmlp_12_224,128,0.9919,71.7975,4.4603,0.9524
cuda,resnest101e,64,0.8986,255.0760,25.4305,0.9543
cuda,rexnet_100,128,0.7330,158.2442,10.6714,0.7888
cuda,sebotnet33ts_256,64,0.7649,145.9206,6.4275,0.7135
cuda,selecsls42b,128,0.8602,104.0614,5.5104,0.9027
cuda,spnasnet_100,128,0.8086,125.9261,9.3158,0.9209
cuda,swin_base_patch4_window7_224,64,0.9734,242.2717,17.2538,0.9297
cuda,swsl_resnext101_32x16d,32,0.9127,240.0291,14.2192,0.8928
cuda,tf_efficientnet_b0,128,0.7167,182.7313,9.8613,0.7730
cuda,tf_mixnet_l,128,0.8363,302.7954,15.3141,0.8607
cuda,tinynet_a,128,0.7007,151.7969,11.6017,0.7834
cuda,tnt_s_patch16_224,128,0.9969,471.7766,15.2239,0.9809
cuda,twins_pcpvt_base,64,0.9840,136.3763,21.7200,0.9211
cuda,visformer_small,128,0.9501,134.9765,5.7109,0.9424
cuda,vit_base_patch16_224,64,0.9950,119.8798,5.9499,0.9453
cuda,volo_d1_224,64,0.9734,157.6272,10.9149,0.9243
cuda,xcit_large_24_p8_224,5,0.9583,140.2652,28.4829,0.9176
