dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.8665,25.3241,40.7602,0.9130
cuda,Background_Matting,4,1.0580,171.7665,30.2777,0.9131
cuda,LearningToPaint,96,1.1276,12.5577,15.9230,0.6847
cuda,Super_SloMo,6,1.1783,99.3362,28.2742,1.0704
cuda,alexnet,128,1.1109,11.0583,9.3743,0.8346
cuda,attention_is_all_you_need_pytorch,256,1.0416,70.2799,44.1314,0.8150
cuda,dcgan,32,1.1364,1.8947,7.6819,0.8324
cuda,demucs,4,1.0289,73.5937,18.7591,0.7559
cuda,densenet121,4,2.4648,19.1381,70.3641,0.8399
cuda,detectron2_fcos_r_50_fpn,0,0.0000
cuda,dlrm,1024,1.8252,2.0698,5.8020,0.9522
cuda,drq,1,1.4605,2.0310,12.6477,0.6562
cuda,fastNLP_Bert,6,1.3945,42.9599,40.8026,1.0444
cuda,functorch_dp_cifar10,64,2.2450,3.5354,16.6214,0.4111
cuda,hf_Albert,8,1.6268,46.3887,34.8304,0.9305
cuda,hf_Bart,4,1.2066,46.1215,41.9060,0.8281
cuda,hf_Bert,4,1.1582,33.8847,38.7615,0.9284
cuda,hf_Bert_large,4,1.1714,79.8868,63.8789,0.9981
cuda,hf_BigBird,2,2.3467,83.6318,124.7445,0.6805
cuda,hf_DistilBert,8,1.1335,34.6189,25.0954,0.8316
cuda,hf_GPT2,4,1.3760,36.9753,31.3737,0.9095
cuda,hf_GPT2_large,0,0.0000
cuda,hf_Longformer,2,1.5482,89.2921,122.6169,0.3431
cuda,hf_Reformer,4,1.1372,73.2048,30.1752,0.5722
cuda,hf_T5,0,0.0000
cuda,hf_T5_large,2,1.5205,128.8678,152.7414,0.8085
cuda,lennard_jones,1000,1.3651,0.9024,6.0474,0.5322
cuda,mnasnet1_0,32,1.2423,21.1025,31.8934,0.8515
cuda,mobilenet_v2,96,1.3795,51.4941,31.0444,1.1746
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,1.4654,17.8078,62.7120,0.8325
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.7995,10.6869,7.6830,0.6651
cuda,phlippe_densenet,128,1.8139,13.6122,32.6189,0.8866
cuda,phlippe_resnet,128,1.5531,5.5172,13.8194,0.7903
cuda,pytorch_CycleGAN_and_pix2pix,1,1.4162,8.7219,14.1307,0.9075
cuda,pytorch_stargan,16,1.2314,19.0926,51.9951,0.8997
cuda,pytorch_struct,200,1.3674,2.8296,19.2960,0.7259
cuda,pytorch_unet,1,1.1747,49.8068,17.2148,0.8462
cuda,resnet152,32,1.0735,78.9144,66.7169,0.9032
cuda,resnet18,16,1.2537,7.3761,20.0128,0.6910
cuda,resnet50,32,1.1336,34.1908,30.3358,0.8528
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,1.2614,15.5765,29.5407,0.8335
cuda,shufflenet_v2_x1_0,128,1.3834,24.9690,30.3921,1.0400
cuda,soft_actor_critic,256,1.0169,1.8027,8.9943,0.6187
cuda,speech_transformer,32,1.6552,30.3371,36.8642,0.9680
cuda,squeezenet1_1,32,1.3939,6.7666,11.0598,1.0816
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,2.6312,42.4992,157.5054,1.0125
cuda,timm_efficientnet,32,1.1384,32.4557,71.8366,0.9857
cuda,timm_nfnet,128,1.4903,131.8652,35.3637,0.8608
cuda,timm_regnet,32,1.0921,85.1678,57.2177,0.8587
cuda,timm_resnest,32,1.4157,22.1663,65.8637,0.8626
cuda,timm_vision_transformer,8,2.2496,10.3083,43.5218,0.6919
cuda,timm_vision_transformer_large,8,1.0164,195.2952,70.8139,0.6800
cuda,timm_vovnet,32,0.9564,39.1395,28.2382,0.8357
cuda,tts_angular,64,1.0099,9.3198,5.7661,0.9848
cuda,vgg16,64,1.1598,91.3891,9.2051,0.6729
cuda,yolov3,16,1.1695,86.7067,46.8517,0.9141
