dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,18.870581,16.315315,13.745835,6.954241,2.129270,13.345337,3.254698,1.563564,0.161532,0.002458,6.905662,8.679251
cuda,AlbertForQuestionAnswering,4,18.406066,15.911469,13.319497,6.597321,1.862100,12.602611,3.167937,1.523583,0.152145,0.002420,3.565460,8.209695
cuda,AllenaiLongformerBase,4,77.287374,66.279500,63.048113,41.213569,8.546327,56.326421,21.375314,7.845247,0.455260,18.079227,4.987084,42.482037
cuda,BartForCausalLM,4,28.046236,21.873836,18.938837,12.017598,1.928436,19.661688,3.344218,2.150524,0.217904,4.622570,2.910853,14.401975
cuda,BartForConditionalGeneration,2,51.199233,39.305264,35.907812,16.948834,4.912967,25.262075,9.884800,4.861995,1.274977,0.770051,0.467221,14.473111
cuda,BertForMaskedLM,16,23.226655,18.184987,15.717228,8.035697,2.026905,13.605686,4.070616,1.980746,0.299641,0.002596,2.980289,7.787122
cuda,BertForQuestionAnswering,16,23.280043,18.283180,15.739539,8.044084,2.008152,13.668374,4.012599,1.950180,0.294575,0.002487,2.692049,7.824578
cuda,BlenderbotSmallForCausalLM,64,21.964934,17.487619,13.991907,9.258183,1.311722,17.336090,2.382525,1.473030,0.149107,4.181534,3.040048,13.710816
cuda,BlenderbotSmallForConditionalGeneration,64,35.426044,27.934104,24.406147,12.060337,3.332841,18.994164,6.445843,3.278165,0.651849,1.637659,2.363183,12.215621
cuda,CamemBert,16,23.423282,18.400743,15.887023,8.174614,2.046998,12.994986,4.092413,1.972461,0.301795,0.002455,1.669074,7.060541
cuda,DistilBertForMaskedLM,128,16.149345,13.726736,11.087544,7.205152,1.247993,11.017807,1.941409,1.095111,0.122889,3.574152,8.988618,8.730478
cuda,DistilBertForQuestionAnswering,256,16.238124,13.859726,11.260671,7.317702,1.254918,11.464933,2.006179,1.100256,0.119789,3.682375,10.338183,9.180809
cuda,DistillGPT2,16,16.242529,13.806334,10.339814,6.899688,1.192101,11.501363,2.032136,1.016439,0.113644,1.006463,4.487889,6.889824
cuda,ElectraForCausalLM,32,31.559109,24.032293,21.500309,13.803241,2.313653,27.552050,4.210620,2.122046,0.318571,2.230806,10.311295,18.489560
cuda,ElectraForQuestionAnswering,64,23.330560,18.222164,15.666153,8.027253,2.027824,17.742922,4.104591,1.972538,0.303653,0.002372,3.020144,11.932359
cuda,GPT2ForSequenceClassification,4,21.647076,17.047187,14.512118,7.814387,2.234698,11.943429,3.774925,1.849800,0.266271,0.341372,2.480977,6.882907
cuda,LayoutLMForMaskedLM,16,593.286552,587.912393,585.442616,577.590148,2.067900,583.190698,4.143158,2.011552,0.308294,2.026147,2.982786,9.886319
cuda,LayoutLMForSequenceClassification,16,23.763069,18.491396,16.005008,8.301927,2.037498,15.832288,4.929471,2.243133,0.297154,6.618783,7.578942,16.374425
cuda,M2M100ForConditionalGeneration,16,53.766894,40.207440,37.457520,19.319290,5.190588,32.257304,9.108339,5.495793,0.702082,18.424477,24.127943,37.040502
