dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,27.820025,22.704469,19.175738,10.522062,2.613523,16.521225,4.463007,2.134301,0.330287,28.489005,8.820111
cuda,Background_Matting,4,24.508676,20.669139,16.664899,9.615047,2.582715,17.205931,5.814423,3.064992,0.244531,30.301183,10.375548
cuda,LearningToPaint,96,14.261074,12.851047,8.703063,5.888640,1.026600,9.868508,1.271312,0.757691,0.077516,23.882614,5.084477
cuda,Super_SloMo,6,23.665180,20.382818,17.706139,10.693790,2.762956,16.274659,6.222751,2.795809,0.156318,8.496965,7.961939
cuda,alexnet,128,6.285736,5.785410,2.714805,2.308495,0.186793,5.665186,0.973567,0.334610,0.015837,3.554286,4.288947
cuda,attention_is_all_you_need_pytorch,256,28.044616,23.728443,20.199239,11.182536,2.870213,18.326139,4.779275,2.709344,0.391896,32.650915,10.252915
cuda,dcgan,32,5.357365,4.919975,2.333961,1.812870,0.342514,2.749134,0.213796,0.120847,0.017313,1.293842
cuda,demucs,4,14.424795,12.648426,9.339964,8.339023,0.462408,13.314300,1.180546,0.686375,0.045584,7.714566,5.468750
cuda,densenet121,4,54.303616,46.270973,42.042821,24.053026,7.328371,35.916488,14.058738,5.775997,0.717046,53.568325,19.997965
cuda,dlrm,1024,4.924546,4.544776,2.194062,1.673860,0.178567,3.071184,0.517903,0.171152,0.016531,1.590426
cuda,drq,1,6.253699,5.586869,2.831990,2.351040,0.134186,3.802362,0.191087,0.114157,0.016356,1.598582
cuda,fastNLP_Bert,6,31.115254,25.615610,21.970409,14.186888,2.527720,19.791286,4.060099,2.152209,0.322704,7.244851,8.332716
cuda,functorch_dp_cifar10,64,11.609552,10.399564,7.854475,5.053413,1.348156,10.488157,2.426312,1.108896,0.069955,35.409849,6.860610
cuda,hf_Albert,8,18.915226,16.378273,13.899734,7.045771,1.894382,11.869795,3.476618,1.568650,0.158263,10.029931,6.876561
cuda,hf_Bart,4,40.184931,29.449014,26.299795,16.025527,2.729807,24.706969,5.229428,2.779013,0.297850,4.244639,11.663261
cuda,hf_Bert,4,23.109331,18.188541,15.662931,8.123183,2.033963,13.008525,4.050973,1.975913,0.296888,3.181674,7.305771
cuda,hf_Bert_large,4,41.238628,30.972802,27.975066,13.183207,3.861212,21.545634,8.252732,3.771673,0.821962,3.377475,12.592227
cuda,hf_BigBird,2,77.083331,64.333728,61.273443,33.661189,8.959494,53.975901,24.474226,11.126547,0.607998,9.286028,29.972114
cuda,hf_DistilBert,8,15.550351,12.884896,10.188741,6.188990,1.091351,10.272435,1.924176,1.085861,0.121407,6.307763,5.270231
cuda,hf_GPT2,4,23.417928,18.621301,15.641376,9.038222,2.453591,13.052399,3.493243,1.807209,0.263683,8.459621,6.635861
cuda,hf_GPT2_large,4,58.021321,42.807515,40.117365,20.002180,6.608461,33.724368,12.178983,5.448982,1.421297,16.085502,21.395298
cuda,hf_Longformer,2,79.297202,68.473206,65.357846,43.004797,8.466707,58.497502,23.292769,7.718832,0.451803,6.405777,25.220548
cuda,hf_Reformer,4,29.198199,24.878368,21.933476,19.465457,0.799864,23.684986,1.567092,0.817705,0.074639,5.662555,5.130873
cuda,hf_T5,8,28.619883,22.552348,19.290303,9.874543,3.060657,15.529541,4.102120,1.951707,0.307167,8.563183,8.951921
cuda,hf_T5_large,2,99.494126,72.489655,69.355030,32.748058,10.521765,50.410259,21.987542,7.554955,2.613598,27.563284,29.140509
cuda,lennard_jones,1000,4.842453,4.448879,1.695582,1.397712,0.067952,2.409441,0.083578,0.185720,0.006600,1.086413
cuda,mnasnet1_0,32,23.653526,20.461607,17.320139,10.717083,2.654036,16.553730,3.730594,1.959704,0.211987,69.847926,8.679589
cuda,mobilenet_v2,96,24.644957,21.646807,18.517081,11.527342,2.631421,17.393332,4.400288,2.093348,0.239284,90.216038,8.708653
cuda,mobilenet_v3_large,32,25.574976,22.242038,18.833380,11.052279,2.972283,17.753492,4.542404,2.214341,0.243705,100.814973,9.879764
cuda,nvidia_deeprecommender,256,5.494743,5.011952,2.194749,1.724812,0.133942,4.704429,0.272041,0.092346,0.009903,3.126757,0.561397
cuda,phlippe_densenet,128,26.318958,23.217533,20.046755,13.352002,2.746599,20.413031,4.546926,2.363942,0.231203,127.038918,10.003202
cuda,phlippe_resnet,128,11.336638,9.997344,6.929602,4.319902,0.933628,6.984842,1.048391,0.714560,0.071198,15.254908,3.668983
cuda,pytorch_CycleGAN_and_pix2pix,1,12.191008,11.007072,7.933626,4.883766,1.049941,8.833788,2.152014,1.027713,0.071749,17.957517,5.071755
cuda,pytorch_stargan,16,12.144421,10.932965,7.843367,4.879838,0.939621,8.587748,1.232635,0.701400,0.061090,29.775361,4.728103
cuda,pytorch_struct,200,6.325452,5.580571,2.772600,2.020974,0.151025,5.598228,0.406800,0.174948,0.021085,3.748164,8.569400
cuda,pytorch_unet,1,14.261266,12.671427,9.649143,6.464391,1.120163,11.512362,2.327722,1.319664,0.087757,36.372369,6.252333
cuda,resnet152,32,49.053658,39.819015,36.593606,16.243370,7.076825,23.101553,9.285098,4.596176,0.974290,33.190458,15.019465
cuda,resnet18,16,13.470916,12.141748,9.006435,6.222057,1.030948,10.565002,2.036403,0.862445,0.072931,23.247129,5.448407
cuda,resnet50,32,22.819937,19.349297,16.082505,8.863335,2.464001,13.872302,3.752444,1.831328,0.214324,33.154380,7.668671
cuda,resnext50_32x4d,8,20.896643,17.817640,14.641472,7.736804,2.308439,13.174969,3.007547,1.870495,0.203639,19.181696,8.180574
cuda,shufflenet_v2_x1_0,128,25.494579,22.159497,18.121706,10.516145,2.898394,16.166695,4.655518,2.765237,0.282130,43.766493,9.038398
cuda,soft_actor_critic,256,6.020554,5.588802,2.302891,2.043979,0.065475,3.584164,0.077450,0.058011,0.006886,1.612786
cuda,speech_transformer,32,34.186413,28.146192,24.814897,14.860651,3.045138,22.985421,5.296898,2.799771,0.363077,27.169489,11.422287
cuda,squeezenet1_1,32,9.373510,8.136906,4.038822,3.008711,0.429528,7.802704,1.683599,0.745787,0.046594,5.249927,10.224863
cuda,timm_efficientnet,32,28.374612,23.278979,20.489199,11.958323,3.317022,19.187059,5.150016,2.506694,0.294058,101.734434,10.785187
cuda,timm_nfnet,128,26.147800,20.328198,17.413207,8.400166,3.746167,15.985524,5.274189,2.555678,0.288725,30.443625,11.572002
cuda,timm_regnet,32,28.385148,21.562592,18.830511,9.277722,3.631503,14.769930,4.480152,2.393748,0.354170,28.938334,9.391225
