dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,adv_inception_v3,128,1.4998,106.1149,153.2892,0.8902,7.4412,8.3589,317,1,11,6
cuda,beit_base_patch16_224,64,1.3431,75.4912,33.7434,0.9308,8.0382,8.6363,472,1,11,6
cuda,botnet26t_256,128,1.3882,71.5645,88.0447,0.8238,6.5538,7.9556,340,1,13,6
cuda,cait_m36_384,4,1.3425,124.4310,104.7082,0.8636,13.2405,15.3313,1345,1,11,6
cuda,coat_lite_mini,128,1.9376,58.2222,86.1279,0.8401,7.4215,8.8338,463,1,11,6
cuda,convit_base,64,1.5528,104.9287,45.8319,1.0948,11.7728,10.7537,501,1,11,6
cuda,convmixer_768_32,32,1.0014,300.4132,33.6651,0.9762,6.9724,7.1427,234,1,5,4
cuda,convnext_base,64,1.4872,82.3452,54.8492,0.8505,9.3938,11.0453,498,1,11,6
cuda,crossvit_9_240,128,1.6276,50.2704,81.6902,0.7526,6.2898,8.3580,603,1,11,6
cuda,cspdarknet53,64,1.2084,73.5309,94.8145,0.9097,5.7233,6.2915,442,1,13,6
cuda,deit_base_distilled_patch16_224,0,0.0000
cuda,dla102,128,1.5294,112.5199,92.0375,0.9535,9.7714,10.2476,419,1,11,6
cuda,dm_nfnet_f0,128,1.4593,87.0432,68.1956,1.0129,7.5870,7.4903,619,1,11,6
cuda,dpn107,32,1.0698,99.5264,90.1232,0.8833,6.1719,6.9874,746,1,13,6
cuda,eca_botnext26ts_256,128,1.4266,74.3548,93.5413,0.8738,8.7111,9.9697,370,1,13,6
cuda,ese_vovnet19b_dw,128,1.3339,46.5659,75.3757,0.9047,5.5337,6.1169,160,1,13,6
cuda,fbnetc_100,128,1.3396,58.9874,135.2623,0.8595,3.7569,4.3711,383,1,13,6
cuda,fbnetv3_b,128,1.2989,84.4273,165.4420,0.9227,5.8569,6.3476,610,1,13,6
cuda,gernet_l,128,1.0309,70.7168,78.9489,0.8499,4.6338,5.4525,409,1,13,6
cuda,ghostnet_100,128,1.8282,49.2900,233.5628,0.8806,2.9281,3.3252,328,1,13,6
cuda,gluon_inception_v3,128,1.5067,106.3892,154.1491,0.8902,7.4412,8.3589,317,1,11,6
cuda,gluon_xception65,32,1.0723,92.3885,89.0737,0.8831,7.2849,8.2489,356,1,11,6
cuda,gmixer_24_224,128,1.7395,67.9079,47.6569,1.1129,9.0260,8.1106,635,1,11,6
cuda,gmlp_s16_224,128,1.7933,76.5426,56.6354,1.1857,12.2402,10.3229,491,1,11,6
cuda,hrnet_w18,128,1.3432,208.7693,233.0150,0.8917,8.6762,9.7295,1373,1,5,4
cuda,inception_v3,128,1.4965,106.3081,151.5736,0.8902,7.4412,8.3589,317,1,11,6
cuda,jx_nest_base,32,1.3665,73.3439,80.8109,0.6692,8.8309,13.1953,862,1,11,6
cuda,lcnet_050,128,1.6852,17.7429,94.3503,0.8048,1.3628,1.6934,168,1,13,6
cuda,mixer_b16_224,128,1.3624,85.5765,29.8697,0.9509,9.5366,10.0288,227,1,11,6
