dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,40.069243,34.164828,30.189821,17.455001,5.314188,26.813972,9.726294,5.185131,0.609044,42.929386,97.514925,57.983428
cuda,beit_base_patch16_224,64,22.855639,18.765409,14.762584,8.677248,1.720371,13.965827,3.981918,2.127157,0.281375,0.664064,3.256234,7.835739
cuda,botnet26t_256,128,26.098448,23.075204,18.990029,13.918026,2.510677,21.381962,6.270198,3.074147,0.148687,26.379703,51.441878,36.500522
cuda,cait_m36_384,4,57.432784,43.477113,40.701462,17.915421,6.177892,34.900193,15.979074,7.840344,2.209817,8.376335,22.329223,32.149975
cuda,coat_lite_mini,128,27.156029,23.650037,19.680977,13.566783,2.448258,25.986367,7.895483,3.464070,0.242332,13.576147,43.584209,28.608298
cuda,convit_base,64,24.993755,21.161273,16.956089,9.824224,2.211340,19.036997,5.515929,2.575528,0.303759,5.825357,9.047624,17.434424
cuda,convmixer_768_32,32,21.809868,20.100663,15.931184,6.831217,3.188731,11.842638,3.735151,2.137868,0.325369,2.995748,11.461944,2.299132
cuda,convnext_base,64,29.389347,22.531297,18.512402,10.083271,3.747785,19.253753,5.877568,2.997554,0.523940,5.866514,11.828294,19.028493
cuda,crossvit_9_240,128,31.333401,25.810863,22.601630,11.918260,3.060959,25.512707,7.523916,3.648371,0.469671,17.590232,32.691586,34.504337
cuda,cspdarknet53,64,31.509959,25.537997,21.573295,11.613398,4.084378,17.587497,5.186994,2.746416,0.346117,24.039649,52.243919,34.385062
cuda,dla102,128,39.180224,32.697477,28.844588,14.848703,5.032448,22.129682,7.978037,3.916121,0.579797,16.264105,39.211450,29.258717
cuda,dm_nfnet_f0,128,27.872460,21.661723,18.401315,8.722092,3.601249,16.755968,5.531534,2.346665,0.291594,22.651404,28.183541,34.538950
cuda,dpn107,32,47.586407,37.631752,34.406776,17.656161,5.631047,26.706781,7.992276,4.804420,0.586692,14.045789,25.865904,29.578340
cuda,eca_botnext26ts_256,128,27.736890,24.476825,20.265974,14.429220,3.019456,21.772985,6.390222,3.018141,0.176579,30.377169,54.877585,40.916846
cuda,ese_vovnet19b_dw,128,18.790841,16.259391,12.090816,8.501472,1.684815,13.685611,3.493637,1.658759,0.123965,26.186428,49.091071,33.163347
cuda,fbnetc_100,128,29.948427,24.969222,20.736423,12.372823,3.204472,18.651104,5.242456,2.578826,0.312359,44.479101,94.789683,54.449867
cuda,fbnetv3_b,128,46.153344,37.876456,33.900777,18.168504,6.018967,26.881593,9.298994,4.392652,0.665300,52.634146,103.119194,68.146665
cuda,gernet_l,128,24.890037,19.957499,15.991740,8.588423,2.882951,13.282243,3.033867,1.937134,0.244290,23.433145,45.720581,31.224032
cuda,ghostnet_100,128,42.111946,34.653422,30.597684,17.951226,4.694641,29.984424,8.948033,4.290922,0.504149,97.712682,173.702947,114.812016
cuda,gluon_inception_v3,128,39.520604,33.574445,30.339804,17.191356,5.295146,26.369109,9.354335,5.079526,0.595265,43.428955,99.258745,58.271763
cuda,gluon_xception65,32,43.011049,35.426982,32.310694,14.533860,6.021916,20.373012,7.574989,3.742584,0.742253,15.239822,32.547507,27.602244
cuda,gmixer_24_224,128,29.565740,23.383793,19.231592,9.705885,2.499071,17.897732,5.963771,3.059845,0.407949,0.002529,7.134120,10.948769
cuda,gmlp_s16_224,128,30.869628,24.443034,20.319754,11.041306,3.175158,20.864454,6.391675,3.255975,0.445884,0.002542,12.438260,13.284307
cuda,hrnet_w18,128,104.118965,94.908990,90.633493,42.411885,18.884546,61.178922,30.257446,12.562421,5.137587,42.333227,87.124427,81.383623
cuda,inception_v3,128,40.276056,34.462296,30.338233,17.476613,5.285998,26.561134,9.410604,5.146779,0.606411,42.516580,96.008704,57.260597
cuda,jx_nest_base,32,38.018671,31.333446,27.253777,15.931208,4.229069,29.371229,11.139735,4.376325,0.627141,11.910603,23.957302,29.923053
cuda,lcnet_050,128,18.263420,15.869528,12.931381,8.287917,2.084271,12.403340,3.133996,1.578349,0.133317,39.907227,69.260421,46.236815
cuda,mixer_b16_224,128,17.294441,14.352283,11.376118,6.656860,1.434343,11.414906,2.276663,1.342044,0.153396,0.002424,6.262229,6.316219
cuda,mixnet_l,128,38.961235,30.034546,27.242097,15.134609,4.219263,24.415019,7.146710,4.069996,0.555967,64.381859,103.314944,78.220809
cuda,mnasnet_100,128,24.106672,20.181512,17.260849,10.592541,2.569414,15.759552,4.128057,2.154688,0.228036,38.291502,81.443367,46.223430
cuda,mobilenetv2_100,128,25.137552,21.159488,18.279557,11.060882,2.736166,15.982924,4.223621,2.117519,0.239887,44.257196,96.651481,52.131473
cuda,mobilenetv3_large_100,128,26.428973,22.349356,19.511595,12.182484,3.235949,19.204784,4.853782,2.747092,0.262582,66.046538,120.273660,76.512366
cuda,mobilevit_s,64,37.233689,31.949069,28.948171,19.817091,4.497754,36.535501,14.256034,6.554833,0.403474,45.485258,92.459813,66.966446
cuda,nfnet_l0,128,24.433964,19.196558,16.368586,7.711982,3.151637,15.451945,5.136246,2.301893,0.284667,30.571707,40.593220,41.692194
cuda,pit_b_224,64,21.744466,18.122028,15.267352,9.006133,2.107494,15.140395,4.285183,2.187030,0.268656,0.002490,11.836472,8.410498
cuda,pnasnet5large,16,71.857906,63.931164,61.008929,29.544119,11.399826,45.199252,21.790850,10.359302,1.982250,27.788014,50.419254,55.753386
cuda,poolformer_m36,64,40.792160,33.192643,30.351621,17.163675,5.969292,30.892751,15.253325,6.436948,0.636193,16.284664,31.335697,36.361256
cuda,regnety_002,128,24.010264,19.363398,16.552349,9.733967,2.570077,15.366359,4.263451,2.145796,0.252470,40.238861,70.562310,48.637239
cuda,repvgg_a2,128,23.555080,18.742858,15.917202,8.484128,2.973043,12.310596,3.405667,1.724147,0.220387,11.843811,24.797862,18.853071
cuda,res2net101_26w_4s,64,61.408553,51.140818,48.354084,23.249866,8.749378,33.482807,15.160860,7.274229,1.584938,28.041642,58.636070,48.116050
