dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,4,8.278658,5.727518,5.713377
cuda,AlbertForQuestionAnswering,4,8.188219,5.681321,5.667680
cuda,AllenaiLongformerBase,4,30.774083,19.277817,19.237048
cuda,BartForCausalLM,4,11.843873,5.486773,5.469402
cuda,BartForConditionalGeneration,2,25.726043,14.041927,14.023404
cuda,BertForMaskedLM,16,10.855093,5.560366,5.544683
cuda,BertForQuestionAnswering,16,10.627157,5.465892,5.451768
cuda,BlenderbotForCausalLM,4,22.129137,10.687411,10.665743
cuda,BlenderbotSmallForCausalLM,64,8.309329,3.633982,3.617964
cuda,BlenderbotSmallForConditionalGeneration,64,16.912674,9.247694,9.233067
cuda,CamemBert,16,10.656624,5.468381,5.453852
cuda,DebertaForMaskedLM,4,13.233768,5.749876,5.718562
cuda,DebertaForQuestionAnswering,8,12.814247,5.658999,5.630421
cuda,DebertaV2ForMaskedLM,1,25.827396,10.756248,10.710654
cuda,DebertaV2ForQuestionAnswering,2,25.694092,10.535183,10.490453
cuda,DistilBertForMaskedLM,128,5.437761,2.906234,2.891949
cuda,DistilBertForQuestionAnswering,256,5.409586,2.878550,2.864407
cuda,DistillGPT2,16,5.066192,2.639453,2.625534
cuda,ElectraForCausalLM,32,13.226110,5.861833,5.846957
cuda,ElectraForQuestionAnswering,64,10.716496,5.514301,5.500241
cuda,GPT2ForSequenceClassification,4,9.824283,4.971422,4.957307
cuda,LayoutLMForMaskedLM,16,11.090950,5.583825,5.568931
cuda,LayoutLMForSequenceClassification,16,11.023606,5.552523,5.538434
cuda,M2M100ForConditionalGeneration,16,25.541726,13.489383,13.468382
cuda,MBartForCausalLM,4,11.707751,5.609998,5.592552
cuda,MBartForConditionalGeneration,2,25.975628,14.169462,14.150701
cuda,MT5ForConditionalGeneration,16,18.347400,10.356379,10.341547
cuda,MegatronBertForCausalLM,4,20.857894,10.947015,10.931183
cuda,MegatronBertForQuestionAnswering,8,20.993714,11.020309,11.002191
cuda,MobileBertForMaskedLM,64,38.130769,22.675329,22.654157
cuda,MobileBertForQuestionAnswering,128,38.447929,22.971836,22.951062
cuda,OPTForCausalLM,2,10.920564,5.427456,5.409914
cuda,PLBartForCausalLM,8,6.551273,2.783161,2.767978
cuda,PLBartForConditionalGeneration,4,16.433743,7.286993,7.266947
cuda,PegasusForCausalLM,32,11.492681,5.506744,5.487937
cuda,PegasusForConditionalGeneration,32,19.150320,13.974652,13.955625
cuda,RobertaForCausalLM,16,10.574613,5.428006,5.414137
cuda,RobertaForQuestionAnswering,16,10.539310,5.447392,5.433269
cuda,Speech2Text2ForCausalLM,256,6.140842,2.872286,2.856691
cuda,T5ForConditionalGeneration,4,12.468193,7.108149,7.092732
cuda,T5Small,4,12.535910,7.151270,7.136108
cuda,TrOCRForCausalLM,32,11.635302,5.609624,5.592313
cuda,XGLMForCausalLM,8,20.900028,11.377336,11.355316
cuda,XLNetLMHeadModel,8,27.217911,17.053440,17.037172
cuda,YituTechConvBert,16,19.333890,8.644340,8.628335
