dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,BERT_pytorch,16,10.285427,6.219006,6.166908
cuda,Background_Matting,4,7.603940,4.833357,4.817592
cuda,LearningToPaint,96,2.843849,1.752073,1.737302
cuda,Super_SloMo,6,7.444090,5.112578,5.098751
cuda,alexnet,128,0.629204,0.287259,0.273225
cuda,attention_is_all_you_need_pytorch,256,9.866109,6.133298,6.118288
cuda,dcgan,32,0.631581,0.314837,0.300285
cuda,demucs,4,1.933518,0.909479,0.895161
cuda,densenet121,4,19.288506,12.352232,12.334024
cuda,dlrm,1024,0.610976,0.320495,0.307299
cuda,drq,1,0.844568,0.343772,0.329177
cuda,fastNLP_Bert,6,9.968153,5.855376,5.839029
cuda,functorch_dp_cifar10,64,2.203270,1.265507,1.251255
cuda,hf_Albert,8,6.539105,4.503179,4.487781
cuda,hf_Bart,4,14.586226,6.939839,6.922052
cuda,hf_Bert,4,10.495421,5.399991,5.384863
cuda,hf_Bert_large,4,21.799245,10.657991,10.640867
cuda,hf_BigBird,2,34.466324,23.590593,23.564352
cuda,hf_DistilBert,8,4.729254,2.683717,2.669571
cuda,hf_GPT2,4,8.918600,5.063899,5.048324
cuda,hf_GPT2_large,4,28.230085,14.769326,14.751109
cuda,hf_Longformer,2,31.258515,20.643904,20.604937
cuda,hf_Reformer,4,4.987782,2.170210,2.153169
cuda,hf_T5,8,11.817829,6.865222,6.848294
cuda,hf_T5_large,2,48.432822,26.113959,26.089971
cuda,lennard_jones,1000,0.460005,0.186957,0.172783
cuda,mnasnet1_0,32,6.891637,4.383720,4.368818
cuda,mobilenet_v2,96,7.105662,4.591201,4.575926
cuda,mobilenet_v2_quantized_qat,96,13.121276,9.863730,9.844521
cuda,mobilenet_v3_large,32,7.692000,4.897807,4.882316
cuda,nvidia_deeprecommender,256,0.599840,0.256334,0.241854
cuda,phlippe_densenet,128,7.306182,4.646916,4.631609
cuda,phlippe_resnet,128,2.754491,1.679948,1.665182
cuda,pytorch_CycleGAN_and_pix2pix,1,2.746780,1.811277,1.796755
cuda,pytorch_stargan,16,3.127666,2.165334,2.150774
cuda,pytorch_struct,200,1.128028,0.600826,0.587683
cuda,pytorch_unet,1,3.752477,2.336975,2.322853
cuda,resnet152,32,23.050998,13.566298,13.546297
cuda,resnet18,16,2.754957,1.699827,1.685886
cuda,resnet50,32,7.145638,4.553066,4.538160
cuda,resnet50_quantized_qat,32,12.902964,9.753238,9.734397
cuda,resnext50_32x4d,8,7.072000,4.490249,4.475280
cuda,shufflenet_v2_x1_0,128,8.003503,5.050096,5.034983
cuda,soft_actor_critic,256,0.469796,0.163075,0.148857
cuda,speech_transformer,32,12.564957,7.536193,7.518016
cuda,squeezenet1_1,32,1.589186,0.781038,0.767119
cuda,timm_efficientdet,1,47.952045,21.127925,21.107045
cuda,timm_efficientnet,32,10.232545,5.746993,5.731921
cuda,timm_nfnet,128,11.562614,5.901267,5.886061
cuda,timm_regnet,32,12.641181,6.593182,6.576873
cuda,timm_resnest,32,3.816077,2.318325,2.303667
cuda,timm_vision_transformer,32,6.450086,3.884435,3.869843
cuda,timm_vovnet,32,6.349385,3.366661,3.352285
cuda,tts_angular,64,0.489013,0.181065,0.167432
cuda,vgg16,64,1.011611,0.500022,0.485784
cuda,yolov3,16,11.077045,6.565135,6.548640
