dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,34.634861,31.163024,28.420833,16.444945,4.548550,24.659651,8.964908,4.798100,0.578040,45.266566,101.341594,58.661893
cuda,beit_base_patch16_224,64,18.805179,16.411747,13.569398,8.311214,1.492252,13.627923,3.357198,1.785318,0.253411,0.754938,2.878257,7.708995
cuda,botnet26t_256,128,23.351187,21.293225,18.341613,13.531584,2.271115,19.506598,5.800698,2.393846,0.134057,28.515048,56.636427,36.894033
cuda,cait_m36_384,4,45.362340,37.784964,34.938192,15.877871,5.364272,31.495839,12.446779,7.210110,1.954279,7.626979,21.661978,29.131115
cuda,coat_lite_mini,128,22.390700,20.340890,17.329260,12.190962,2.036644,24.287127,6.780305,2.693285,0.216951,13.863856,39.767327,28.135773
cuda,convit_base,64,21.008505,18.776944,15.770003,9.782716,2.019715,17.588991,4.429794,2.163736,0.269088,5.907253,9.330840,15.894710
cuda,convmixer_768_32,32,18.914133,17.564070,14.482987,6.213876,2.747994,10.510167,2.563527,1.977298,0.278028,3.977210,11.259560,3.322168
cuda,convnext_base,64,21.554329,17.870895,14.833409,8.375700,2.892855,18.336090,4.635587,2.465516,0.469424,11.175288,16.470883,24.227624
cuda,crossvit_9_240,128,25.747658,22.482778,19.416955,10.429237,2.518481,22.082158,6.255767,3.033350,0.399779,21.228080,32.355660,35.630204
cuda,cspdarknet53,64,25.945960,22.136151,19.270611,10.642650,3.068560,16.838581,4.150951,2.744420,0.335230,27.652654,58.630477,37.393452
cuda,deit_base_distilled_patch16_224,64,17.533132,15.670156,12.162679,7.535569,1.225619,13.983729,2.768025,1.524197,0.198795,2.707034,3.573267,10.506458
cuda,dla102,128,34.068021,30.286591,27.281405,13.832235,4.761396,20.870707,7.130885,3.538456,0.553814,19.163764,42.313634,31.351982
cuda,dm_nfnet_f0,128,23.251608,19.465601,16.364984,8.164247,3.204383,16.391247,4.890445,2.090053,0.272934,24.768121,29.790064,36.421461
cuda,dpn107,32,41.509761,35.326314,32.166102,16.278426,4.971944,24.888029,7.139320,4.052498,0.548863,17.037246,31.522562,31.356563
cuda,eca_botnext26ts_256,128,24.955966,22.816611,19.809002,14.425678,2.790224,20.462003,5.749884,2.657275,0.158121,33.608198,64.357322,42.589586
cuda,ese_vovnet19b_dw,128,15.776970,14.181609,11.116748,7.891254,1.347207,13.470712,3.109950,1.451208,0.111219,29.721481,53.186608,36.743867
cuda,fbnetc_100,128,25.613449,22.415079,19.367061,11.598601,3.043173,17.529450,3.966137,2.504988,0.284746,47.107662,101.718702,56.304229
