dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,adv_inception_v3,128,10.263842,6.845524,6.830046
cuda,beit_base_patch16_224,64,6.259571,3.808748,3.794134
cuda,botnet26t_256,128,4.983085,2.977375,2.963501
cuda,cait_m36_384,4,21.762495,14.009227,13.991777
cuda,coat_lite_mini,128,5.857402,3.810445,3.796481
cuda,convit_base,64,6.709602,4.383658,4.368941
cuda,convmixer_768_32,32,6.133574,4.783429,4.767862
cuda,convnext_base,64,8.178183,4.388979,4.374171
cuda,crossvit_9_240,128,9.731114,6.361238,6.346388
cuda,cspdarknet53,64,8.687304,4.894411,4.880219
cuda,deit_base_distilled_patch16_224,64,5.079240,3.243587,3.229312
cuda,dla102,128,11.490346,7.608474,7.592341
cuda,dm_nfnet_f0,128,8.653012,4.834047,4.819774
cuda,dpn107,32,15.900762,9.605633,9.590363
cuda,eca_botnext26ts_256,128,5.681846,3.546012,3.532163
cuda,ese_vovnet19b_dw,128,3.609600,2.021941,2.007852
cuda,fbnetc_100,128,7.729178,4.411351,4.396433
cuda,fbnetv3_b,128,13.464232,7.950972,7.935679
cuda,gernet_l,128,7.228774,3.856044,3.841452
cuda,ghostnet_100,128,12.100461,7.080535,7.064794
cuda,gluon_inception_v3,128,10.329965,6.884219,6.868673
cuda,gluon_xception65,32,13.929839,9.222163,9.204307
cuda,gmixer_24_224,128,8.794709,5.643660,5.628264
cuda,gmlp_s16_224,128,8.147737,5.004539,4.988362
cuda,hrnet_w18,128,32.542119,25.653949,25.628785
cuda,inception_v3,128,10.795827,7.279040,7.262909
cuda,jx_nest_base,32,10.946961,6.915177,6.899872
cuda,lcnet_050,128,4.060405,2.497808,2.484147
cuda,mixer_b16_224,128,4.312728,2.676760,2.662031
cuda,mixnet_l,128,12.655876,7.090263,7.074406
cuda,mnasnet_100,128,6.160402,3.580267,3.565729
cuda,mobilenetv2_100,128,6.352432,3.779534,3.765065
cuda,mobilenetv3_large_100,128,6.680092,3.901974,3.887358
cuda,mobilevit_s,64,8.342443,5.080551,5.066208
cuda,nfnet_l0,128,8.327990,5.088420,5.073812
cuda,pit_b_224,64,5.791199,3.605449,3.590601
cuda,pnasnet5large,16,22.823744,16.984204,16.962936
cuda,poolformer_m36,64,9.811296,5.267174,5.251762
cuda,regnety_002,128,6.579262,3.524948,3.510878
cuda,repvgg_a2,128,7.184269,4.017087,4.003428
cuda,res2net101_26w_4s,64,20.798989,14.388472,14.370030
cuda,res2net50_14w_8s,128,19.353896,13.907848,13.774974
cuda,res2next50,128,10.299526,7.197137,7.181212
cuda,resmlp_12_224,128,3.581844,2.024037,2.009706
cuda,resnest101e,64,19.115613,12.518501,12.499427
cuda,rexnet_100,128,8.759094,5.204402,5.189462
cuda,sebotnet33ts_256,64,7.127205,4.329578,4.315135
cuda,selecsls42b,128,4.526415,3.026861,3.012307
cuda,spnasnet_100,128,7.650086,4.352203,4.337786
cuda,swin_base_patch4_window7_224,64,14.432635,9.231459,9.215712
cuda,swsl_resnext101_32x16d,32,11.410622,7.574990,7.557850
cuda,tf_efficientnet_b0,128,8.070833,4.901218,4.886488
cuda,tf_mixnet_l,128,13.116742,7.205966,7.190662
cuda,tinynet_a,128,9.316992,5.708209,5.692912
cuda,tnt_s_patch16_224,128,11.982442,7.867452,7.851743
cuda,twins_pcpvt_base,64,15.691327,9.855474,9.838351
cuda,visformer_small,128,4.915822,3.194401,3.179337
cuda,vit_base_patch16_224,64,5.195763,3.330294,3.314884
cuda,volo_d1_224,64,8.806871,5.862222,5.846707
cuda,xcit_large_24_p8_224,5,21.569864,13.997988,13.979734
