dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,0.8827,51.5444,6.5296,0.8858
cuda,Background_Matting,4,0.1898,982.2214,8.6215,0.8146
cuda,LearningToPaint,96,0.8164,19.0129,1.8844,0.6976
cuda,Super_SloMo,6,0.2433,483.3283,7.1234,0.9008
cuda,alexnet,128,0.9941,11.9056,0.3587,0.8400
cuda,attention_is_all_you_need_pytorch,256,0.9745,73.4608,6.4003,0.9235
cuda,dcgan,32,0.7847,3.4434,0.4336,0.8280
cuda,demucs,4,0.9994,75.4095,0.3104,0.9871
cuda,densenet121,4,0.7213,89.1115,12.2763,0.8873
cuda,dlrm,1024,0.9340,3.8509,0.5588,0.9940
cuda,drq,1,0.8538,3.3502,0.5371,0.9574
cuda,fastNLP_Bert,6,0.9770,60.2729,5.9366,0.9109
cuda,functorch_dp_cifar10,64,1.0213,10.6937,1.2015,0.9171
cuda,hf_Albert,8,0.9987,75.2091,5.3183,0.9487
cuda,hf_Bart,4,0.9829,54.7280,7.3541,0.8679
cuda,hf_Bert,4,0.9965,38.2217,5.7035,0.8921
cuda,hf_Bert_large,4,0.9847,91.9173,11.3103,0.8871
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,0.9540,40.1608,2.7966,0.8989
cuda,hf_GPT2,4,0.9751,50.0420,5.5425,0.8985
cuda,hf_GPT2_large,4,0.9781,239.6559,17.9292,0.8719
cuda,hf_Longformer,2,0.6582,207.6659,21.4053,0.9959
cuda,hf_Reformer,4,1.0009,83.4222,2.9282,0.9999
cuda,hf_T5,8,0.8266,221.4461,8.5414,0.9409
cuda,hf_T5_large,2,0.8976,212.7346,35.7216,0.8482
cuda,lennard_jones,1000,0.8352,1.2474,0.2626,0.9995
cuda,mnasnet1_0,32,0.7654,36.9183,4.2725,0.9007
cuda,mobilenet_v2,96,0.8411,84.8098,4.5915,0.7628
cuda,mobilenet_v2_quantized_qat,96,0.8174,180.7885,10.2805,0.8302
cuda,mobilenet_v3_large,32,0.7991,38.0593,4.6756,0.8615
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9567,7.0184,0.3788,0.7282
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9670,16.9684,1.8503,0.9101
cuda,pytorch_stargan,16,0.9025,26.7797,2.2296,1.0180
cuda,pytorch_struct,200,0.7356,4.9954,0.6929,0.5075
cuda,pytorch_unet,1,0.2732,214.0575,3.1693,0.8193
cuda,resnet152,32,0.7828,118.5394,13.7147,0.9134
cuda,resnet18,16,0.7475,16.6918,1.8806,0.7924
cuda,resnet50,32,0.7851,50.2102,4.8057,0.8709
cuda,resnet50_quantized_qat,32,0.7722,121.3152,9.9774,0.9147
cuda,resnext50_32x4d,8,0.7472,34.6542,4.4911,0.8848
cuda,shufflenet_v2_x1_0,128,0.7722,47.5844,5.0602,0.8945
cuda,soft_actor_critic,256,0.7740,1.2909,0.3296,0.9581
cuda,speech_transformer,32,0.8799,53.1348,7.2169,0.9264
cuda,squeezenet1_1,32,0.9882,12.6732,0.7048,0.8153
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,0.7696,175.0002,26.0768,0.8212
cuda,timm_efficientnet,32,0.6862,59.8186,6.2523,0.7665
cuda,timm_nfnet,128,0.9989,205.0740,6.6029,0.8942
cuda,timm_regnet,32,0.8771,110.9701,7.2732,0.8593
cuda,timm_resnest,32,0.8732,36.1113,2.4267,0.8824
cuda,timm_vision_transformer,8,0.9292,24.5577,3.8154,0.8743
cuda,timm_vision_transformer_large,8,0.9969,192.9150,12.3457,0.8149
cuda,timm_vovnet,32,0.8249,46.7574,4.1408,0.7557
cuda,tts_angular,64,0.9575,9.7796,0.2306,0.9886
cuda,vgg16,64,0.9982,105.5525,0.5051,0.6734
cuda,yolov3,16,0.8762,116.1508,6.7752,0.8394
