dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,adv_inception_v3,128,9.855347,5.982690,5.966769
cuda,beit_base_patch16_224,64,6.230157,3.541788,3.527452
cuda,botnet26t_256,128,4.868457,2.596443,2.582513
cuda,cait_m36_384,4,21.763207,13.122967,13.104665
cuda,coat_lite_mini,128,5.868733,3.569000,3.554530
cuda,convit_base,64,6.658349,4.124263,4.110130
cuda,convmixer_768_32,32,5.665116,4.168732,4.153187
cuda,convnext_base,64,8.945781,4.195147,4.179476
cuda,crossvit_9_240,128,9.446563,5.880948,5.865946
cuda,cspdarknet53,64,8.650896,4.234713,4.219870
cuda,deit_base_distilled_patch16_224,64,5.014863,3.001991,2.987385
cuda,dla102,128,11.118860,6.713921,6.576781
cuda,dm_nfnet_f0,128,9.162971,4.493865,4.478241
cuda,dpn107,32,16.155210,8.611367,8.590999
cuda,eca_botnext26ts_256,128,5.597160,3.154960,3.140894
cuda,ese_vovnet19b_dw,128,3.581402,1.777021,1.762685
cuda,fbnetc_100,128,7.491435,3.822918,3.807933
cuda,fbnetv3_b,128,12.954404,6.809643,6.794289
cuda,gernet_l,128,7.135436,3.269164,3.254685
cuda,ghostnet_100,128,11.799607,6.210963,6.194882
cuda,gluon_inception_v3,128,9.764188,5.919593,5.903757
cuda,gluon_xception65,32,12.700225,7.540491,7.523683
cuda,gmixer_24_224,128,8.811386,5.322062,5.306705
cuda,gmlp_s16_224,128,8.239272,4.735649,4.720336
cuda,hrnet_w18,128,31.175749,22.091161,22.063563
cuda,inception_v3,128,9.681389,5.861534,5.845435
cuda,jx_nest_base,32,10.941644,6.287775,6.272391
cuda,lcnet_050,128,3.769441,1.969878,1.956023
cuda,mixer_b16_224,128,4.011912,2.267139,2.252962
cuda,mixnet_l,128,12.691197,6.226458,6.210442
cuda,mnasnet_100,128,5.916381,3.095213,3.080537
cuda,mobilenetv2_100,128,6.112381,3.252653,3.238449
cuda,mobilenetv3_large_100,128,6.305569,3.376436,3.362330
cuda,mobilevit_s,64,8.390659,4.659507,4.644538
cuda,nfnet_l0,128,8.483886,4.577722,4.562922
cuda,pit_b_224,64,5.719423,3.327508,3.312973
cuda,pnasnet5large,16,22.867718,15.024754,15.001856
cuda,poolformer_m36,64,10.535991,5.165360,5.149541
cuda,regnety_002,128,6.714607,3.260727,3.126997
cuda,repvgg_a2,128,7.072947,3.287402,3.273029
cuda,res2net101_26w_4s,64,19.539927,12.305280,12.286386
cuda,res2net50_14w_8s,128,17.802924,11.728732,11.710830
cuda,res2next50,128,9.422525,6.112406,6.096468
cuda,resmlp_12_224,128,3.597431,1.874793,1.860731
cuda,resnest101e,64,18.280581,10.747674,10.728341
cuda,rexnet_100,128,8.631963,4.557573,4.542647
cuda,sebotnet33ts_256,64,7.132818,3.921704,3.906948
cuda,selecsls42b,128,4.180156,2.609435,2.594374
cuda,spnasnet_100,128,7.363001,3.739816,3.724478
cuda,swin_base_patch4_window7_224,64,14.236828,8.403830,8.387180
cuda,swsl_resnext101_32x16d,32,10.512446,6.563777,6.541781
cuda,tf_efficientnet_b0,128,7.880776,4.224686,4.209795
cuda,tf_mixnet_l,128,13.254217,6.296392,6.281170
cuda,tinynet_a,128,9.084488,5.073976,5.058251
cuda,tnt_s_patch16_224,128,12.018059,7.505371,7.489042
cuda,twins_pcpvt_base,64,15.996556,9.363928,9.346037
cuda,visformer_small,128,4.672213,2.797232,2.782726
cuda,vit_base_patch16_224,64,5.000674,2.987535,2.973073
cuda,volo_d1_224,64,8.829825,5.520457,5.504844
cuda,xcit_large_24_p8_224,5,20.361552,12.305813,12.287395
