dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,AlbertForMaskedLM,4,1.949687,0.000164
cuda,AlbertForQuestionAnswering,4,1.946966,0.000189
cuda,AllenaiLongformerBase,4,9.001553,0.005041
cuda,BartForCausalLM,4,3.607401,0.000570
cuda,BartForConditionalGeneration,2,7.661610,0.000426
cuda,BertForMaskedLM,16,3.479610,0.000146
cuda,BertForQuestionAnswering,16,3.486974,0.000156
cuda,BlenderbotForCausalLM,4,6.584790,0.001084
cuda,BlenderbotSmallForCausalLM,64,2.671006,0.000418
cuda,BlenderbotSmallForConditionalGeneration,64,4.931665,0.000277
cuda,CamemBert,16,3.711504,0.000161
cuda,DebertaForMaskedLM,4,5.684488,0.002676
cuda,DebertaForQuestionAnswering,8,5.879596,0.002700
cuda,DebertaV2ForMaskedLM,1,10.916336,0.005040
cuda,DebertaV2ForQuestionAnswering,2,11.238165,0.004992
cuda,DistilBertForMaskedLM,128,1.753142,0.000139
cuda,DistilBertForQuestionAnswering,256,1.696556,0.000101
cuda,DistillGPT2,16,1.834119,0.000173
cuda,ElectraForCausalLM,32,3.624982,0.000238
cuda,ElectraForQuestionAnswering,64,3.560930,0.000146
cuda,GPT2ForSequenceClassification,4,3.499800,0.000241
cuda,GoogleFnet,16,2.206578,0.000860
cuda,LayoutLMForMaskedLM,16,3.835477,0.000163
cuda,LayoutLMForSequenceClassification,16,3.773790,0.000145
cuda,M2M100ForConditionalGeneration,16,7.433101,0.000900
cuda,MBartForCausalLM,4,3.600450,0.000616
cuda,MBartForConditionalGeneration,2,7.693187,0.000407
cuda,MT5ForConditionalGeneration,16,6.110886,0.000416
cuda,MegatronBertForCausalLM,4,7.087958,0.000255
cuda,MegatronBertForQuestionAnswering,8,7.369037,0.000255
cuda,MobileBertForMaskedLM,64,15.590137,0.000565
cuda,MobileBertForQuestionAnswering,128,15.104774,0.000595
cuda,OPTForCausalLM,2,3.335035,0.000577
cuda,PLBartForCausalLM,8,2.234897,0.000338
cuda,PLBartForConditionalGeneration,4,5.500701,0.000512
cuda,PegasusForCausalLM,32,3.386540,0.000619
cuda,PegasusForConditionalGeneration,32,4.603328,0.000607
cuda,RobertaForCausalLM,16,3.500687,0.000149
cuda,RobertaForQuestionAnswering,16,3.493841,0.000161
cuda,Speech2Text2ForCausalLM,256,2.066427,0.000391
cuda,T5ForConditionalGeneration,4,4.285085,0.000289
cuda,T5Small,4,4.306346,0.000272
cuda,TrOCRForCausalLM,32,3.542085,0.000571
cuda,XGLMForCausalLM,8,5.962380,0.001140
cuda,XLNetLMHeadModel,8,7.284230,0.000329
cuda,YituTechConvBert,16,5.247494,0.000324
