dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,36.360896,32.479963,28.812019,17.687357,4.889737,23.261407,8.585547,4.679155,0.542827,97.052866,14.980765
cuda,beit_base_patch16_224,64,19.891190,17.245705,13.449440,8.474789,1.628718,12.860457,3.584073,1.727517,0.237366,2.889918,8.151505
cuda,botnet26t_256,128,24.504124,22.238223,18.469682,14.070799,2.333224,19.216764,6.009821,2.366276,0.124892,54.063519,9.277426
cuda,cait_m36_384,4,49.755398,41.272072,38.147323,18.505164,5.390791,29.853196,12.534811,6.420068,1.932669,20.020007,25.004308
cuda,coat_lite_mini,128,23.722853,21.163001,17.874097,12.920637,2.116877,23.762984,6.687670,2.601009,0.202170,39.404794,14.859441
cuda,convit_base,64,21.880729,19.155813,15.844324,9.930312,2.204844,15.923509,4.333955,2.097188,0.255657,8.924711,10.517206
cuda,convmixer_768_32,32,19.916979,18.424237,14.860968,7.154566,2.886019,9.590492,2.547219,1.712795,0.253315,8.803653,3.146877
cuda,convnext_base,64,23.786283,19.328822,15.694091,9.281767,3.274506,16.662749,4.334242,2.630381,0.430506,7.402407,13.630656
cuda,crossvit_9_240,128,27.902744,23.606481,19.808228,11.555884,2.960933,21.271080,5.941052,2.967322,0.374737,33.317441,16.503450
cuda,cspdarknet53,64,28.547465,23.723774,20.071562,11.973804,3.203966,15.797993,4.464127,2.363190,0.316512,52.789493,10.626580
cuda,deit_base_distilled_patch16_224,64,18.356362,16.108949,12.414627,8.122681,1.511141,12.983982,2.682799,1.458276,0.181214,3.596101,8.293353
cuda,dla102,128,36.431563,32.057343,28.303103,15.651227,4.880225,19.484322,7.130340,3.463556,0.545066,38.507413,14.231909
cuda,dm_nfnet_f0,128,25.511245,20.585694,17.219418,8.841893,3.694510,14.423729,4.612477,2.091190,0.252007,28.217369,13.088219
cuda,dpn107,32,45.421041,37.434411,33.920327,18.687164,5.536482,24.098030,7.234074,3.953412,0.514607,28.732177,17.401651
cuda,eca_botnext26ts_256,128,25.716049,23.301300,19.840050,14.888660,3.117303,19.668825,5.876430,2.398197,0.144559,60.363789,9.939271
cuda,ese_vovnet19b_dw,128,16.885868,15.052085,11.203955,8.229870,1.387051,12.682458,3.420668,1.452132,0.107068,48.524615,7.159176
cuda,fbnetc_100,128,27.739120,24.143199,20.296140,13.010782,3.116257,16.838326,4.238286,2.498126,0.270234,93.624521,9.996563
cuda,fbnetv3_b,128,41.109753,34.644822,30.800527,17.654705,6.218897,22.257350,7.212400,3.730022,0.600868,97.165865,16.306225
cuda,gernet_l,128,23.194356,19.464161,16.126496,9.644628,2.659629,12.817699,2.869899,1.667812,0.208261,45.155466,8.541462
cuda,ghostnet_100,128,38.115314,32.626166,28.948362,17.673204,4.593630,25.875681,7.115489,4.522512,0.453526,172.092082,17.143433
cuda,gluon_inception_v3,128,36.516119,32.629643,28.764933,17.697191,4.879521,23.512338,8.580853,4.678119,0.542856,97.084320,15.199833
cuda,gluon_xception65,32,40.396868,34.750087,31.050012,15.948776,5.662302,17.575392,6.121935,3.161533,0.664666,30.470626,13.787564
cuda,gmixer_24_224,128,24.938928,21.003814,17.169441,9.835266,2.611925,16.020357,4.980843,2.564395,0.383292,6.149028,11.971323
cuda,gmlp_s16_224,128,25.435527,21.921122,18.089821,10.730968,2.911587,18.853686,5.294604,2.633351,0.374418,12.493067,14.410272
cuda,hrnet_w18,128,101.257096,92.486463,88.616604,45.598468,16.113674,52.585088,25.301195,10.975464,4.733440,85.022554,39.926387
cuda,inception_v3,128,37.185606,33.209485,29.244811,18.044154,4.976156,23.853114,8.726345,4.729047,0.548284,91.423788,16.100698
cuda,jx_nest_base,32,33.959678,28.945435,25.452290,16.003044,3.419617,25.932243,8.838450,3.675129,0.534267,19.878577,17.234855
cuda,lcnet_050,128,17.915203,16.226530,12.649394,8.731008,2.320651,11.849070,2.540553,1.563884,0.114135,69.435017,7.097299
cuda,mixer_b16_224,128,15.853859,14.129652,10.846626,7.307401,1.194946,11.642432,2.152642,1.029806,0.131135,5.195743,7.025765
cuda,mixnet_l,128,35.320316,29.031774,25.242371,15.219121,4.167472,21.271938,6.196271,3.402468,0.480647,95.652622,14.550077
cuda,mnasnet_100,128,24.001749,21.171051,17.302658,11.562631,2.567685,15.381021,3.875703,1.868959,0.193202,84.607297,8.813890
cuda,mobilenetv2_100,128,24.718090,21.830592,17.910955,11.798511,2.854409,15.146234,3.781691,1.892617,0.212882,91.054044,9.092524
cuda,mobilenetv3_large_100,128,25.682701,22.369075,18.513024,12.351722,3.117214,17.339915,4.180406,2.179935,0.232288,104.739621,11.034552
cuda,mobilevit_s,64,37.594932,33.786525,30.822271,23.397967,4.139258,35.013914,12.784187,6.125134,0.326675,126.913997,18.793664
cuda,nfnet_l0,128,23.691128,19.931440,16.463223,9.012221,3.048487,15.258162,4.342213,1.997491,0.243692,35.802380,12.331345
cuda,pit_b_224,64,20.192131,17.892995,14.569490,9.598020,1.589777,15.296845,3.728777,1.744947,0.209558,12.379858,9.231380
cuda,pnasnet5large,16,70.241613,62.491847,59.031787,31.450574,11.257624,39.947621,17.954959,8.803303,1.756148,49.572689,30.390468
cuda,poolformer_m36,64,37.424301,32.189367,28.806057,16.963769,5.638436,28.361918,13.959440,5.858535,0.539022,26.108114,22.779642
cuda,regnety_002,128,22.743434,19.368777,16.023263,10.204394,2.364086,14.526233,3.643161,1.763816,0.217770,74.414640,9.095325
cuda,repvgg_a2,128,23.254119,19.576513,16.200467,9.575700,2.515758,12.078108,3.168808,1.499271,0.195253,27.573500,7.647450
cuda,res2net101_26w_4s,64,59.021737,52.114323,48.745721,26.287612,8.877301,31.644700,13.711935,6.472404,1.452361,58.035130,22.804376
cuda,res2net50_14w_8s,128,54.339600,47.574080,44.209882,23.740268,7.353047,30.243421,12.380260,6.141716,1.179186,38.821698,22.511319
cuda,res2next50,128,32.465573,29.097418,25.592397,14.746042,4.225500,19.509865,6.849561,3.535579,0.450929,39.021331,13.684947
cuda,resmlp_12_224,128,13.921651,12.186758,8.893785,6.224500,0.896521,20.104641,1.966555,1.168610,0.118322,7.182771,15.917968
cuda,resnest101e,64,53.081015,44.849511,41.485450,21.735645,7.317879,29.154127,11.270357,5.623257,1.085108,77.268380,22.440958
cuda,rexnet_100,128,32.810677,28.475514,25.116417,16.887487,3.684510,25.868397,5.847144,2.896930,0.301731,241.790786,16.430208
cuda,sebotnet33ts_256,64,31.348534,27.903523,24.451560,18.107277,3.500423,23.872720,8.004390,3.167137,0.199351,72.803704,11.830305
cuda,selecsls42b,128,20.261518,18.676329,15.319356,10.403487,2.021544,15.644893,4.196198,1.934008,0.154211,59.694861,9.258600
cuda,spnasnet_100,128,27.058740,23.534571,20.041240,12.828242,3.033646,17.133223,4.173862,2.427835,0.255527,94.132655,10.325929
cuda,swin_base_patch4_window7_224,64,41.919286,35.940651,32.556978,20.587652,4.286931,34.914907,12.471451,6.188379,0.602304,36.968817,23.250393
cuda,swsl_resnext101_32x16d,32,32.725773,28.772211,25.293520,13.108572,4.384293,15.363161,5.383407,2.630628,0.434800,10.384917,12.268569
cuda,tf_efficientnet_b0,128,27.112794,23.620214,20.205766,13.105798,3.195706,19.478999,4.757149,2.608160,0.274638,111.345849,12.619828
cuda,tf_mixnet_l,128,36.911705,29.816036,26.417500,16.429252,4.086120,23.041228,6.296206,3.613691,0.476554,94.632083,14.814203
cuda,tinynet_a,128,30.322229,25.973783,22.480006,14.112217,3.748224,19.722155,5.387867,2.671335,0.348501,110.764423,13.289214
cuda,tnt_s_patch16_224,128,31.459909,26.638694,23.172181,12.552805,3.443345,19.433617,6.358068,3.158251,0.605351,13.532237,14.441317
cuda,twins_pcpvt_base,64,41.600248,34.569713,31.181326,17.544510,4.484024,28.486714,10.418186,4.505129,1.010739,58.814807,20.867656
cuda,visformer_small,128,19.961588,18.056182,14.677878,9.634537,2.053232,13.664543,2.884580,1.376956,0.166489,30.637220,8.424528
cuda,vit_base_patch16_224,64,17.644628,15.401715,12.083502,7.608748,1.545308,12.081069,2.375654,1.419995,0.181640,3.805065,7.785394
