dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,17.258467,15.282938,12.600610,7.175255,1.787181,12.058218,3.123867,1.413688,0.148408,0.002548,6.627371,8.761798
cuda,AlbertForQuestionAnswering,4,17.265458,15.301307,12.592862,7.151180,1.765325,11.989928,3.127372,1.416130,0.141947,0.002608,3.397057,8.713562
cuda,BartForCausalLM,4,22.328367,18.896276,16.250371,10.551334,1.787566,15.212379,2.632007,1.704507,0.192545,3.444267,1.865803,12.308907
cuda,BartForConditionalGeneration,2,42.783221,35.258061,32.489231,16.736700,4.685345,21.223850,7.694989,3.827368,1.023954,0.731331,0.444532,15.842136
cuda,BertForMaskedLM,16,22.678128,18.979501,15.719702,9.130566,1.915324,13.524965,3.364388,1.573549,0.269561,0.002513,2.616543,8.834153
cuda,BertForQuestionAnswering,16,22.794241,19.175194,15.516788,8.880215,1.919336,13.526161,3.166972,1.594243,0.266011,0.002677,2.172048,9.101118
cuda,BlenderbotSmallForCausalLM,64,18.864624,16.322216,12.842217,8.876230,1.204826,15.752782,1.911648,1.173449,0.130598,3.453412,2.450546,13.165915
cuda,BlenderbotSmallForConditionalGeneration,64,29.073087,24.041214,21.354686,11.415798,2.849430,15.906378,5.087001,2.559386,0.558230,1.492111,2.328503,12.706254
cuda,CamemBert,16,22.924445,19.241185,15.699964,8.986697,1.929982,12.585842,3.149594,1.582747,0.266673,0.002596,1.267259,8.058108
cuda,DebertaForMaskedLM,4,27.641540,22.040960,19.150193,13.327779,1.833278,20.109686,3.095952,1.815827,0.263748,16.240071,3.486120,27.486067
cuda,DebertaForQuestionAnswering,8,29.026896,23.515757,20.516770,14.711659,1.796816,22.819305,3.036130,1.782472,0.259210,17.017137,3.138772,29.537234
cuda,DebertaV2ForMaskedLM,1,40.182338,29.520139,26.256430,16.058460,2.382067,21.347705,3.473496,2.378677,0.503072,36.710151,1.417216,49.118764
cuda,DebertaV2ForQuestionAnswering,2,37.974142,27.440501,24.303658,14.092532,2.709287,19.864910,4.395440,2.917207,0.515326,36.415401,49.663764
cuda,DistilBertForMaskedLM,128,15.568648,14.030968,10.954992,7.888242,1.005954,11.727321,1.755341,0.863526,0.110388,3.432148,8.634320,9.501256
cuda,DistilBertForQuestionAnswering,256,15.551877,13.968580,10.838062,7.639510,1.007506,11.410037,1.800382,0.870696,0.109300,3.752875,10.562467,9.794700
cuda,DistillGPT2,16,15.127817,13.405742,10.018472,7.102706,1.115509,10.939207,1.944149,0.897511,0.100389,1.203091,4.010628,7.357757
cuda,ElectraForCausalLM,32,29.337883,25.670485,21.932865,15.265103,1.971756,28.369443,3.469270,1.705120,0.295747,1.886446,8.361051,19.582749
cuda,ElectraForQuestionAnswering,64,23.581695,19.932943,16.052882,9.422297,1.954778,18.157027,3.344228,1.817938,0.267311,0.002603,2.848436,13.198409
cuda,GPT2ForSequenceClassification,4,20.312233,16.971779,14.324751,8.848149,2.184797,11.041101,3.322344,1.586448,0.227691,0.286953,1.515507,6.867830
cuda,GoogleFnet,16,19.359999,17.186409,13.657869,10.338174,1.158995,18.034988,1.689486,0.904197,0.115359,3.959312,2.052897,14.234457
cuda,LayoutLMForMaskedLM,16,23.584186,19.643243,15.992471,9.206798,1.950518,13.929774,3.215216,1.596766,0.270183,1.926668,2.537354,11.168205
cuda,LayoutLMForSequenceClassification,16,22.304539,18.399015,15.279085,8.920336,1.918451,15.030363,4.133302,1.800044,0.260877,6.536786,7.097868,17.006438
cuda,M2M100ForConditionalGeneration,16,44.372987,37.079231,34.300665,20.096532,4.373881,28.264768,7.056352,4.281019,0.557493,16.271007,21.790581,34.825429
cuda,MBartForCausalLM,4,24.860373,21.365516,18.008492,12.364337,1.822958,18.576601,2.707509,1.731077,0.189801,3.611228,1.869944,14.073094
cuda,MBartForConditionalGeneration,2,43.575505,36.060477,33.352007,18.413572,4.813119,23.078741,8.029544,3.924839,0.992098,0.764578,0.401956,16.022773
cuda,MT5ForConditionalGeneration,16,35.034612,28.699740,25.981135,14.163443,3.523506,19.434892,5.450052,2.197276,0.446650,40.485946,75.407315,54.002439
cuda,MegatronBertForCausalLM,4,37.168999,29.933743,26.471382,14.201090,3.839542,19.091129,6.722123,3.160381,0.692317,0.934780,3.073488,14.425426
cuda,MegatronBertForQuestionAnswering,8,36.872412,29.814000,26.498862,14.302356,3.734919,20.508301,6.567025,3.072297,0.672266,1.454342,2.069354,16.053370
cuda,MobileBertForMaskedLM,64,57.008178,41.274468,37.329852,15.899171,5.591324,26.766617,9.457825,5.540194,2.273608,18.832193,33.514379,44.215608
cuda,MobileBertForQuestionAnswering,128,56.700763,41.002210,36.979800,15.693729,5.586348,27.437818,9.369000,5.579895,2.337088,14.940767,28.757445,41.166514
cuda,PLBartForCausalLM,8,20.190613,18.154358,14.599042,11.470371,1.000147,17.143117,1.518470,0.913675,0.101107,2.106891,1.587301,10.062682
cuda,PLBartForConditionalGeneration,4,30.410139,25.220580,22.423839,14.928542,2.423263,20.867224,3.668945,2.162994,0.264960,3.990810,2.175477,15.566578
cuda,PegasusForCausalLM,32,22.410279,19.129567,16.143070,10.684065,1.796488,17.276463,2.700405,1.715926,0.190414,4.104920,2.327019,14.858004
cuda,PegasusForConditionalGeneration,32,41.881385,37.578348,34.380455,19.616456,4.266536,25.812228,7.514487,3.943070,0.696265,2.260826,1.887167,18.527802
cuda,RobertaForCausalLM,16,21.959476,18.415759,15.403492,9.013217,1.932133,12.355240,3.460773,1.630448,0.262546,0.002712,1.659056,7.720004
cuda,RobertaForQuestionAnswering,16,21.606147,18.044012,15.033417,8.718979,1.909770,11.599791,3.134783,1.568408,0.260428,0.002529,0.914751,7.260571
cuda,Speech2Text2ForCausalLM,256,17.964255,16.042752,12.965954,10.194242,1.030327,15.153760,1.466652,0.894179,0.101715,2.437843,3.746877,9.617970
cuda,T5ForConditionalGeneration,4,26.185174,21.953245,18.870813,10.958995,2.645622,14.863053,3.739589,1.598388,0.282346,3.263303,9.137419,12.840442
cuda,T5Small,4,26.186358,21.972847,18.907500,10.910898,2.616829,14.939873,3.694228,1.602578,0.278429,3.164856,9.011312,12.852828
cuda,XGLMForCausalLM,8,36.874377,31.016965,27.745914,16.308065,4.036841,23.474825,5.995720,3.729465,0.397661,9.105644,5.335777,25.403450
cuda,XLNetLMHeadModel,8,55.435219,48.278639,45.150944,25.848960,5.660715,29.682322,14.963511,3.894269,0.848099,11.351823,16.740285
cuda,YituTechConvBert,16,30.739106,25.779083,22.628644,13.019373,3.201359,22.707985,5.052106,2.368432,0.446413,1.042428,12.746894,17.455546
