dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,AlbertForMaskedLM,4,1.0007,385.8939,1.7307,1.0000,17.1890,17.1891,439,1,4,3
cuda,AlbertForQuestionAnswering,4,0.9994,383.6943,1.7666,1.0000,16.7994,16.7994,439,1,4,3
cuda,AllenaiLongformerBase,4,0.9492,262.1467,9.1177,0.8613,11.2370,13.0473,1713,159,130,9
cuda,BartForCausalLM,4,0.9971,124.5978,3.5752,0.9673,11.9283,12.3310,482,14,11,8
cuda,BartForConditionalGeneration,2,0.9912,153.3704,7.5814,1.0000,13.7366,13.7366,1258,1,4,3
cuda,BertForMaskedLM,16,0.9904,135.8786,3.3691,1.0000,15.4503,15.4505,370,1,4,3
cuda,BertForQuestionAnswering,16,0.9887,112.2528,3.3821,1.0000,11.5224,11.5225,377,1,4,3
cuda,BlenderbotForCausalLM,4,0.9446,107.3467,6.4071,0.9923,31.3480,31.5913,934,26,11,8
cuda,BlenderbotSmallForCausalLM,64,0.9794,66.2243,2.6106,0.9735,9.8731,10.1416,327,10,11,8
cuda,BlenderbotSmallForConditionalGeneration,64,0.9935,120.3177,4.7905,1.0000,14.2441,14.2443,840,1,4,3
cuda,CamemBert,16,0.9905,137.4037,3.6266,1.0000,15.6524,15.6525,377,1,4,3
cuda,DebertaForMaskedLM,4,0.7299,81.7189,5.7860,0.9751,5.9448,6.0968,720,92,154,12
cuda,DebertaForQuestionAnswering,8,0.8164,101.8554,5.9873,0.9614,7.5693,7.8735,727,92,154,12
cuda,DebertaV2ForMaskedLM,1,0.6930,141.3543,11.1284,0.9877,12.4135,12.5679,925,176,277,12
cuda,DebertaV2ForQuestionAnswering,2,0.7217,158.7861,11.4556,0.9762,12.3927,12.6952,932,176,277,12
cuda,DistilBertForMaskedLM,128,0.9962,122.4229,1.7252,1.0000,15.0926,15.0926,206,1,4,3
cuda,DistilBertForQuestionAnswering,256,0.9975,144.6160,1.6550,1.0000,13.8149,13.8149,214,1,4,3
cuda,DistillGPT2,16,0.9945,121.1793,1.7991,1.0000,14.7986,14.7986,330,1,4,3
cuda,ElectraForCausalLM,32,0.9877,107.3618,3.5527,0.9989,15.1264,15.1433,375,4,7,5
cuda,ElectraForQuestionAnswering,64,0.9897,126.4456,3.4534,1.0000,14.2891,14.2894,378,1,4,3
cuda,GPT2ForSequenceClassification,4,0.9885,103.8888,3.4798,1.0000,11.3622,11.3622,644,1,4,3
cuda,GoogleFnet,16,0.9975,101.9295,2.1748,0.9979,12.1376,12.1628,209,28,45,7
cuda,LayoutLMForMaskedLM,16,0.9905,138.4225,3.7408,1.0000,15.4801,15.4803,396,1,4,3
cuda,LayoutLMForSequenceClassification,16,0.9886,114.8074,3.6684,1.0001,11.5557,11.5550,394,1,4,3
cuda,M2M100ForConditionalGeneration,16,1.0098,126.1854,7.2415,0.9873,12.6466,12.8091,1200,18,17,7
cuda,MBartForCausalLM,4,0.9975,124.7216,3.5531,0.9674,11.9452,12.3478,481,14,11,8
cuda,MBartForConditionalGeneration,2,0.9913,152.7095,7.6260,1.0000,13.7535,13.7535,1263,1,4,3
cuda,MT5ForConditionalGeneration,16,0.9935,88.3905,6.0474,1.0006,13.0997,13.0914,1173,1,4,3
cuda,MegatronBertForCausalLM,4,0.9762,104.0161,6.9534,1.0000,10.6300,10.6300,721,1,4,3
cuda,MegatronBertForQuestionAnswering,8,0.9851,175.3132,7.1688,1.0000,16.7231,16.7231,724,1,4,3
cuda,MobileBertForMaskedLM,64,0.9355,145.7105,15.5323,1.0000,9.4875,9.4875,1447,1,3,2
cuda,MobileBertForQuestionAnswering,128,0.9398,150.2253,15.0309,1.0000,10.5072,10.5073,1451,1,3,2
cuda,OPTForCausalLM,2,0.9984,173.3233,3.3104,0.9813,15.8984,16.2017,533,14,11,8
cuda,PLBartForCausalLM,8,1.0011,120.9776,2.1925,0.9807,15.3250,15.6270,254,8,11,8
cuda,PLBartForConditionalGeneration,4,0.9943,123.8465,5.3951,0.9802,15.6113,15.9270,658,10,14,7
cuda,PegasusForCausalLM,32,0.9963,86.0427,3.2933,0.9558,9.1097,9.5313,478,16,12,8
cuda,PegasusForConditionalGeneration,32,0.9994,182.5842,4.4027,0.9979,15.7523,15.7859,1244,7,14,5
cuda,RobertaForCausalLM,16,0.9914,143.9924,3.4079,1.0000,15.4441,15.4442,381,1,4,3
cuda,RobertaForQuestionAnswering,16,0.9883,112.6378,3.3939,1.0000,11.5225,11.5225,384,1,4,3
cuda,Speech2Text2ForCausalLM,256,0.9944,65.1325,2.0299,0.9561,9.1300,9.5494,261,10,12,8
cuda,T5ForConditionalGeneration,4,0.9831,106.2485,4.2297,1.0000,10.9163,10.9163,798,1,4,3
cuda,T5Small,4,0.9859,105.9203,4.2457,1.0000,10.9163,10.9163,798,1,4,3
cuda,TrOCRForCausalLM,32,0.9983,167.9240,3.4659,0.9529,16.9658,17.8048,481,14,11,8
cuda,XGLMForCausalLM,8,0.9413,101.1299,5.8751,0.9817,11.0691,11.2752,998,28,12,8
cuda,XLNetLMHeadModel,8,0.9974,380.7476,7.2319,1.0000,20.6621,20.6621,764,1,6,4
cuda,YituTechConvBert,16,0.9900,156.9740,5.1643,0.9983,14.4224,14.4473,634,4,7,5
