dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,18.733268,15.805264,7.903388,2.453916,10.751882,4.618900,1.741059,0.295956,10.584529,5.633588
cuda,Background_Matting,4,17.696525,15.467677,7.975638,2.879338,11.125899,5.374356,2.821923,0.255850,6.140275
cuda,LearningToPaint,96,7.593396,6.724585,3.691481,1.020727,4.506947,1.530780,0.634574,0.086158,1.881016
cuda,Super_SloMo,6,17.700799,15.556437,9.080017,3.079441,11.273743,5.441873,2.232889,0.148770,5.516769
cuda,alexnet,128,2.807663,2.609967,2.235682,0.187206,3.572601,0.775474,0.403651,0.016754,1.531054
cuda,attention_is_all_you_need_pytorch,256,20.209021,17.542431,9.248767,2.397246,12.341355,5.103002,1.922928,0.355742,11.557077,5.880526
cuda,dcgan,32,2.879836,2.700980,2.180617,0.190309,2.778596,0.204677,0.090886,0.014062,0.797039
cuda,demucs,4,2.442074,1.754720,1.549793,0.131708,1.411437,0.164088,0.082443,0.012998
cuda,densenet121,4,45.612644,40.385547,20.309776,8.378467,24.871672,14.322202,4.746244,0.731026,13.243877
cuda,dlrm,1024,1.744359,1.567015,1.135706,0.162887,2.114548,0.351061,0.113994,0.014865,1.149340
cuda,drq,1,3.252268,2.929402,2.461871,0.140195,3.462371,0.164861,0.086660,0.017273,1.150974
cuda,fastNLP_Bert,6,19.756208,16.385812,9.019340,2.180972,12.328131,4.257971,1.747687,0.290660,5.434653,5.605547
cuda,functorch_dp_cifar10,64,6.961866,6.305857,3.669353,1.233357,6.387079,2.441434,0.744400,0.069921,3.997695,0.573643
cuda,hf_Albert,8,11.972465,10.403120,4.612061,1.691901,8.032595,3.372025,1.174963,0.151953,3.774993,5.191873
cuda,hf_Bart,4,24.200886,20.504985,11.184370,3.004163,15.006949,5.430875,2.153538,0.415786,3.622193,7.224563
cuda,hf_Bert,4,16.560327,13.514295,6.499820,2.102757,9.417177,3.802897,1.855187,0.290410,2.055154,5.129648
cuda,hf_Bert_large,4,32.228420,25.916745,11.313635,4.333101,16.069439,7.803260,3.149506,0.733047,1.655148,9.606348
cuda,hf_DistilBert,8,10.060832,8.644374,5.047281,1.092582,7.043758,2.062885,1.086035,0.130254,4.861411,3.145651
cuda,hf_GPT2,4,17.490968,14.560981,8.107779,2.268799,10.175356,3.373647,1.509486,0.251651,4.030279,4.666888
cuda,hf_GPT2_large,4,47.107289,38.367111,19.093508,7.244864,24.262521,11.859345,4.490568,1.210652,2.791776,13.475286
cuda,hf_Longformer,2,60.870333,52.274363,32.001136,6.294126,39.917760,17.293720,6.613308,0.443852,4.548811,14.548013
cuda,hf_Reformer,4,13.229515,10.950187,8.856754,0.879964,9.577637,1.489701,0.691631,0.065018,3.606199,1.644144
cuda,hf_T5,8,20.894905,17.532609,8.622170,2.206092,11.974786,4.825788,1.792697,0.335905,5.852773,5.911504
cuda,hf_T5_large,2,79.357693,63.578428,29.108087,9.014644,42.674694,21.906586,6.888945,2.780131,24.310952,23.815110
cuda,lennard_jones,1000,1.982437,1.843487,1.600423,0.036783,2.167782,0.088646,0.043039,0.007866,0.608836
cuda,mnasnet1_0,32,17.723993,15.669223,8.353877,2.930258,9.308755,3.847472,1.682641,0.241161,4.172003,2.637881
