dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,AlbertForMaskedLM,4,1.804999,0.000536
cuda,AlbertForQuestionAnswering,4,1.787780,0.000485
cuda,AllenaiLongformerBase,4,9.628447,0.008358
cuda,BartForCausalLM,4,3.759133,0.001848
cuda,BartForConditionalGeneration,2,10.932667,0.005282
cuda,BertForMaskedLM,16,4.685477,0.001983
cuda,BertForQuestionAnswering,16,4.553186,0.001896
cuda,BlenderbotForCausalLM,4,8.058322,0.003869
cuda,BlenderbotSmallForCausalLM,64,2.551960,0.001241
cuda,BlenderbotSmallForConditionalGeneration,64,6.509747,0.003197
cuda,CamemBert,16,4.598483,0.002032
cuda,DebertaForMaskedLM,4,5.409751,0.004676
cuda,DebertaForQuestionAnswering,8,5.254787,0.004703
cuda,DebertaV2ForMaskedLM,1,11.827187,0.009636
cuda,DebertaV2ForQuestionAnswering,2,11.811972,0.009346
cuda,DistilBertForMaskedLM,128,1.782758,0.000950
cuda,DistilBertForQuestionAnswering,256,1.777056,0.000996
cuda,DistillGPT2,16,1.649987,0.000755
cuda,ElectraForCausalLM,32,4.772759,0.002152
cuda,ElectraForQuestionAnswering,64,4.653021,0.001975
cuda,GPT2ForSequenceClassification,4,3.309763,0.001586
cuda,GoogleFnet,16,2.264408,0.001909
cuda,LayoutLMForMaskedLM,16,4.618978,0.002254
cuda,LayoutLMForSequenceClassification,16,4.692484,0.002039
cuda,M2M100ForConditionalGeneration,16,10.678143,0.004674
cuda,MBartForCausalLM,4,3.879099,0.001965
cuda,MBartForConditionalGeneration,2,10.921905,0.004725
cuda,MT5ForConditionalGeneration,16,6.207013,0.002342
cuda,MegatronBertForCausalLM,4,9.993925,0.003694
cuda,MegatronBertForQuestionAnswering,8,10.270414,0.003830
cuda,MobileBertForMaskedLM,64,11.495651,0.000619
cuda,MobileBertForQuestionAnswering,128,11.548998,0.000687
cuda,OPTForCausalLM,2,3.605976,0.001887
cuda,PLBartForCausalLM,8,1.874884,0.000914
cuda,PLBartForConditionalGeneration,4,4.824184,0.002517
cuda,PegasusForCausalLM,32,3.806487,0.001923
cuda,PegasusForConditionalGeneration,32,3.645490,0.000588
cuda,RobertaForCausalLM,16,4.839495,0.002178
cuda,RobertaForQuestionAnswering,16,4.747264,0.001907
cuda,Speech2Text2ForCausalLM,256,1.862593,0.001046
cuda,T5ForConditionalGeneration,4,4.404801,0.001571
cuda,T5Small,4,4.276922,0.001621
cuda,TrOCRForCausalLM,32,3.828136,0.001956
cuda,XGLMForCausalLM,8,7.982495,0.003719
cuda,XLNetLMHeadModel,8,9.748976,0.004629
cuda,YituTechConvBert,16,6.998740,0.003097
