dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.2528,309.1279,33.2459,1.2096
cuda,AlbertForQuestionAnswering,4,1.2539,306.3220,30.6870,1.2434
cuda,AllenaiLongformerBase,4,1.7652,141.1215,98.2566,0.7788
cuda,BartForCausalLM,4,1.1651,106.1476,31.6573,0.9141
cuda,BartForConditionalGeneration,2,1.1276,134.1065,62.8376,0.9794
cuda,BertForMaskedLM,16,1.2064,112.1707,41.5732,0.9848
cuda,BertForQuestionAnswering,16,1.2812,87.4245,42.3596,1.0462
cuda,BlenderbotForCausalLM,4,1.0184,93.0557,53.4945,1.0010
cuda,BlenderbotSmallForCausalLM,64,1.0569,61.8212,22.9273,0.8426
cuda,BlenderbotSmallForConditionalGeneration,64,1.0952,110.4834,45.1954,0.9055
cuda,CamemBert,16,1.2047,113.4504,39.2723,0.9820
cuda,DebertaForMaskedLM,4,0.9732,61.2716,43.2124,1.0107
cuda,DebertaForQuestionAnswering,8,1.1768,69.8769,44.3356,1.1413
cuda,DebertaV2ForMaskedLM,1,0.7599,117.7263,57.9505,0.9879
cuda,DebertaV2ForQuestionAnswering,2,0.8470,126.0757,53.6359,0.9759
cuda,DistilBertForMaskedLM,128,1.0702,115.1805,24.9278,0.8955
cuda,DistilBertForQuestionAnswering,256,1.1508,126.6093,24.8585,1.0349
cuda,DistillGPT2,16,1.4274,84.9384,25.5668,0.9667
cuda,ElectraForCausalLM,32,1.4663,73.3235,54.3558,0.9090
cuda,ElectraForQuestionAnswering,64,1.4353,88.0618,45.1282,1.0555
cuda,GPT2ForSequenceClassification,4,1.6426,62.5306,32.5351,1.1472
cuda,GoogleFnet,16,1.5529,66.2820,32.9392,1.1410
cuda,LayoutLMForMaskedLM,16,1.2199,113.0587,47.7508,0.9833
cuda,LayoutLMForSequenceClassification,16,1.2995,88.0968,50.3240,1.0464
cuda,M2M100ForConditionalGeneration,16,1.1277,105.2674,81.5766,0.9175
cuda,MBartForCausalLM,4,1.1615,106.5869,35.1300,0.9142
cuda,MBartForConditionalGeneration,2,1.1207,135.0513,66.0755,0.9794
cuda,MT5ForConditionalGeneration,16,1.5164,57.7752,86.1896,0.9118
cuda,MegatronBertForCausalLM,4,1.1821,87.4584,74.2534,1.0257
cuda,MegatronBertForQuestionAnswering,8,1.2132,143.5361,69.5190,1.0460
cuda,MobileBertForMaskedLM,64,1.3293,92.8416,91.6369,0.8793
cuda,MobileBertForQuestionAnswering,128,1.2291,115.7656,82.6252,0.5615
cuda,OPTForCausalLM,2,1.8318,92.8405,31.9483,1.0940
cuda,PLBartForCausalLM,8,1.2784,92.8489,25.7740,0.9244
cuda,PLBartForConditionalGeneration,4,1.2591,97.2497,39.6147,0.9919
cuda,PegasusForCausalLM,32,1.0337,83.2941,35.1037,0.8904
cuda,PegasusForConditionalGeneration,32,1.0497,165.0386,52.1803,0.9645
cuda,RobertaForCausalLM,16,1.2813,111.8535,42.1029,0.9847
cuda,RobertaForQuestionAnswering,16,1.2808,87.5309,37.9429,1.0462
cuda,Speech2Text2ForCausalLM,256,1.1707,55.3415,28.2313,0.8199
cuda,T5ForConditionalGeneration,4,1.2600,83.0306,53.4454,1.0871
cuda,T5Small,4,1.2619,83.0648,52.3264,1.0871
cuda,TrOCRForCausalLM,32,1.0621,158.5081,31.1090,0.8833
cuda,XGLMForCausalLM,8,1.2033,67.4290,82.6609,0.9132
cuda,XLNetLMHeadModel,8,1.5538,240.7751,74.6509,1.0732
cuda,YituTechConvBert,16,1.2274,127.7691,69.7972,0.9433
