dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,26.461017,22.665912,19.167324,10.772322,2.548921,14.678212,4.439446,1.768770,0.296226,10.260769,6.599357
cuda,Background_Matting,4,25.696092,22.973459,17.878067,10.515966,2.964110,15.758253,5.400395,2.988612,0.250336,8.340035
cuda,LearningToPaint,96,16.005820,14.703171,9.425016,6.514011,1.010590,9.216114,1.302064,0.667204,0.086566,3.766033
cuda,Super_SloMo,6,24.503684,22.331569,18.195229,11.403924,2.625297,15.313490,5.340416,2.516301,0.150740,6.834184
cuda,alexnet,128,8.033044,7.687464,3.716424,3.304786,0.190946,5.158564,0.768337,0.279088,0.015957,2.052894
cuda,attention_is_all_you_need_pytorch,256,28.478984,25.196530,21.282903,12.680292,2.580628,16.877525,4.767307,1.925697,0.364575,12.534518,6.931720
cuda,dcgan,32,8.252992,7.934147,3.823594,3.298414,0.190442,4.956312,0.336614,0.095845,0.013729,1.858596
cuda,demucs,4,19.909267,18.894745,13.104513,11.895917,0.531961,15.822864,1.305737,0.570143,0.044595,1.861023,4.489617
cuda,densenet121,4,59.406435,52.813739,47.894454,29.278680,7.523445,39.190404,14.018788,5.028441,0.726700,18.620227
cuda,dlrm,1024,5.988403,5.706349,1.811146,1.370826,0.156328,3.047661,0.462624,0.117882,0.014672,1.844303
cuda,drq,1,9.399420,8.897886,4.582034,4.103897,0.134947,6.171537,0.161871,0.086408,0.016658,2.214566
cuda,fastNLP_Bert,6,28.679466,25.055265,21.498586,14.135698,2.080016,19.458199,3.683262,2.020915,0.301152,5.438909,7.927883
cuda,functorch_dp_cifar10,64,13.381858,12.493000,8.009439,5.280699,1.236908,10.531211,2.282462,0.773253,0.069762,6.694935,0.646194
cuda,hf_Albert,8,23.946552,22.165542,18.090210,12.284805,1.872794,21.163092,3.059439,1.222320,0.150596,3.364377,10.854319
cuda,hf_Bart,4,29.740586,25.150187,21.781632,11.979964,3.030433,18.401961,4.721456,2.096228,0.417336,2.683533,9.620490
cuda,hf_Bert,4,26.823082,22.175678,18.770062,11.599523,2.342054,17.587634,3.747424,1.612960,0.296831,6.662309,8.457474
cuda,hf_Bert_large,4,44.943563,34.846039,31.456939,17.110982,4.160180,25.458252,7.523371,3.123116,0.748302,10.545228,12.759068
cuda,hf_BigBird,2,77.505288,65.732446,61.720236,31.450204,8.333182,53.076299,21.717275,9.369118,0.590261,8.810793,30.434570
cuda,hf_DistilBert,8,16.557858,14.797557,11.245432,7.492809,1.049369,11.870253,1.941981,0.869448,0.131156,4.809168,5.492515
cuda,hf_GPT2,4,23.547013,20.418904,16.992879,10.348866,1.995481,13.829301,3.804016,1.563401,0.250938,2.408760,5.587911
cuda,hf_GPT2_large,4,58.999475,46.862702,42.838763,22.245541,6.606608,29.814817,11.875434,4.544433,1.195041,1.509178,14.512449
cuda,hf_Longformer,2,78.516815,68.419246,64.657490,44.596258,5.770495,58.507263,16.500642,5.355731,0.451753,4.649819,20.071529
cuda,hf_Reformer,4,24.432659,21.962817,18.355726,16.203036,0.817554,21.217700,1.654586,0.692132,0.063917,3.573491,5.886645
cuda,hf_T5,8,35.015879,30.671263,27.005297,18.363939,2.383472,25.812785,4.308955,1.719280,0.284482,7.674869,9.988759
cuda,hf_T5_large,2,98.165983,79.618573,75.576962,41.540137,10.047161,56.043856,17.091126,6.448786,1.737352,34.454525,25.580041
cuda,lennard_jones,1000,6.240292,5.969110,2.638242,2.375658,0.038702,3.495121,0.210992,0.044225,0.008050,1.163363
cuda,mnasnet1_0,32,27.405655,24.923111,19.869493,12.492259,2.467787,16.908924,4.361524,1.773523,0.243967,7.188415,2.556694
cuda,mobilenet_v2,96,28.296142,25.546951,20.909607,13.282655,2.608016,17.058791,4.217320,1.888889,0.269918,6.743123
cuda,mobilenet_v3_large,32,29.436778,26.414653,20.935188,13.092108,2.748339,19.901670,4.323233,1.917800,0.270316,10.026633,26.676767
cuda,nvidia_deeprecommender,256,6.630628,6.287408,2.818527,2.248793,0.114224,5.313139,0.106358,0.064206,0.011200,3.186432,0.377320
cuda,phlippe_densenet,128,29.314431,26.806427,22.255389,15.020846,2.597022,20.369856,4.776416,2.188653,0.262702,8.082042
cuda,phlippe_resnet,128,13.426106,12.404478,7.812816,5.047178,1.090901,6.946733,1.090100,0.631582,0.080747,3.041962
cuda,pytorch_CycleGAN_and_pix2pix,1,12.667744,11.790168,7.282747,4.360924,1.022781,7.353793,2.064676,0.776816,0.069842,4.066290
cuda,pytorch_stargan,16,16.026483,15.097732,10.479753,7.337147,0.925243,11.375703,1.412709,0.481334,0.066828,35.565331,5.019088
cuda,pytorch_struct,200,9.477131,8.971287,5.513629,4.781807,0.160372,8.162790,0.216801,0.130595,0.026745,9.611162,3.556066
cuda,pytorch_unet,1,16.416433,15.199143,10.499105,6.978008,1.199656,9.685600,2.574285,1.031469,0.094901,3.970357
cuda,resnet152,32,54.344553,45.462083,41.094191,19.540758,8.192691,24.132763,10.561384,4.066479,1.074662,13.175134,2.513446
cuda,resnet18,16,14.747825,13.741489,9.164469,6.325844,1.043406,10.320837,2.066416,0.773157,0.081943,5.089942,2.452132
cuda,resnet50,32,24.511278,22.010422,17.305260,10.038458,3.076737,13.979357,3.686823,1.636564,0.243923,7.155385,2.322762
cuda,resnext50_32x4d,8,24.678668,22.053921,17.293652,9.573740,2.384905,14.293551,3.740962,1.694806,0.225771,7.240015,2.352507
cuda,shufflenet_v2_x1_0,128,26.465604,23.743008,19.140497,11.202594,2.775771,15.684038,4.931597,2.568418,0.326978,7.409144
cuda,soft_actor_critic,256,7.933513,7.608516,4.085324,3.837519,0.061832,5.623930,0.065994,0.041406,0.007369,1.853867
cuda,speech_transformer,32,31.524362,26.682239,23.175379,13.705947,2.663426,19.540132,5.085213,2.201758,0.344563,8.664031
cuda,squeezenet1_1,32,10.707977,9.964940,5.430398,4.378901,0.462891,7.581143,1.460924,0.638035,0.048037,3.688829
cuda,timm_efficientdet,1,93.966224,74.533543,69.380330,39.006550,12.991794,54.456298,18.543168,6.432549,1.418381,42.461527,29.737459
cuda,timm_efficientnet,32,31.475516,27.105294,22.234492,13.612709,3.361516,20.918214,4.756455,2.105504,0.329129,10.827095,35.519879
cuda,timm_nfnet,128,29.134268,24.153774,19.414914,10.199839,3.754762,16.867634,5.598862,2.184553,0.308617,10.598532
cuda,timm_regnet,32,31.293057,26.152737,21.356863,11.202157,3.731870,17.352847,4.732210,1.989614,0.384592,10.068079,19.150902
cuda,timm_resnest,32,22.321542,20.908591,16.063332,12.394719,1.355453,19.419961,3.497998,1.425504,0.113740,36.058602,8.448471
cuda,timm_vision_transformer,8,23.424577,20.961225,16.153483,10.745939,1.528165,16.948753,3.043405,1.422642,0.202902,17.856871,7.828085
cuda,timm_vision_transformer_large,8,49.436753,39.284091,34.568318,17.623707,5.672975,26.209710,9.164507,4.345563,1.081115,11.917535,14.574039
cuda,timm_vovnet,32,21.889216,19.338625,14.550702,9.146840,1.958139,15.014263,4.232170,1.711757,0.176038,7.926525,2.574071
cuda,tts_angular,64,6.781620,6.475886,2.621165,2.410945,0.066581,3.433587,0.063281,0.035668,0.004586,1.093331
cuda,vgg16,64,9.599457,9.082244,4.493989,3.850366,0.270544,6.098126,1.004338,0.372232,0.028415,2.532333
cuda,yolov3,16,38.976149,34.448425,29.617015,18.987604,4.489350,24.386719,6.843228,2.889519,0.427035,4.316928,10.084961
