dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,AlbertForMaskedLM,4,2.137254,0.000532
cuda,AlbertForQuestionAnswering,4,2.122998,0.000489
cuda,AllenaiLongformerBase,4,9.873982,0.008338
cuda,BartForCausalLM,4,4.020991,0.001842
cuda,BartForConditionalGeneration,2,11.682090,0.004875
cuda,BertForMaskedLM,16,4.844895,0.001949
cuda,BertForQuestionAnswering,16,4.841812,0.001870
cuda,BlenderbotForCausalLM,4,8.650439,0.003773
cuda,BlenderbotSmallForCausalLM,64,2.722744,0.001301
cuda,BlenderbotSmallForConditionalGeneration,64,7.170473,0.003275
cuda,CamemBert,16,5.040637,0.001960
cuda,DebertaForMaskedLM,4,5.651950,0.004668
cuda,DebertaForQuestionAnswering,8,5.605730,0.004722
cuda,DebertaV2ForMaskedLM,1,13.333664,0.009637
cuda,DebertaV2ForQuestionAnswering,2,13.337377,0.010417
cuda,DistilBertForMaskedLM,128,1.990236,0.001006
cuda,DistilBertForQuestionAnswering,256,1.919507,0.000991
cuda,DistillGPT2,16,1.735395,0.000772
cuda,ElectraForCausalLM,32,5.088619,0.001987
cuda,ElectraForQuestionAnswering,64,4.968976,0.001994
cuda,GPT2ForSequenceClassification,4,3.518464,0.001523
cuda,LayoutLMForMaskedLM,16,5.065696,0.002156
cuda,LayoutLMForSequenceClassification,16,4.903704,0.002082
cuda,M2M100ForConditionalGeneration,16,11.492929,0.004819
cuda,MBartForCausalLM,4,4.053757,0.001798
cuda,MBartForConditionalGeneration,2,11.664956,0.004951
cuda,MT5ForConditionalGeneration,16,6.588748,0.002399
cuda,MegatronBertForCausalLM,4,10.572677,0.003661
cuda,MegatronBertForQuestionAnswering,8,10.607203,0.003626
cuda,MobileBertForMaskedLM,64,12.837921,0.000608
cuda,MobileBertForQuestionAnswering,128,12.807257,0.000637
cuda,OPTForCausalLM,2,3.845341,0.001851
cuda,PLBartForCausalLM,8,2.160865,0.000974
cuda,PLBartForConditionalGeneration,4,5.128289,0.002328
cuda,PegasusForCausalLM,32,4.201106,0.001878
cuda,PegasusForConditionalGeneration,32,4.567674,0.000566
cuda,RobertaForCausalLM,16,4.831191,0.001838
cuda,RobertaForQuestionAnswering,16,4.864725,0.001962
cuda,Speech2Text2ForCausalLM,256,2.165910,0.001072
cuda,T5ForConditionalGeneration,4,4.367602,0.001612
cuda,T5Small,4,4.545522,0.001621
cuda,TrOCRForCausalLM,32,4.167680,0.001862
cuda,XGLMForCausalLM,8,8.575747,0.003881
cuda,XLNetLMHeadModel,8,10.123445,0.004345
cuda,YituTechConvBert,16,7.199997,0.002834
