dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,27.315204,23.518316,20.853262,10.850950,2.742165,15.210896,5.117740,2.046499,0.373489,13.358611,7.491386
cuda,Background_Matting,4,26.056788,23.171303,19.479145,11.296684,3.128586,16.507895,6.017037,3.091215,0.285306,8.479846
cuda,LearningToPaint,96,14.754715,13.623900,9.712423,6.319403,1.134325,9.083143,1.834596,0.746885,0.095333,3.961344
cuda,Super_SloMo,6,26.397496,23.851044,20.446511,12.660370,3.271107,16.922485,6.059115,2.542918,0.181095,7.644224
cuda,alexnet,128,7.455753,7.085933,3.717880,3.205696,0.205009,5.332953,1.010919,0.325470,0.019843,2.341550
cuda,attention_is_all_you_need_pytorch,256,28.834435,24.949374,22.135415,11.904682,3.042999,16.310543,5.143553,2.269671,0.441488,13.831717,7.623894
cuda,dcgan,32,7.581247,7.251245,3.746387,3.139405,0.224250,4.400411,0.378790,0.114742,0.016122,1.496817
cuda,demucs,4,17.482713,16.420882,12.826817,11.323157,0.553874,16.185118,1.459542,0.840854,0.057909,1.867625,5.447100
cuda,densenet121,4,61.335496,53.754442,50.033726,29.245834,7.578290,40.217327,15.381599,5.457266,0.784044,19.440989
cuda,dlrm,1024,5.004092,4.677617,2.006509,1.441392,0.302394,2.635568,0.399023,0.151378,0.017464,1.506961
cuda,drq,1,9.689356,8.953286,5.055069,4.446850,0.153173,6.744155,0.234285,0.122971,0.020136,2.463786
cuda,fastNLP_Bert,6,31.863385,27.642213,24.350177,15.020179,2.727490,20.375478,4.527312,2.092764,0.347400,5.748561,8.233671
cuda,functorch_dp_cifar10,64,13.081627,11.939724,8.493947,5.415509,1.416742,10.204361,2.581895,0.886863,0.083436,6.267440,0.647652
cuda,hf_Albert,8,25.398308,23.234837,19.769357,12.024401,1.890177,21.371923,3.595793,1.574262,0.160204,3.963787,11.361523
cuda,hf_Bart,4,33.910933,28.727730,25.844101,13.455976,3.051309,20.336225,6.253466,2.569809,0.509085,3.068098,10.379295
